Time,X,Y,Z,wquat,xquat,yquat,zquat,xrot,yrot,zrot,,,,,,118.1375752,-5.297241584,10.90991188,,v_roll,v_pitch,v_yaw,V,,vxavg,vyavg,vzavg,avg speed,,Phase,GFO,Movement,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.4443,1.871531,1.86408,-1.968724,0.6439424,-0.7104824,0.196507,0.2047879,275.4352,203.5977,189.4098,,95.4352,23.5977,9.4098,,22.70237525,28.89494158,-1.500111881,,6.380566802,-79.67995951,86.93765182,118.1006473,,8.526840313,-40.01571243,44.31401375,60.3133158,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.4633,1.871917,1.864251,-1.970052,0.6428584,-0.711019,0.1980661,0.2048287,275.5522,202.2384,190.9062,,95.5522,22.2384,10.9062,,22.58537525,27.53564158,-0.003711881,,5.163768797,-30.86033835,36.5262688,48.09566824,,8.500916729,-24.18806075,27.85431986,37.8575092,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.4745,1.872288,1.864444,-1.970357,0.6424829,-0.7112049,0.1982549,0.2051786,275.5989,202.3484,190.8423,,95.5989,22.3484,10.8423,,22.53867525,27.64564158,-0.067611881,,6.129069216,32.03460809,-29.0960414,43.70767931,,8.219251404,-10.00844976,13.05167876,18.38672017,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.4858,1.872471,1.864608,-1.970919,0.6418998,-0.711665,0.1979402,0.2057115,275.6903,202.9614,190.2492,,95.6903,22.9614,10.2492,,22.44727525,28.25864158,-0.660711881,,7.564518058,42.13515507,-39.83570517,58.4762912,,7.925238041,-1.460391615,3.939012677,8.969836261,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.508,1.872719,1.864754,-1.972035,0.6408312,-0.7124183,0.197795,0.2065735,275.8466,203.6279,189.6457,,95.8466,23.6279,9.6457,,22.29097525,28.92514158,-1.264211881,,6.943693694,33.90315315,-31.91216216,47.07467227,,7.887265796,0.479507453,1.569708537,8.056231999,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.5302,1.873384,1.865083,-1.972563,0.6398792,-0.7131882,0.1972875,0.2073519,275.9986,204.4667,188.8323,,95.9986,24.4667,8.8323,,22.13897525,29.76394158,-2.077611881,,7.973197179,13.6317109,-13.98724063,21.09593126,,7.774227308,2.784288927,-1.240556679,8.350440464,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.5523,1.873689,1.865301,-1.973594,0.6386413,-0.714444,0.1969985,0.2071198,276.1997,204.2342,189.0238,,96.1997,24.2342,9.0238,,21.93787525,29.53144158,-1.886111881,,10.32352941,-28.84841629,26.90723982,40.77751754,,7.744758042,5.455277807,-4.44615574,10.46468509,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.5744,1.874524,1.865817,-1.973872,0.6369913,-0.7160856,0.1972042,0.2063347,276.4549,203.1916,190.0216,,96.4549,23.1916,10.0216,,21.68267525,28.48884158,-0.888311881,,11.41176471,-30.83710407,29.50452489,44.17773591,,7.943294324,5.823234997,-5.280780872,11.17553744,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.5965,1.874713,1.865996,-1.97462,0.6353804,-0.7175769,0.1971443,0.2061778,276.7041,202.8712,190.3279,,96.7041,22.8712,10.3279,,21.43347525,28.16844158,-0.582011881,,10.50969047,3.052016177,-3.698454331,11.55192455,,8.110647994,2.617180257,-2.399110964,8.853698481,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.6078,1.874557,1.865968,-1.975264,0.6347005,-0.7182061,0.1968428,0.206369,276.8142,203.104,190.0877,,96.8142,23.104,10.0877,,21.32337525,28.40124158,-0.822211881,,8.982300885,43.09734513,-44.23451327,62.40797266,,8.006415839,-0.89972448,1.000657121,8.118713778,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.6191,1.874825,1.8661,-1.975417,0.6341981,-0.7187069,0.1961066,0.2068702,276.9071,203.8452,189.3282,,96.9071,23.8452,9.3282,,21.23047525,29.14244158,-1.581711881,,6.858346742,63.05100563,-64.28574014,90.30571752,,7.597643232,0.388297841,-0.403125123,7.618232587,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.6411,1.875062,1.866021,-1.976253,0.6335889,-0.7192949,0.1948852,0.2078455,277.028,205.1764,187.9783,,97.028,25.1764,7.9783,,21.10957525,30.47364158,-2.931611881,,5.363798701,36.47775974,-37.15722403,52.34554985,,7.260617933,2.881646883,-3.001913196,8.368509089,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.6523,1.875104,1.865911,-1.976848,0.6332368,-0.7196245,0.1946838,0.2079667,277.0866,205.3158,187.8332,,97.0866,25.3158,7.8332,,21.05097525,30.61304158,-3.076711881,,7.07760989,-26.23832418,26.5313712,37.97967713,,7.079637321,3.152204289,-3.131883,8.35860919,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.6744,1.875479,1.865886,-1.977656,0.6317626,-0.7208676,0.195743,0.2071487,277.2838,203.881,189.2922,,97.2838,23.881,9.2922,,20.85377525,29.17824158,-1.617711881,,8.961538462,-74.89651604,76.08752511,107.1406028,,6.908029202,2.935387955,-2.645528341,7.958403741,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.6967,1.875817,1.865895,-1.978439,0.6302408,-0.7221357,0.1972593,0.2059256,277.4845,201.9884,191.2135,,97.4845,21.9884,11.2135,,20.65307525,27.28564158,0.303588119,,7.339366516,-72.53904998,73.9879776,103.8749291,,6.715381648,1.472844245,-0.940091514,6.938976358,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.7188,1.876565,1.866189,-1.978536,0.6292691,-0.7228845,0.1984826,0.2050929,277.61,200.6578,192.5797,,97.61,20.6578,12.5797,,20.52757525,25.95504158,1.669788119,,4.774051201,-13.68515348,15.1009437,20.93116077,,6.480830559,-1.481393167,2.185329399,6.997953632,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.741,1.876426,1.866129,-1.979484,0.6287048,-0.7232854,0.1980045,0.205871,277.6959,201.3868,191.8778,,97.6959,21.3868,11.8778,,20.44167525,26.68404158,0.967888119,,2.250474158,58.87944523,-58.08487435,82.73878373,,6.254778131,-4.997077786,5.735440962,9.848264766,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.7524,1.876819,1.86634,-1.979462,0.6287239,-0.7232459,0.1972271,0.2066958,277.7031,202.3549,190.9139,,97.7031,22.3549,10.9139,,20.43447525,27.65214158,0.003988119,,2.562364816,66.3166907,-65.69640711,93.38354826,,6.121155076,-8.868430449,9.592075367,14.42655565,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.7743,1.876902,1.866428,-1.9801,0.6281426,-0.7236809,0.1964042,0.2077217,277.8015,203.3998,189.8881,,97.8015,23.3998,9.8881,,20.33607525,28.69704158,-1.021811881,,5.620449216,17.14895718,-15.67684808,23.90480595,,6.100741019,-11.2236114,11.9349602,17.48232733,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.7965,1.877122,1.866583,-1.980654,0.6270528,-0.7244864,0.1968218,0.2078111,277.9513,203.102,190.2319,,97.9513,23.102,10.2319,,20.18627525,28.39924158,-0.678011881,,8.092623874,-31.66702864,33.22985039,46.61023729,,6.021918143,-10.86155755,11.51548877,16.93645217,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.8077,1.876933,1.866545,-1.981231,0.6262895,-0.7251211,0.1972919,0.2074529,278.057,202.5429,190.8028,,98.057,22.5429,10.8028,,20.08057525,27.84014158,-0.107111881,,8.907346491,-49.85017231,51.67520363,72.35127622,,5.924201507,-8.495998148,9.079831572,13.77394241,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.8191,1.877255,1.866734,-1.981292,0.6255627,-0.7256634,0.1979029,0.2071674,278.1525,201.9754,191.3999,,98.1525,21.9754,11.3999,,19.98507525,27.27264158,0.489988119,,7.460526316,-35.35307018,36.93201754,51.66694246,,5.984159431,-5.151266798,5.622657497,9.693296191,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.8419,1.877009,1.866647,-1.982245,0.6245241,-0.7265303,0.1983051,0.2068784,278.3017,201.4983,191.8898,,98.3017,21.4983,11.8898,,19.83587525,26.79554158,0.979888119,,6.043619322,-2.606554915,1.916937034,6.85522506,,5.989654774,-4.217940582,4.497431789,8.596154941,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.8638,1.876625,1.866477,-1.983452,0.6238319,-0.7272683,0.1976462,0.2070043,278.4231,201.8424,191.5032,,98.4231,21.8424,11.5032,,19.71447525,27.13964158,0.593288119,,5.12124702,12.72342102,-14.14949287,19.70585603,,5.992431112,-7.426689741,7.514943353,12.14657667,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.8864,1.876702,1.866484,-1.984126,0.6231902,-0.7278897,0.1972416,0.2071384,278.5293,202.0624,191.2626,,98.5293,22.0624,11.2626,,19.60827525,27.35964158,0.352688119,,5.09841597,5.860407322,-6.699721178,10.25789858,,5.982891686,-12.30952646,12.29670057,18.39913801,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.9083,1.876747,1.866502,-1.984827,0.622434,-0.7285987,0.1970086,0.207141,278.6497,202.1059,191.2023,,98.6497,22.1059,11.2023,,19.48787525,27.40314158,0.292388119,,6.052912502,-21.53162409,21.07824263,30.73338409,,5.910842271,-15.5467683,15.51978541,22.74870986,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.9305,1.877304,1.866731,-1.985062,0.6213931,-0.7295187,0.1978265,0.2062473,278.7964,201.1058,192.1993,,98.7964,21.1058,12.1993,,19.34117525,26.40304158,1.289388119,,7.691222196,-44.1442438,44.4239815,63.09801338,,5.748234275,-14.81435677,14.81963025,21.72852513,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.9531,1.877585,1.866829,-1.985473,0.6199921,-0.7306823,0.1987484,0.2054567,278.9947,200.1286,193.1923,,98.9947,20.1286,13.1923,,19.14287525,25.42584158,2.282388119,,8.118819518,-29.05754242,29.04471462,41.87900965,,5.296391376,-9.134339879,9.122981753,13.9540934,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.9749,1.877201,1.866669,-1.986352,0.6189268,-0.7316508,0.1988834,0.2050904,279.1574,199.8043,193.5008,,99.1574,19.8043,13.5008,,18.98017525,25.10154158,2.590888119,,4.845490662,-1.55191268,0.473009502,5.109887544,,4.737741344,-1.818670492,1.768368211,5.374093555,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.9973,1.877006,1.866462,-1.987059,0.6186695,-0.7319741,0.1983935,0.2051876,279.2073,200.068,193.205,,99.2073,20.068,13.205,,18.93027525,25.36524158,2.295088119,,2.286566558,17.16570617,-18.85722403,25.60243646,,4.303049558,0.830173888,-0.721974236,4.441471714,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.0193,1.87671,1.866259,-1.987884,0.6184367,-0.7323087,0.1975999,0.2054613,279.2589,200.5643,192.6658,,99.2589,20.5643,12.6658,,18.87867525,25.86154158,1.755888119,,2.438352273,2.839813312,-3.533563312,5.147443164,,4.065774167,-2.250690028,2.657230611,5.3532233,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.0417,1.876917,1.866242,-1.988098,0.6180146,-0.732632,0.1980268,0.2051673,279.3156,200.1862,193.0565,,99.3156,20.1862,13.0565,,18.82197525,25.48344158,2.146588119,,4.683806818,-24.93518669,26.22325487,36.48781547,,3.861730064,-6.965240933,7.597148891,11.00655312,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.0637,1.877141,1.866302,-1.988312,0.6168979,-0.7334473,0.1989688,0.2047035,279.466,199.4604,193.8266,,99.466,19.4604,13.8266,,18.67157525,24.75764158,2.916688119,,5.978719935,-22.14567876,24.12783327,33.29156827,,3.458144972,-8.025351623,8.667706804,12.30829706,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.086,1.877018,1.866227,-1.988703,0.616051,-0.7340292,0.1994551,0.2046951,279.5802,199.2084,194.1221,,99.5802,19.2084,14.1221,,18.55737525,24.50564158,3.212188119,,3.033388795,23.99004728,-22.38122679,32.94909906,,2.821467451,-5.639862321,6.124351332,8.790699905,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.1081,1.876995,1.866252,-1.988888,0.6159368,-0.7340233,0.1982755,0.2062,279.6011,200.5185,192.84,,99.6011,20.5185,12.84,,18.53647525,25.81574158,1.930088119,,0.198075904,59.75063185,-58.6779585,83.74532856,,2.253075928,-4.081901678,4.413011538,6.419730779,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.1303,1.876931,1.866191,-1.989288,0.6160905,-0.733813,0.1970323,0.2076762,279.5889,201.8554,191.5226,,99.5889,21.8554,11.5226,,18.54867525,27.15264158,0.612688119,,0.392626106,31.82842203,-30.45751478,44.05522456,,2.058759826,-4.725255367,4.967646926,7.158494694,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.153,1.876963,1.86604,-1.989701,0.6158209,-0.7339032,0.1972013,0.2079959,279.6192,201.9334,191.4869,,99.6192,21.9334,11.4869,,18.51837525,27.23064158,0.576988119,,2.036666936,-27.32780989,29.78017015,40.46993624,,2.229163457,-7.801669135,7.968509565,11.37243842,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.1748,1.877354,1.865966,-1.989839,0.6152008,-0.7342294,0.198898,0.207062,279.6789,200.667,192.8196,,99.6789,20.667,12.8196,,18.45867525,25.96424158,1.909688119,,2.445842632,-55.42875444,57.51921646,79.91739002,,2.617219656,-11.12325999,11.19339231,15.99589894,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.197,1.877524,1.865939,-1.990066,0.6147665,-0.7345261,0.2002567,0.2059874,279.7267,199.4956,194.0163,,99.7267,19.4956,14.0163,,18.41087525,24.79284158,3.106388119,,0.806306306,-35.31306306,34.9954955,49.72270364,,2.822917447,-10.8532519,10.75163201,15.53575008,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.2192,1.878145,1.86602,-1.989834,0.6148987,-0.7345455,0.2004234,0.2053604,279.7147,199.0991,194.3734,,99.7147,19.0991,14.3734,,18.42287525,24.39634158,3.463488119,,-0.585585586,-13.13288288,11.36036036,17.37450174,,2.707290983,-7.885762417,7.56238375,11.25630141,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.2414,1.878028,1.86584,-1.990371,0.6150538,-0.7345434,0.2003718,0.2049536,279.7007,198.9125,194.5207,,99.7007,18.9125,14.5207,,18.43687525,24.20974158,3.610788119,,0.72972973,-8.804054054,6.797297297,11.14661939,,2.687421759,-7.971333281,7.475767985,11.25395472,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.2636,1.878121,1.865858,-1.990659,0.6148272,-0.7348998,0.2002483,0.204476,279.7471,198.7082,194.6752,,99.7471,18.7082,14.6752,,18.39047525,24.00544158,3.765288119,,2.319381328,-9.915510643,7.683269553,12.75654781,,2.86071537,-11.69253573,11.06912743,16.35312405,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.2749,1.878311,1.865939,-1.990677,0.6146758,-0.7351107,0.2002033,0.2042173,279.7759,198.5881,194.7702,,99.7759,18.5881,14.7702,,18.36167525,23.88534158,3.860288119,,4.501813761,-22.82767281,20.15399027,30.78233742,,3.071673362,-14.67692892,13.95325616,20.48269458,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.2971,1.878295,1.865828,-1.991102,0.6138238,-0.7360619,0.2005357,0.2030238,279.9192,197.8105,195.4784,,99.9192,17.8105,15.4784,,18.21837525,23.10774158,4.568488119,,7.483082859,-40.34086777,38.38991233,56.18867778,,3.270177663,-14.4532191,13.56085967,20.08697387,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.3194,1.878279,1.865777,-1.991456,0.6125771,-0.7371738,0.2014781,0.2018186,280.109,196.7924,196.4792,,100.109,16.7924,16.4792,,18.02857525,22.08964158,5.569288119,,7.357878108,-21.42508153,20.48037097,30.53879638,,3.418466102,-11.40989557,10.38071724,15.79971259,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.3414,1.877661,1.865509,-1.992363,0.6117104,-0.7379839,0.2012281,0.2017362,280.2455,196.8541,196.393,,100.2455,16.8541,16.393,,17.89207525,22.15134158,5.483088119,,4.475575895,16.43168449,-17.33239408,24.29903124,,3.675358984,-7.999097756,7.009920106,11.25312439,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.3635,1.877707,1.865451,-1.992421,0.6113389,-0.7383441,0.2003833,0.2023838,280.3062,197.5184,195.7135,,100.3062,17.5184,15.7135,,17.83137525,22.81564158,4.803588119,,2.775088882,22.87762605,-23.50723174,32.9192472,,4.143580852,-5.600720402,4.674947956,8.390022031,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.3747,1.877761,1.865446,-1.992392,0.6111437,-0.7385284,0.2001386,0.2025432,280.3376,197.6942,195.5313,,100.3376,17.6942,15.5313,,17.79997525,22.99144158,4.621388119,,2.450892857,11.375,-11.96428571,16.6895666,,4.604374619,-4.631483726,3.789366645,7.550510361,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.3859,1.877574,1.86525,-1.992657,0.6110008,-0.7386701,0.2000004,0.2025941,280.3611,197.7732,195.4455,,100.3611,17.7732,15.4455,,17.77647525,23.07044158,4.535588119,,3.135079994,-6.968689399,7.036158694,10.38743894,,4.960396117,-4.888298344,4.18015313,8.122479334,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.408,1.877291,1.864933,-1.993136,0.6103472,-0.7391673,0.2006011,0.2021565,280.4533,197.3093,195.9258,,100.4533,17.3093,15.9258,,17.68427525,22.60654158,5.015888119,,4.617222851,-24.41958226,24.67901584,35.02411408,,5.079856878,-4.285454884,3.708494065,7.610715978,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.4192,1.8774,1.864957,-1.993137,0.6099693,-0.7394925,0.2009245,0.201786,280.51,196.9974,196.2352,,100.51,16.9974,16.2352,,17.62757525,22.29464158,5.325288119,,4.373592342,-15.86554858,16.17736486,23.07706818,,4.850992247,-1.195465847,0.657122975,5.039154193,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.4414,1.877386,1.864903,-1.99323,0.6093888,-0.7399184,0.201127,0.2017774,280.5918,196.9112,196.3402,,100.5918,16.9112,16.3402,,17.54577525,22.20844158,5.430288119,,4.145913771,9.027308559,-8.824867278,13.28755746,,4.48272029,1.773940732,-2.351412516,5.363840764,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.4638,1.877025,1.864753,-1.993583,0.608721,-0.7405076,0.200478,0.2022764,280.695,197.4026,195.8389,,100.695,17.4026,15.8389,,17.44257525,22.69984158,4.928988119,,5.501298701,18.04602273,-18.9942776,26.77136166,,4.307057858,1.618739428,-2.252222651,5.122847997,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.4858,1.876906,1.864696,-1.993831,0.6078412,-0.7413438,0.1998731,0.202458,280.8357,197.714,195.4955,,100.8357,17.714,15.4955,,17.30187525,23.01124158,4.585588119,,6.720048701,3.796022727,-4.71525974,9.044474419,,4.423384123,-0.384029579,-0.296567164,4.449916617,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.497,1.876587,1.864507,-1.994288,0.6073184,-0.741793,0.1999093,0.2023456,280.9146,197.6405,195.5647,,100.9146,17.6405,15.5647,,17.22297525,22.93774158,4.654788119,,6.947660795,-13.25410068,12.76349386,19.66845065,,4.653379987,-2.686558111,1.983304766,5.727568208,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.5191,1.876501,1.864476,-1.994484,0.6063185,-0.742668,0.2003055,0.2017421,281.066,197.1997,195.9923,,101.066,17.1997,15.9923,,17.07157525,22.49694158,5.082388119,,6.054803652,-14.99070782,14.02242243,21.40117518,,4.793958424,-4.228293082,3.506658158,7.290895089,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.5303,1.876476,1.864462,-1.99452,0.6059478,-0.7430238,0.200329,0.2015223,281.1249,197.0873,196.0897,,101.1249,17.0873,16.0897,,17.01267525,22.38454158,5.179788119,,4.507842664,-0.171010296,-1.27791184,4.68859773,,4.716305393,-3.363680404,2.729790061,6.403876653,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.5525,1.876372,1.864471,-1.99464,0.6054517,-0.7435454,0.1998263,0.2015889,281.2083,197.3025,195.8399,,101.2083,17.3025,15.8399,,16.92927525,22.59974158,4.929988119,,2.570342664,17.17720399,-18.63059041,25.4708048,,4.650864273,-1.518372019,0.981899818,4.990001936,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.5637,1.876002,1.864322,-1.994972,0.6053789,-0.7436528,0.1993914,0.2018413,281.2238,197.5787,195.5486,,101.2238,17.5787,15.5486,,16.91377525,22.87594158,4.638688119,,2.191964286,14.41406755,-16.04292582,21.67822686,,4.737968544,-1.316248014,0.805401211,4.982923426,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.5858,1.875473,1.864094,-1.995494,0.6050099,-0.7440929,0.1989865,0.2017256,281.2901,197.6708,195.4143,,101.2901,17.6708,15.4143,,16.84747525,22.96804158,4.504388119,,4.287330317,-3.158371041,1.916289593,5.659388189,,4.809377849,-2.825721847,2.380009709,6.064591121,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.6079,1.875294,1.864015,-1.995918,0.6041986,-0.7448042,0.1991523,0.2013682,281.4133,197.4391,195.6333,,101.4133,17.4391,15.6333,,16.72427525,22.73634158,4.723388119,,5.440839089,-18.55787092,17.67404938,26.1986512,,4.790090688,-3.66472679,3.310809734,6.880163686,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.6193,1.875014,1.863827,-1.9963,0.6038111,-0.7451679,0.1994219,0.2009173,281.4738,197.1355,195.9233,,101.4738,17.1355,15.9233,,16.66377525,22.43274158,5.013388119,,4.962599681,-27.01124402,26.83975279,38.40061235,,4.66203518,-2.53049825,2.258285506,5.765227389,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.6413,1.874831,1.863777,-1.996637,0.6030895,-0.7457034,0.200269,0.2002545,281.5754,196.5329,196.5446,,101.5754,16.5329,16.5446,,16.56217525,21.83014158,5.634688119,,3.607733443,-13.17961744,14.57973056,19.98215704,,4.466906942,-1.24515876,1.066350251,4.758232952,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.6634,1.874283,1.863476,-1.997187,0.6026278,-0.745946,0.2005107,0.2004991,281.6328,196.5557,196.5649,,101.6328,16.5557,16.5649,,16.50477525,21.85294158,5.654988119,,3.522857781,8.123460422,-6.545208287,11.010944,,4.308256408,-1.324969016,1.328623394,4.699133569,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.6857,1.874286,1.863486,-1.997096,0.6019132,-0.746447,0.20024,0.2010505,281.732,196.895,196.2525,,101.732,16.895,16.2525,,16.40557525,22.19224158,5.342588119,,5.278269301,11.65492062,-11.11934917,16.95102437,,4.258158506,-2.4798106,2.694611354,5.616253629,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.7079,1.874022,1.863463,-1.99741,0.6010059,-0.7472,0.1999623,0.2012444,281.8676,197.0747,196.0698,,101.8676,17.0747,16.0698,,16.26997525,22.37194158,5.159888119,,6.429619665,-1.577137092,1.475632873,6.782688465,,4.20163641,-2.324743167,2.635887209,5.477780635,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.73,1.873501,1.863205,-1.99783,0.5999985,-0.7480289,0.2002382,0.200896,282.0168,196.8261,196.3169,,102.0168,16.8261,16.3169,,16.12077525,22.12334158,5.406988119,,6.469315611,-7.111041532,7.385140595,12.12267535,,3.904000152,0.566383025,-0.352332699,3.960573854,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.7412,1.873584,1.863304,-1.997759,0.5995182,-0.7483991,0.2003118,0.2008779,282.0861,196.7928,196.3571,,102.0861,16.7928,16.3571,,16.05147525,22.09004158,5.447188119,,5.282939189,1.490870335,-0.919321107,5.565724762,,3.529954504,3.981968123,-3.991845692,6.652178663,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.7634,1.873259,1.863208,-1.997889,0.5988405,-0.748914,0.200195,0.2010967,282.1833,196.925,196.2366,,102.1833,16.925,16.2366,,15.95427525,22.22224158,5.326688119,,3.518136558,1.718705548,-1.472735894,4.183322198,,3.352321336,5.812400356,-6.074445931,9.051019258,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.7748,1.873078,1.863153,-1.997973,0.5986367,-0.7490814,0.200223,0.201052,282.2136,196.8963,196.2649,,102.2136,16.8963,16.2649,,15.92397525,22.19354158,5.354988119,,2.445385725,-1.208543619,2.131639029,3.461845458,,3.417553647,4.745863652,-5.247233118,7.857248254,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.7967,1.872668,1.862981,-1.998319,0.5982334,-0.7492784,0.2004793,0.2012631,282.2625,196.8985,196.3039,,102.2625,16.8985,16.3039,,15.87507525,22.19574158,5.393988119,,1.919069935,2.164263398,-0.872746936,3.021349481,,3.448223168,1.413192753,-2.12565438,4.290193855,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.8081,1.872424,1.862955,-1.998395,0.598096,-0.7493646,0.200464,0.2013656,282.2808,196.9467,196.2637,,102.2808,16.9467,16.2637,,15.85677525,22.24394158,5.353788119,,1.457177033,16.42994418,-16.80633971,23.54823741,,3.213724285,-1.665404807,0.714755007,3.689508323,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.8301,1.871867,1.862888,-1.998573,0.5979671,-0.7495694,0.1994145,0.2020274,282.3096,197.5766,195.6018,,102.3096,17.5766,15.6018,,15.82797525,22.87384158,4.691888119,,0.418058968,34.42626945,-36.93056921,50.48969938,,2.863934537,-3.169913231,1.988470682,4.712163683,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.8523,1.871545,1.862899,-1.998651,0.5982075,-0.7496186,0.1977207,0.2027958,282.2991,198.4695,194.63,,102.2991,18.4695,14.63,,15.83847525,23.76674158,3.720088119,,0.578245656,25.84473536,-29.63961953,39.32927357,,2.59810831,-4.179297088,2.665074903,5.596366248,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.8747,1.871298,1.862859,-1.99897,0.5981327,-0.7499625,0.1967747,0.2026653,282.3356,198.7264,194.2827,,102.3356,18.7264,14.2827,,15.80197525,24.02364158,3.372788119,,2.653368506,-3.215625,-0.234050325,4.175570395,,2.415292747,-5.296985607,3.284245193,6.684157543,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.8967,1.871076,1.862888,-1.999359,0.5976776,-0.7505336,0.1968531,0.2018158,282.4165,198.3326,194.6135,,102.4165,18.3326,14.6135,,15.72107525,23.62984158,3.703588119,,4.455753481,-27.04459459,25.33349713,37.32358387,,2.320954555,-5.715142083,3.168444953,6.934603269,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
