TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,vrtracker_xPos,vrtracker_yPos,vrtracker_zPos,vrtracker_wQuat,vrtracker_xQuat,vrtracker_yQuat,vrtracker_zQuat,vrtracker_xrot,vrtracker_yrot,vrtracker_zrot,rtracker_xPos,rtracker_yPos,rtracker_zPos,rtracker_wQuat,rtracker_xQuat,rtracker_yQuat,rtracker_zQuat,rtracker_xrot,rtracker_yrot,rtracker_zrot,FocusedObject,LeftBlink,RightBlink,RayOrigin_x,RayOrigin_y,RayOrigin_z,RayDirection_x,RayDirection_y,RayDirection_z,ConvergenceDistance,foc_Objectpos_X,foc_Objectpos_Y,foc_Objectpos_Z
0.4294804,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.108795,1.235768,-1.735821,0.01027966,3.402843E-05,0.9999197,-0.007415703,0.8497799,178.8219,-0.004836892,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.078973,1.240823,-1.711678,0.03369027,-0.07283442,-0.9967707,1.216292,0,0,0
0.4515777,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.108585,1.235823,-1.735964,0.00861796,0.002300597,0.9999482,-0.004899337,0.5636746,179.0137,0.2587904,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.081535,1.240638,-1.711147,0.0289258,-0.08293001,-0.9961264,1.244784,0,0,0
0.4741225,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.108298,1.236109,-1.736272,0.00750872,0.004505833,0.9999588,-0.002390877,0.2778412,179.1408,0.5142649,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.080037,1.240583,-1.711084,0.02876995,-0.08278002,-0.9961442,1.432832,0,0,0
0.4959562,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.108036,1.236354,-1.736694,0.006944649,0.005722302,0.9999591,-0.001006567,0.1198932,179.2049,0.6549153,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.080643,1.240618,-1.711088,0.02627531,-0.07968664,-0.996469,1.347384,0,0,0
0.5072234,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.10797,1.236372,-1.736886,0.006783381,0.005507463,0.9999614,-0.0008823856,0.1053911,179.2233,0.6304123,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.079662,1.240581,-1.711106,0.02479979,-0.08215959,-0.9963064,1.444623,0,0,0
0.5292263,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.107793,1.236508,-1.737212,0.006327373,0.004251569,0.9999702,-0.001213571,0.1421436,179.2755,0.4863068,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.07851,1.24072,-1.711184,0.0222256,-0.06468488,-0.9976512,1.475645,0,0,0
0.5516351,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.107803,1.236529,-1.737448,0.006139858,0.002417079,0.9999762,-0.002047534,0.2363258,179.297,0.2755331,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.116985,1.240398,-1.709335,-0.00304696,-0.06530707,-0.9978582,1.385215,0,0,0
0.5737664,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.107753,1.236362,-1.737707,0.005838069,0.001252162,0.9999777,-0.002999476,0.3445467,179.3314,0.1414801,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.109174,1.240455,-1.710099,0.004929906,-0.0682781,-0.9976388,1.308819,0,0,0
0.5958898,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.107585,1.236566,-1.738032,0.006005214,0.0005754906,0.9999739,-0.003983517,0.4568664,179.3121,0.06320542,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.110652,1.240461,-1.710245,0.00438399,-0.07189807,-0.9973896,1.32901,0,0,0
0.6181581,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.107182,1.236646,-1.738545,0.005941687,0.0001304078,0.9999748,-0.003890237,0.4458703,179.3192,0.01229489,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.077713,1.240921,-1.712224,0.02643622,-0.07987238,-0.9964491,1.240807,0,0,0
