TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,vrtracker_xPos,vrtracker_yPos,vrtracker_zPos,vrtracker_wQuat,vrtracker_xQuat,vrtracker_yQuat,vrtracker_zQuat,vrtracker_xrot,vrtracker_yrot,vrtracker_zrot,rtracker_xPos,rtracker_yPos,rtracker_zPos,rtracker_wQuat,rtracker_xQuat,rtracker_yQuat,rtracker_zQuat,rtracker_xrot,rtracker_yrot,rtracker_zrot,FocusedObject,LeftBlink,RightBlink,RayOrigin_x,RayOrigin_y,RayOrigin_z,RayDirection_x,RayDirection_y,RayDirection_z,ConvergenceDistance,foc_Objectpos_X,foc_Objectpos_Y,foc_Objectpos_Z
7.611381,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.115721,1.298035,-1.439532,-0.02669899,-0.02191038,0.8442684,0.5348066,295.5949,189.1259,351.272,2.109432,1.334971,-1.342427,-0.8859822,0.4620383,0.01069562,-0.03797015,305.1246,354.6106,7.707596,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.113896,1.300073,-1.430741,-0.125085,0.9788382,-0.1618891,1.262743,0,0,0
7.633672,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.115605,1.298069,-1.439669,-0.02660477,-0.02189986,0.844518,0.5344175,295.6461,189.0854,351.3056,2.109239,1.33501,-1.342587,-0.8858762,0.462249,0.01080926,-0.03784711,305.0977,354.5969,7.70105,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.114417,1.300062,-1.430823,-0.1260229,0.9786561,-0.1622853,1.256891,0,0,0
7.655623,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.115512,1.298159,-1.439818,-0.02644502,-0.02191622,0.8447124,0.5341173,295.6848,189.0384,351.338,2.109109,1.335018,-1.342791,-0.8856684,0.4626476,0.0108807,-0.03781875,305.0469,354.5774,7.711719,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.114459,1.300088,-1.430926,-0.1250038,0.9788203,-0.1620708,1.311498,0,0,0
7.677956,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.115469,1.298228,-1.440091,-0.02635384,-0.02197233,0.8449794,0.5336971,295.7408,189.0067,351.3575,2.109085,1.335106,-1.343061,-0.8855343,0.4629092,0.01099921,-0.03772407,305.0138,354.559,7.711835,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.114026,1.300115,-1.431131,-0.1240274,0.9790291,-0.161519,1.301281,0,0,0
7.700183,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.115478,1.298389,-1.440439,-0.02633656,-0.02218039,0.8452432,0.5332715,295.7999,189.0124,351.3331,2.109102,1.335276,-1.343467,-0.885257,0.4634362,0.01105663,-0.03774559,304.9467,354.5342,7.733115,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.113527,1.300192,-1.43138,-0.123827,0.9788999,-0.1624981,1.310273,0,0,0
7.711677,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.115699,1.298383,-1.440693,-0.02631801,-0.0221793,0.8453128,0.5331621,295.8143,189.0032,351.3409,2.109168,1.335335,-1.343612,-0.8851857,0.4635719,0.01112582,-0.03773039,304.9297,354.5201,7.739928,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.113767,1.30023,-1.431616,-0.1228798,0.978938,-0.1629289,1.255687,0,0,0
7.73351,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.11589,1.298364,-1.440956,-0.0262064,-0.02221265,0.8455262,0.5328276,295.8583,188.9679,351.3641,2.109151,1.335405,-1.343869,-0.8849518,0.464012,0.01120589,-0.03778367,304.8742,354.4904,7.767015,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.113919,1.300211,-1.431847,-0.1241658,0.9789505,-0.1618896,1.312398,0,0,0
7.755555,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.115719,1.29835,-1.441056,-0.02623334,-0.02215367,0.8457609,0.5324562,295.9077,188.949,351.3902,2.109275,1.335532,-1.344136,-0.8848059,0.4642854,0.0111846,-0.0378479,304.8392,354.4816,7.782872,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.114199,1.300194,-1.43198,-0.1240643,0.9789233,-0.1621409,1.285785,0,0,0
7.777871,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.115811,1.298367,-1.441416,-0.02642038,-0.02192449,0.8459045,0.5322284,295.9377,188.9486,351.4252,2.109303,1.335597,-1.344387,-0.8845962,0.4646856,0.01093739,-0.03791064,304.7859,354.5099,7.780609,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.114081,1.300297,-1.432189,-0.1233054,0.9792705,-0.1606287,1.259091,0,0,0
7.789125,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.1158,1.298374,-1.44148,-0.0264949,-0.02191265,0.8460683,0.5319647,295.9736,188.9516,351.4294,2.109303,1.335708,-1.344462,-0.8844877,0.4648999,0.01089918,-0.03782762,304.7575,354.5192,7.767341,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.114255,1.300283,-1.432345,-0.1236944,0.9793164,-0.1600885,1.260086,0,0,0
