TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,vrtracker_xPos,vrtracker_yPos,vrtracker_zPos,vrtracker_wQuat,vrtracker_xQuat,vrtracker_yQuat,vrtracker_zQuat,vrtracker_xrot,vrtracker_yrot,vrtracker_zrot,rtracker_xPos,rtracker_yPos,rtracker_zPos,rtracker_wQuat,rtracker_xQuat,rtracker_yQuat,rtracker_zQuat,rtracker_xrot,rtracker_yrot,rtracker_zrot,FocusedObject,LeftBlink,RightBlink,RayOrigin_x,RayOrigin_y,RayOrigin_z,RayDirection_x,RayDirection_y,RayDirection_z,locRayDirection_x,locRayDirection_y,locRayDirection_z,ConvergenceDistance,foc_Objectpos_X,foc_Objectpos_Y,foc_Objectpos_Z
405.629,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2476144,0.9625078,2.798869,0.2487121,-0.01684002,0.9618241,0.11293,346.961,150.8438,1.398683,-3.325104,2.645662,2.405671,0.2082829,0.08605056,0.9539875,-0.1977912,24.40767,156.4831,5.15304,1.868838,1.736556,-2.110837,-0.5583027,0.8260766,0.06258697,-0.04448019,293.5325,201.0442,157.4571,B1,False,False,-0.2476144,0.9625078,2.798869,0.474631,0.2256143,-0.8507782,0,0,1,0,2.924,2.2,-3
405.6509,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2475741,0.962544,2.798927,0.2486499,-0.01690175,0.9618595,0.1127556,346.9786,150.8535,1.385598,-3.325104,2.645662,2.405671,0.2082829,0.08605056,0.9539875,-0.1977912,24.40767,156.4831,5.15304,1.868775,1.736524,-2.110854,-0.5583816,0.8260041,0.06272515,-0.0446397,293.53,201.1112,157.3919,B1,False,False,-0.2475741,0.962544,2.798927,0.474521,0.2253153,-0.8509188,0,0,1,0,2.924,2.2,-3
405.6732,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2476339,0.9625677,2.798894,0.2487158,-0.01684549,0.9618297,0.1128728,346.9672,150.8439,1.396392,-3.325104,2.645662,2.405671,0.2082829,0.08605056,0.9539875,-0.1977912,24.40767,156.4831,5.15304,1.868771,1.736464,-2.110812,-0.5585494,0.8258867,0.06280729,-0.04459929,293.5094,201.135,157.358,B1,False,False,-0.2476339,0.9625677,2.798894,0.4746416,0.2255083,-0.8508004,0,0,1,0,2.924,2.2,-3
405.6953,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2476276,0.9625506,2.79885,0.2487794,-0.01698445,0.9618205,0.1127904,346.9725,150.8385,1.379089,-3.325104,2.645662,2.405671,0.2082829,0.08605056,0.9539875,-0.1977912,24.40767,156.4831,5.15304,1.868634,1.736498,-2.110713,-0.5589302,0.8256368,0.0627474,-0.04453886,293.4573,201.1597,157.3334,B1,False,False,-0.2476276,0.9625506,2.79885,0.4747308,0.2254191,-0.8507743,0,0,1,0,2.924,2.2,-3
405.7176,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2476639,0.962624,2.798854,0.2487345,-0.0168637,0.9618372,0.1127657,346.9787,150.8427,1.391365,-3.325104,2.645662,2.405671,0.2082829,0.08605056,0.9539875,-0.1977912,24.40767,156.4831,5.15304,1.868642,1.7366,-2.110677,-0.5592163,0.8254663,0.06253504,-0.04440542,293.4115,201.1329,157.3668,B1,False,False,-0.2476639,0.962624,2.798854,0.4746809,0.2253136,-0.8508301,0,0,1,0,2.924,2.2,-3
405.7398,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2477384,0.9626287,2.798819,0.2486868,-0.01696067,0.9618447,0.112792,346.9729,150.8494,1.380547,-3.325104,2.645662,2.405671,0.2082829,0.08605056,0.9539875,-0.1977912,24.40767,156.4831,5.15304,1.868704,1.736556,-2.110646,-0.559418,0.8253707,0.06218377,-0.04413479,293.3696,201.0431,157.4635,B1,False,False,-0.2477384,0.9626287,2.798819,0.47457,0.2254125,-0.8508657,0,0,1,0,2.924,2.2,-3
405.762,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2477734,0.9626381,2.798804,0.2486816,-0.0169407,0.9618453,0.1128009,346.9724,150.8497,1.383001,-3.325104,2.645662,2.405671,0.2082829,0.08605056,0.9539875,-0.1977912,24.40767,156.4831,5.15304,1.868634,1.736506,-2.110724,-0.559526,0.8253371,0.06186876,-0.0438354,293.3398,200.94,157.5679,B1,False,False,-0.2477734,0.9626381,2.798804,0.4745647,0.2254198,-0.8508668,0,0,1,0,2.924,2.2,-3
405.7732,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.247771,0.9626184,2.798808,0.2486522,-0.01692702,0.9618571,0.1127674,346.9765,150.8534,1.38313,-3.325104,2.645662,2.405671,0.2082829,0.08605056,0.9539875,-0.1977912,24.40767,156.4831,5.15304,1.868618,1.736482,-2.11076,-0.5594494,0.825397,0.0618328,-0.04373645,293.3462,200.9022,157.6005,B1,False,False,-0.247771,0.9626184,2.798808,0.4745182,0.2253501,-0.8509112,0,0,1,0,2.924,2.2,-3
405.7952,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2477539,0.9625956,2.798828,0.2487049,-0.01701199,0.9618402,0.1127825,346.9724,150.8479,1.374712,-3.325104,2.645662,2.405671,0.2082829,0.08605056,0.9539875,-0.1977912,24.40767,156.4831,5.15304,1.868519,1.736399,-2.110851,-0.55957,0.8252875,0.06210027,-0.04388195,293.3412,200.991,157.5016,B1,False,False,-0.2477539,0.9625956,2.798828,0.4745915,0.2254194,-0.850852,0,0,1,0,2.924,2.2,-3
405.8175,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2477059,0.9626069,2.798836,0.248616,-0.0169115,0.9618625,0.1128033,346.9729,150.8573,1.385466,-3.325104,2.645662,2.405671,0.2082829,0.08605056,0.9539875,-0.1977912,24.40767,156.4831,5.15304,1.868406,1.736551,-2.110755,-0.559559,0.825298,0.0620834,-0.04384908,293.3413,200.9795,157.5117,B1,False,False,-0.2477059,0.9626069,2.798836,0.4744535,0.2254115,-0.850931,0,0,1,0,2.924,2.2,-3
