"","Time","X","Y","Z","wquat","xquat","yquat","zquat","xrot","yrot","zrot","Phase","GFO","Movement","FocusedObject","RayOrigin_x","RayOrigin_y","RayOrigin_z","RayDirection_x","RayDirection_y","RayDirection_z","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"32",158.9502,1.886634,1.659499,-1.141772,-0.5704797,0.8206353,0.03160313,0.01057618,290.4496,183.068,173.4586,"Calibration","B5",NA,"B5","1.891291","1.549029","-1.14796","-0.0212883","0.03646036","-0.9991006",0.0643268,0.0170593,-0.9976295,0.9776204,0.3701449,2.354877,-9.7891492,-0.0527313,0.0167828,-0.9974929,0.9625651,-0.3403325,2.5540806,-11.7074626
"33",158.9723,1.886677,1.65943,-1.141986,-0.5701342,0.820877,0.03165507,0.01029886,290.5001,183.1407,173.4042,"Calibration","B5",NA,"B5","1.886825","1.549015","-1.148095","-0.01969297","0.03772075","-0.9990843",0.0640973,0.0162024,-0.9976587,0.9285113,0.3833815,3.3418566,7.7667812,-0.0523467,0.0159428,-0.9975269,0.9143814,-0.3624673,3.2765557,5.266864
"34",158.9946,1.88677,1.659411,-1.142209,-0.5698308,0.8210861,0.03172619,0.01019525,290.5433,183.1716,173.3757,"Calibration","B5",NA,"B5","1.879366","1.548989","-1.148328","-0.01680059","0.03872357","-0.9991023",0.0640932,0.0154578,-0.9976707,0.8858395,0.3836549,2.6923435,-13.7535784,-0.0522701,0.0152126,-0.9975423,0.8725024,-0.3669031,2.7824445,-5.0133094
"35",159.0175,1.886815,1.65942,-1.142368,-0.5695361,0.8212959,0.03147912,0.0105218,290.5807,183.0288,173.5118,"Calibration","B5",NA,"B5","1.879278","1.549004","-1.148488","-0.01657258","0.03836904","-0.9991202",0.0640405,0.0147616,-0.9976846,0.8459399,0.3867256,2.7294184,6.3415186,-0.0525495,0.0144756,-0.9975386,0.8302287,-0.3508854,3.0602406,9.0862657
"36",159.0393,1.886883,1.659362,-1.142557,-0.5692293,0.8215095,0.03139534,0.01069701,290.6217,182.9567,173.5761,"Calibration","B5",NA,"B5","1.886086","1.548954","-1.148494","-0.02096391","0.03664035","-0.9990977",0.0640901,0.0140264,-0.997692,0.8038005,0.3839122,2.9706146,6.4346956,-0.0527619,0.0137234,-0.997538,0.7870839,-0.3387166,3.1919496,7.568167
"37",159.0616,1.886935,1.659382,-1.142774,-0.5688926,0.8217395,0.03139225,0.01095237,290.6665,182.8776,173.6342,"Calibration","B5",NA,"B5","1.889195","1.548916","-1.148581","-0.02209281","0.03458307","-0.9991543",0.0643625,0.0132227,-0.9976855,0.7577429,0.3683119,3.0108738,10.0914484,-0.0531967,0.0129095,-0.9975258,0.7403999,-0.3137763,3.39476,19.9048318
"38",159.0839,1.886963,1.659369,-1.14301,-0.5686897,0.8218748,0.03138549,0.0113509,290.6916,182.7641,173.7153,"Calibration","B5",NA,"B5","1.889224","1.548894","-1.148763","-0.02066329","0.03548015","-0.9991467",0.0647913,0.0127531,-0.9976639,0.7308318,0.3437054,3.4206932,-5.7811357,-0.0538578,0.0124229,-0.9974965,0.7124924,-0.2758228,4.0797051,-9.0096237
"39",159.0952,1.887019,1.659352,-1.143116,-0.5686293,0.8219102,0.0315023,0.01148726,290.6993,182.7475,173.7109,"Calibration","B5",NA,"B5","1.891908","1.548857","-1.148829","-0.01131013","0.03602256","-0.9992759",0.0651357,0.0126136,-0.9976432,0.722836,0.3239366,3.0823732,9.5324858,-0.0542181,0.0122921,-0.9974786,0.7049912,-0.2551355,3.5290078,7.8248628
"40",159.1176,1.887032,1.659368,-1.143287,-0.5682219,0.8221775,0.03161315,0.01219115,290.751,182.5688,173.8222,"Calibration","B5",NA,"B5","1.897005","1.548801","-1.148894","-0.01512703","0.0398691","-0.9990779",0.0660965,0.0116661,-0.9975915,0.6685345,0.2687995,4.1800806,13.0965663,-0.0555244,0.0113259,-0.9974182,0.6495715,-0.1801318,4.9712094,-12.4198009
"41",159.1392,1.886971,1.659243,-1.14345,-0.5682071,0.8221754,0.03184526,0.01241372,290.752,182.552,173.8015,"Calibration","B5",NA,"B5","1.894443","1.548783","-1.149046","-0.0135884","0.03875528","-0.9991549",0.0667288,0.0116425,-0.9975496,0.6671807,0.2324797,3.6873487,-35.5694319,-0.0561524,0.0113214,-0.9973831,0.6493132,-0.1440586,3.0439796,-106.7323755
"42",159.1506,1.886971,1.659235,-1.143528,-0.5680597,0.8222635,0.03227127,0.01223173,290.7753,182.6741,173.6592,"Calibration","B5",NA,"B5","1.892408","1.548776","-1.14913","-0.01211699","0.03874733","-0.9991611",0.0672285,0.0112699,-0.9975205,0.6458288,0.203798,3.1364186,-56.5332712,-0.0563331,0.0110068,-0.9973764,0.6312677,-0.1336882,1.6276305,-50.1565701
"43",159.1732,1.887027,1.659192,-1.143624,-0.5680333,0.8222699,0.03257288,0.01222777,290.78,182.7297,173.5791,"Calibration","B5",NA,"B5","1.89","1.548769","-1.149273","-0.01029359","0.03769993","-0.999226",0.0677229,0.0112032,-0.9974878,0.6420099,0.1753997,1.6733095,-55.926828,-0.0566634,0.0109766,-0.997358,0.6295356,-0.1147139,2.1684035,33.5216035
"44",159.1954,1.887201,1.659201,-1.143602,-0.5679919,0.822301,0.03215446,0.01312894,290.7775,182.4129,173.856,"Calibration","B5",NA,"B5","1.88947","1.548781","-1.149347","-0.01018075","0.03805053","-0.9992203",0.0680349,0.0111638,-0.9974669,0.6397519,0.1574817,0.6273717,-19.2243923,-0.0576901,0.0108453,-0.9973006,0.622006,-0.0557335,3.1255609,-21.1021684
"45",159.2182,1.887269,1.6592,-1.14358,-0.5680724,0.8222448,0.03204212,0.013433,290.7637,182.314,173.9392,"Calibration","B5",NA,"B5","1.891221","1.548773","-1.149351","-0.01045921","0.03682911","-0.9992515",0.0681895,0.0113802,-0.9974539,0.652153,0.1485924,0.8249458,14.378075,-0.0580633,0.0110337,-0.9972769,0.6328155,-0.0342897,1.1802755,-42.6818891
"46",159.24,1.887335,1.659208,-1.143538,-0.5681152,0.8222139,0.03210728,0.01336377,290.7585,182.3456,173.908,"Calibration","B5",NA,"B5","1.891834","1.548778","-1.149366","-0.01000515","0.03676412","-0.9992706",0.0682209,0.0114792,-0.9974507,0.6578239,0.1467862,1.2629213,47.9716362,-0.0580189,0.011143,-0.9972783,0.639081,-0.0368321,1.179311,38.3139865
"47",159.2622,1.887322,1.659223,-1.143438,-0.5683796,0.8220376,0.03177277,0.01375717,290.718,182.187,174.062,"Calibration","B5",NA,"B5","1.892215","1.548765","-1.149386","-0.01073633","0.04012442","-0.9991296",0.0681099,0.01215,-0.9974503,0.6962647,0.1531296,2.9468502,36.6419782,-0.0582839,0.0117529,-0.9972558,0.6740628,-0.0215868,2.8814342,39.1798751
"48",159.2843,1.887373,1.659274,-1.143299,-0.5687705,0.821766,0.03180746,0.01375283,290.6638,182.2053,174.0415,"Calibration","B5",NA,"B5","1.892306","1.548834","-1.149316","-0.0103851","0.04043347","-0.9991248",0.0681685,0.0130993,-0.9974343,0.7506721,0.1497144,2.890082,-40.6121065,-0.0582981,0.0127056,-0.9972433,0.7287089,-0.0207333,2.9187287,11.0036172
"49",159.306,1.887447,1.659327,-1.143215,-0.5688753,0.8216959,0.03155571,0.01417672,290.6455,182.0487,174.184,"Calibration","B5",NA,"B5","1.892274","1.548864","-1.149251","-0.009888317","0.04077638","-0.999117",0.0682252,0.0133844,-0.9974266,0.7670095,0.1464428,1.1832573,72.0601985,-0.0587143,0.0129395,-0.9972159,0.7421209,-0.0031908,3.3596662,54.2689981
"50",159.3175,1.887505,1.659314,-1.143175,-0.5685811,0.8219012,0.0312861,0.01466902,290.6824,181.8601,174.354,"Calibration","B5",NA,"B5","1.892277","1.548858","-1.149224","-0.009451451","0.0411681","-0.9991019",0.0683231,0.0127051,-0.9974288,0.7280805,0.1408538,3.7451803,72.6145914,-0.0592412,0.0122016,-0.997194,0.6997989,-0.033436,4.3741766,-8.7040871
"51",159.339,1.887491,1.659287,-1.143146,-0.5682402,0.8221402,0.03124118,0.01457961,290.7303,181.867,174.358,"Calibration","B5",NA,"B5","1.891764","1.548856","-1.149149","-0.009555482","0.04178482","-0.9990802",0.0681446,0.0118708,-0.9974513,0.6802693,0.1511464,2.0779256,-71.4428199,-0.059056,0.0113677,-0.9972148,0.6519709,-0.0227592,2.1032075,-76.1715064
"52",159.3611,1.887502,1.659308,-1.143059,-0.5683055,0.8220907,0.03151318,0.01423337,290.7242,182.0107,174.2204,"Calibration","B5",NA,"B5","1.888547","1.548874","-1.149137","-0.008542065","0.04198864","-0.9990811",0.0682099,0.012004,-0.9974452,0.6878978,0.147394,0.6339357,-18.5178129,-0.0587851,0.0115523,-0.9972287,0.6625601,-0.0072034,1.0707719,-15.6191927
"53",159.3833,1.88754,1.659367,-1.14293,-0.5684122,0.8220142,0.03156232,0.01428979,290.7091,182.0076,174.2149,"Calibration","B5",NA,"B5","1.888361","1.548845","-1.149061","-0.007952332","0.0418289","-0.9990885",0.0683556,0.0122669,-0.9974321,0.7029641,0.1390074,1.2622686,27.2802942,-0.0589283,0.0118176,-0.9972172,0.677776,-0.0154417,1.414387,25.1443743
"54",159.4053,1.887516,1.65938,-1.142765,-0.5685027,0.8219532,0.03134059,0.01467461,290.6934,181.8667,174.3424,"Calibration","B5",NA,"B5","1.890902","1.548813","-1.148901","-0.008668195","0.03993336","-0.9991642",0.0684186,0.0125147,-0.9974246,0.7171683,0.1353789,1.8399293,42.1096881,-0.0593143,0.0120172,-0.9971919,0.6892214,-0.0376263,2.18022,36.1766183
"55",159.4276,1.887468,1.659432,-1.142561,-0.568898,0.8216717,0.03160419,0.01455762,290.6398,181.9568,174.2406,"Calibration","B5",NA,"B5","1.899098","1.548797","-1.148565","-0.01194273","0.03865608","-0.9991767",0.0687301,0.0134657,-0.9973909,0.7716721,0.1174345,3.1324835,-21.1381449,-0.0593965,0.0130057,-0.9971746,0.7459207,-0.0423896,3.017421,-15.9001213
"56",159.45,1.887592,1.659388,-1.142428,-0.5690439,0.8215705,0.03153492,0.0147172,290.6182,181.9052,174.2849,"Calibration","B5",NA,"B5","1.900666","1.5488","-1.148405","-0.01255868","0.03995173","-0.9991167",0.068795,0.013832,-0.9973814,0.7926603,0.1136876,0.8871442,NA,-0.0595767,0.0133553,-0.9971592,0.7659729,-0.0527617,1.4641403,-19.5748086
"57",159.4725,1.887682,1.659393,-1.142189,-0.5690095,0.8215963,0.03121302,0.01527928,290.6185,181.6947,174.4756,"Calibration","B5",NA,"B5","1.894876","1.548869","-1.148444","-0.008171185","0.03968305","-0.9991781",0.0688871,0.01379,-0.9973756,0.7902557,0.1083997,NA,NA,-0.0601494,0.0132433,-0.9971263,0.7595464,-0.0856665,2.1434889,-31.1588257
"58",159.4841,1.887721,1.659405,-1.14207,-0.5689808,0.8216174,0.03117552,0.01529342,290.6223,181.6833,174.4889,"Calibration","B5",NA,"B5","1.890397","1.548886","-1.148489","-0.005799931","0.0382769","-0.9992466",0.0688404,0.0137215,-0.9973798,0.7863277,0.1110873,0.6340356,NA,-0.0601323,0.01317,-0.9971283,0.755342,-0.0846758,1.0703622,-1.7958458
"59",159.5062,1.887733,1.65936,-1.141937,-0.5690188,0.8215905,0.03147876,0.01468856,290.6218,181.9018,174.2953,"Calibration","B5",NA,"B5","1.892079","1.548905","-1.148269","-0.006694184","0.03972356","-0.9991831",0.0686697,0.0137692,-0.9973909,0.789064,0.1208875,1.4111498,36.5723073,-0.0594673,0.0132869,-0.9971667,0.7620488,-0.0464721,3.0354772,35.5197813
"60",159.5285,1.887717,1.659345,-1.141851,-0.5689068,0.8216804,0.03140388,0.01415542,290.6409,182.0271,174.2199,"Calibration","B5",NA,"B5","1.896022","1.548875","-1.14801","-0.009851589","0.03926371","-0.9991685",0.0679504,0.0134604,-0.9974445,0.7713654,0.1622264,2.2581278,NA,-0.0585084,0.0129986,-0.9972272,0.7455091,-0.008635,2.6367606,-54.7559039
"61",159.5507,1.887671,1.659448,-1.141767,-0.5689383,0.82166,0.03137646,0.01412565,290.6367,182.0308,174.2209,"Calibration","B5",NA,"B5","1.894742","1.548885","-1.147893","-0.01055392","0.03951082","-0.9991627",0.0678722,0.013535,-0.9974486,0.7756417,0.1667113,NA,NA,-0.0584278,0.0130709,-0.997231,0.7496575,-0.0132611,0.6025271,-35.7814499
"62",159.5728,1.887653,1.65949,-1.141578,-0.5689781,0.821638,0.0312351,0.01411826,290.6308,182.0077,174.2564,"Calibration","B5",NA,"B5","1.890985","1.548911","-1.147862","-0.009178516","0.039921","-0.9991525",0.0676303,0.0136321,-0.9974638,0.7812033,0.1806015,1.1375723,NA,-0.0582546,0.0131529,-0.99724,0.7543614,-0.0232131,1.0460573,22.569679
"63",159.5948,1.887649,1.659469,-1.141375,-0.569091,0.821557,0.03149533,0.01369746,290.6188,182.1711,174.1062,"Calibration","B5",NA,"B5","1.890454","1.548913","-1.147753","-0.01025302","0.03897899","-0.9991754",0.0675946,0.0138765,-0.9974629,0.7952104,0.182643,1.2447438,-0.6239176,-0.0578451,0.0134483,-0.9972599,0.7713059,-0.046726,1.5975999,3.7002378
"64",159.6169,1.887651,1.659493,-1.14117,-0.569248,0.821447,0.03147556,0.01381634,290.596,182.14,174.1293,"Calibration","B5",NA,"B5","1.891872","1.548928","-1.147553","-0.01070434","0.03752612","-0.9992276",0.0676965,0.0142663,-0.9974505,0.8175504,0.1767663,1.109508,NA,-0.0580122,0.0138305,-0.997245,0.7932252,-0.0371077,1.2071008,-18.6641266
"65",159.6395,1.887673,1.659515,-1.140981,-0.5692626,0.8214365,0.03148148,0.01382119,290.594,182.1402,174.1282,"Calibration","B5",NA,"B5","1.891761","1.548959","-1.147409","-0.01046629","0.03748545","-0.9992399",0.0677119,0.014302,-0.9974488,0.8195997,0.1758781,NA,NA,-0.0580266,0.0138658,-0.9972437,0.795253,-0.0362807,0.7628162,11.6276183
"66",159.6611,1.887691,1.65951,-1.140827,-0.5694375,0.8213093,0.03169882,0.01368277,290.5712,182.2224,174.0397,"Calibration","B5",NA,"B5","1.890501","1.548969","-1.147295","-0.009371372","0.03712563","-0.9992582",0.0679207,0.0147167,-0.9974287,0.8433629,0.1638603,1.9777774,NA,-0.0580305,0.0143136,-0.9972371,0.8209359,-0.0360359,1.6897553,27.5849792
"67",159.6836,1.887667,1.659517,-1.140701,-0.5696194,0.8211798,0.03176034,0.01374145,290.5457,182.2232,174.0291,"Calibration","B5",NA,"B5","1.891036","1.548995","-1.14715","-0.008992963","0.03808561","-0.9992288",0.0680908,0.0151626,-0.9974104,0.8689186,0.1540656,1.7192882,-9.061693,-0.0581886,0.0147624,-0.9972214,0.8466765,-0.026929,1.9655178,11.4696611
