TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,vrtracker_xPos,vrtracker_yPos,vrtracker_zPos,vrtracker_wQuat,vrtracker_xQuat,vrtracker_yQuat,vrtracker_zQuat,vrtracker_xrot,vrtracker_yrot,vrtracker_zrot,rtracker_xPos,rtracker_yPos,rtracker_zPos,rtracker_wQuat,rtracker_xQuat,rtracker_yQuat,rtracker_zQuat,rtracker_xrot,rtracker_yrot,rtracker_zrot,FocusedObject,LeftBlink,RightBlink,RayOrigin_x,RayOrigin_y,RayOrigin_z,RayDirection_x,RayDirection_y,RayDirection_z,locRayDirection_x,locRayDirection_y,locRayDirection_z,ConvergenceDistance,foc_Objectpos_X,foc_Objectpos_Y,foc_Objectpos_Z
120.2664,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3335276,0.943162,2.822657,0.2353579,0.02217282,0.9518798,0.1950381,338.8464,150.6783,8.262143,1.952474,1.601379,-1.915939,-0.4115238,0.7186701,0.198688,0.5241036,306.8922,100.7456,194.0542,1.952474,1.601379,-1.915939,-0.4115238,0.7186701,0.198688,0.5241036,306.8922,100.7456,194.0542,None,False,False,-0.3335276,0.943162,2.822657,0.4567139,0.3608686,-0.8131336,0,0,1,0,0,0,0
120.2778,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3335397,0.9431413,2.822647,0.2353897,0.02208887,0.9518629,0.1950917,338.8383,150.675,8.254973,1.952538,1.601393,-1.915883,-0.4120607,0.7184576,0.1986255,0.5239968,306.8456,100.6932,194.1338,1.952538,1.601393,-1.915883,-0.4120607,0.7184576,0.1986255,0.5239968,306.8456,100.6932,194.1338,None,False,False,-0.3335397,0.9431413,2.822647,0.4567362,0.3610021,-0.8130618,0,0,1,0,0,0,0
120.2997,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3334779,0.9431243,2.822632,0.2353927,0.02207368,0.951877,0.1950212,338.8457,150.6764,8.250809,1.952457,1.601481,-1.915617,-0.4127806,0.7182466,0.1986274,0.5237185,306.7737,100.6525,194.2178,1.952457,1.601481,-1.915617,-0.4127806,0.7182466,0.1986274,0.5237185,306.7737,100.6525,194.2178,None,False,False,-0.3334779,0.9431243,2.822632,0.4567395,0.3608804,-0.813114,0,0,1,0,0,0,0
120.3222,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3334391,0.9431429,2.822626,0.2353851,0.02210648,0.9518738,0.1950426,338.8442,150.6762,8.255199,1.952445,1.601395,-1.915286,-0.4132772,0.7181385,0.1986903,0.5234512,306.7178,100.6411,194.2617,1.952445,1.601395,-1.915286,-0.4132772,0.7181385,0.1986903,0.5234512,306.7178,100.6411,194.2617,None,False,False,-0.3334391,0.9431429,2.822626,0.4567372,0.3609048,-0.8131045,0,0,1,0,0,0,0
120.3442,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3333042,0.943128,2.822615,0.2353284,0.02213969,0.9518862,0.1950465,338.8443,150.6825,8.257897,1.952672,1.601479,-1.914921,-0.413609,0.7180052,0.1986548,0.5233854,306.6888,100.6084,194.3108,1.952672,1.601479,-1.914921,-0.413609,0.7180052,0.1986548,0.5233854,306.6888,100.6084,194.3108,None,False,False,-0.3333042,0.943128,2.822615,0.4566482,0.3609039,-0.8131549,0,0,1,0,0,0,0
120.3664,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.333281,0.9431095,2.822573,0.2354432,0.0221138,0.9518507,0.195084,338.8403,150.668,8.258841,1.952862,1.601472,-1.914649,-0.4138054,0.7179175,0.1985974,0.5233724,306.6749,100.5828,194.3465,1.952862,1.601472,-1.914649,-0.4138054,0.7179175,0.1985974,0.5233724,306.6749,100.5828,194.3465,None,False,False,-0.333281,0.9431095,2.822573,0.4568416,0.3609687,-0.8130175,0,0,1,0,0,0,0
120.3887,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.333339,0.9431508,2.822574,0.2353608,0.02207286,0.9518864,0.1950137,338.8463,150.6805,8.249714,1.953155,1.601359,-1.914431,-0.4137906,0.7179238,0.1983181,0.5234815,306.7003,100.5565,194.3846,1.953155,1.601359,-1.914431,-0.4137906,0.7179238,0.1983181,0.5234815,306.7003,100.5565,194.3846,None,False,False,-0.333339,0.9431508,2.822574,0.4566825,0.3608716,-0.8131499,0,0,1,0,0,0,0
120.4109,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3334279,0.9431419,2.822569,0.2352984,0.02207961,0.9518901,0.1950701,338.8396,150.6869,8.251036,1.95349,1.601238,-1.914193,-0.4138039,0.7178707,0.1978306,0.5237282,306.7423,100.4936,194.463,1.95349,1.601238,-1.914193,-0.4138039,0.7178707,0.1978306,0.5237282,306.7423,100.4936,194.463,None,False,False,-0.3334279,0.9431419,2.822569,0.4565705,0.3609801,-0.8131647,0,0,1,0,0,0,0
120.433,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3334613,0.94313,2.822589,0.235378,0.02209509,0.9518843,0.1950009,338.8485,150.6782,8.252256,1.953807,1.60114,-1.913867,-0.4135668,0.7179508,0.197587,0.5238975,306.7866,100.4863,194.4685,1.953807,1.60114,-1.913867,-0.4135668,0.7179508,0.197587,0.5238975,306.7866,100.4863,194.4685,None,False,False,-0.3334613,0.94313,2.822589,0.4567224,0.3608353,-0.8131436,0,0,1,0,0,0,0
120.4552,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3334565,0.9431179,2.822619,0.2353963,0.02207705,0.951871,0.1950454,338.8431,150.6754,8.25213,1.954021,1.601113,-1.913705,-0.4133976,0.7180107,0.1971048,0.5241304,306.8446,100.4517,194.516,1.954021,1.601113,-1.913705,-0.4133976,0.7180107,0.1971048,0.5241304,306.8446,100.4517,194.516,None,False,False,-0.3334565,0.9431179,2.822619,0.4567459,0.3609224,-0.8130918,0,0,1,0,0,0,0
120.4778,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3334191,0.9430404,2.822607,0.2353236,0.02202316,0.9518713,0.1951377,338.8306,150.6835,8.247405,1.954144,1.6012,-1.913539,-0.413661,0.7178453,0.1964801,0.5243837,306.8746,100.3504,194.6485,1.954144,1.6012,-1.913539,-0.413661,0.7178453,0.1964801,0.5243837,306.8746,100.3504,194.6485,None,False,False,-0.3334191,0.9430404,2.822607,0.4565907,0.3611269,-0.8130881,0,0,1,0,0,0,0
120.4998,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3334231,0.9431118,2.822561,0.2353415,0.0220821,0.9518795,0.1950699,338.8401,150.6815,8.252311,1.954211,1.601309,-1.913385,-0.4140363,0.7180304,0.1965888,0.523793,306.8197,100.4238,194.6356,1.954211,1.601309,-1.913385,-0.4140363,0.7180304,0.1965888,0.523793,306.8197,100.4238,194.6356,None,False,False,-0.3334231,0.9431118,2.822561,0.4566486,0.3609724,-0.8131242,0,0,1,0,0,0,0
120.5218,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3334513,0.9431095,2.822573,0.235304,0.02210316,0.9518817,0.1951019,338.8368,150.6851,8.255018,1.954225,1.601395,-1.913108,-0.4140503,0.7184237,0.1970857,0.5230554,306.7647,100.5854,194.5099,1.954225,1.601395,-1.913108,-0.4140503,0.7184237,0.1970857,0.5230554,306.7647,100.5854,194.5099,None,False,False,-0.3334513,0.9431095,2.822573,0.4565879,0.3610259,-0.8131346,0,0,1,0,0,0,0
120.5441,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3334206,0.9431211,2.822572,0.2352837,0.0220584,0.9518907,0.1950875,338.8369,150.6888,8.248833,1.954331,1.601324,-1.912676,-0.4143956,0.7185132,0.1972358,0.5226023,306.7121,100.6352,194.5019,1.954331,1.601324,-1.912676,-0.4143956,0.7185132,0.1972358,0.5226023,306.7121,100.6352,194.5019,None,False,False,-0.3334206,0.9431211,2.822572,0.4565354,0.3610239,-0.8131649,0,0,1,0,0,0,0
