TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,vrtracker_xPos,vrtracker_yPos,vrtracker_zPos,vrtracker_wQuat,vrtracker_xQuat,vrtracker_yQuat,vrtracker_zQuat,vrtracker_xrot,vrtracker_yrot,vrtracker_zrot,rtracker_xPos,rtracker_yPos,rtracker_zPos,rtracker_wQuat,rtracker_xQuat,rtracker_yQuat,rtracker_zQuat,rtracker_xrot,rtracker_yrot,rtracker_zrot,FocusedObject,LeftBlink,RightBlink,RayOrigin_x,RayOrigin_y,RayOrigin_z,RayDirection_x,RayDirection_y,RayDirection_z,locRayDirection_x,locRayDirection_y,locRayDirection_z,ConvergenceDistance,foc_Objectpos_X,foc_Objectpos_Y,foc_Objectpos_Z
0.6731199,1.300429,0.9105021,-2.402015,-0.2138027,-0.04064276,0.9657103,0.1415637,345.1648,206.0456,351.7307,1.364615,0.7223827,-1.383814,-0.005195095,0.0356362,0.9987772,-0.03387092,3.858276,180.7346,4.111617,1.497086,1.266532,-1.220306,-0.1052722,0.006250128,0.9935104,0.04261163,355.0673,192.0884,0.1982616,1.300429,0.9105021,-2.402015,-0.2138026,-0.04064282,0.9657103,0.1415636,345.1648,206.0456,351.7307,1.364615,0.7223827,-1.383814,-0.005191937,0.03563596,0.9987772,-0.03387116,3.858317,180.7342,4.111578,B8,False,False,1.504806,1.267944,-1.19656,-0.1589025,-0.03068112,-0.9868013,-0.05435181,-0.1175537,0.9915619,0.6787258,1,1,-3.5
0.6952424,1.300338,0.9105542,-2.402031,-0.2138298,-0.04056295,0.9657058,0.1415764,345.1615,206.0479,351.739,1.363955,0.7226416,-1.383627,-0.005367065,0.03549498,0.9987836,-0.03380458,3.850074,180.7535,4.095993,1.497152,1.266486,-1.220447,-0.1044106,0.006357747,0.993616,0.04225206,355.1072,191.9881,0.2191644,1.300338,0.9105542,-2.402031,-0.2138298,-0.04056299,0.9657058,0.1415764,345.1615,206.0479,351.739,1.363955,0.7226416,-1.383627,-0.005364154,0.03549476,0.9987836,-0.03380466,3.850096,180.7532,4.095955,B8,False,False,1.485336,1.267248,-1.194349,-0.135894,-0.03105232,-0.9902213,-0.07627869,-0.1170807,0.9901733,0.7251074,1,1,-3.5
0.7178794,1.300264,0.9105843,-2.402009,-0.2138035,-0.04046656,0.9657246,0.1415155,345.1656,206.0424,351.7523,1.364134,0.7225317,-1.38378,-0.00535939,0.03534824,0.9987879,-0.03383148,3.853298,180.7522,4.079136,1.497225,1.266405,-1.220563,-0.103414,0.006447983,0.9937354,0.04188043,355.1487,191.8722,0.2388134,1.300264,0.9105843,-2.402009,-0.2138034,-0.04046626,0.9657246,0.1415156,345.1656,206.0424,351.7523,1.364134,0.7225317,-1.38378,-0.005354422,0.03534816,0.9987879,-0.03383176,3.853351,180.7516,4.079108,B8,False,False,1.474549,1.266991,-1.192406,-0.1252013,-0.04268007,-0.9911966,-0.08544922,-0.1278992,0.9880829,0.7024715,1,1,-3.5
0.7398183,1.300272,0.9106258,-2.401978,-0.2138016,-0.04029877,0.9657311,0.1415213,345.1606,206.0399,351.7713,1.364529,0.7222903,-1.383928,-0.005199936,0.03495028,0.9988018,-0.03386029,3.857542,180.7325,4.032843,1.49734,1.266346,-1.220703,-0.1024003,0.006573667,0.9938586,0.04142433,355.1995,191.7542,0.2635041,1.300272,0.9106258,-2.401978,-0.2138015,-0.04029892,0.9657311,0.1415213,345.1606,206.0399,351.7713,1.364529,0.7222903,-1.383928,-0.005197673,0.03495029,0.9988018,-0.03386016,3.857536,180.7322,4.032835,closed,True,True,closed,closed,closed,closed,closed,closed,closed
0.7618676,1.300328,0.9105907,-2.40208,-0.2137813,-0.04023074,0.9657471,0.1414622,345.1653,206.0356,351.7812,1.364483,0.7223173,-1.383893,-0.004976918,0.03449146,0.9988148,-0.03398069,3.872562,180.7056,3.979402,1.497399,1.266279,-1.220826,-0.1010535,0.006695633,0.9940198,0.04084117,355.265,191.5976,0.2907325,1.300328,0.9105907,-2.40208,-0.2137813,-0.04023083,0.9657471,0.1414621,345.1653,206.0356,351.7812,1.364483,0.7223173,-1.383893,-0.004973523,0.03449129,0.9988148,-0.03398075,3.872582,180.7052,3.97937,closed,True,True,closed,closed,closed,closed,closed,closed,closed
0.7733319,1.300354,0.9105823,-2.402108,-0.2137207,-0.04017955,0.9657579,0.1414949,345.1597,206.0281,351.787,1.365163,0.7219625,-1.384222,-0.004870036,0.03439095,0.9988172,-0.0340269,3.878352,180.6931,3.967489,1.497413,1.266264,-1.220891,-0.100482,0.006754084,0.9940919,0.04048653,355.305,191.5311,0.3042333,1.300354,0.9105823,-2.402108,-0.2137206,-0.04017949,0.9657579,0.1414949,345.1597,206.0281,351.787,1.365163,0.7219625,-1.384222,-0.00486753,0.03439092,0.9988172,-0.03402676,3.878346,180.6928,3.967475,closed,True,True,closed,closed,closed,closed,closed,closed,closed
0.7949626,1.300409,0.9105575,-2.402177,-0.2136486,-0.04016587,0.9657756,0.1414868,345.1597,206.0192,351.7899,1.365722,0.7218415,-1.384436,-0.004420428,0.03389731,0.998834,-0.03408899,3.887567,180.6398,3.909103,1.497609,1.266209,-1.221092,-0.09887452,0.006873759,0.9942762,0.03989475,355.3716,191.3446,0.3322366,1.300409,0.9105575,-2.402177,-0.2136485,-0.04016596,0.9657756,0.1414868,345.1597,206.0191,351.7899,1.365722,0.7218415,-1.384436,-0.004416517,0.03389754,0.998834,-0.03408867,3.887546,180.6394,3.909115,closed,True,True,closed,closed,closed,closed,closed,closed,closed
0.8175357,1.300492,0.9104728,-2.402157,-0.2136116,-0.04011754,0.9657955,0.1414205,345.1655,206.013,351.798,1.366232,0.7218235,-1.384569,-0.003604457,0.03339149,0.9988539,-0.03410391,3.892743,180.5443,3.847847,1.497705,1.266165,-1.221245,-0.09709375,0.007096663,0.9944654,0.03951169,355.4135,191.1379,0.3702931,1.300492,0.9104728,-2.402157,-0.2136116,-0.0401177,0.9657955,0.1414205,345.1655,206.013,351.798,1.366232,0.7218235,-1.384569,-0.003600557,0.03339109,0.9988538,-0.03410419,3.89279,180.5439,3.847785,closed,True,True,closed,closed,closed,closed,closed,closed,closed
0.8396273,1.300475,0.9105273,-2.40213,-0.213683,-0.04035251,0.9657525,0.1415398,345.1589,206.0268,351.7665,1.366304,0.7221822,-1.384559,-0.002701987,0.03286985,0.9988798,-0.03393184,3.876727,180.4381,3.784298,1.497745,1.266258,-1.221478,-0.09509588,0.007617574,0.994673,0.03904552,355.4618,190.9047,0.4441704,1.300475,0.9105273,-2.40213,-0.2136829,-0.0403525,0.9657524,0.1415398,345.1589,206.0267,351.7665,1.366304,0.7221822,-1.384559,-0.002693857,0.03287002,0.9988798,-0.03393181,3.876755,180.4371,3.784286,closed,True,True,closed,closed,closed,closed,closed,closed,closed
0.8617064,1.300411,0.9106309,-2.402041,-0.2136725,-0.04052386,0.9657622,0.14144,345.1744,206.0264,351.7499,1.36664,0.7223397,-1.384681,-0.001721013,0.03242136,0.9989054,-0.03367475,3.851123,180.3228,3.728834,1.497897,1.26621,-1.221634,-0.09274554,0.008028371,0.9949104,0.03856385,355.5135,190.6316,0.5070103,1.300411,0.9106309,-2.402041,-0.2136724,-0.04052385,0.9657622,0.14144,345.1744,206.0263,351.7499,1.36664,0.7223397,-1.384681,-0.001708984,0.0324211,0.9989054,-0.03367504,3.851202,180.3214,3.728759,closed,True,True,closed,closed,closed,closed,closed,closed,closed
0.8841859,1.300497,0.9106302,-2.402102,-0.2136599,-0.04049183,0.9657654,0.1414465,345.1728,206.0245,351.7536,1.367471,0.7219694,-1.385086,-0.0007572392,0.03206572,0.9988982,-0.03425843,3.92168,180.2131,3.684546,1.498173,1.266115,-1.221815,-0.08999491,0.008426636,0.9951799,0.03803948,355.5707,190.3124,0.5703917,1.300497,0.9106302,-2.402102,-0.2136598,-0.04049185,0.9657654,0.1414464,345.1728,206.0245,351.7536,1.367471,0.7219694,-1.385086,-0.0007117862,0.03206572,0.9988983,-0.03425851,3.921857,180.2078,3.684367,None,False,False,1.474343,1.266823,-1.194317,-0.111719,-0.04928863,-0.9925084,-0.07867432,-0.1274719,0.9887085,0.7204349,0,0,0
0.906099,1.300474,0.9106135,-2.402074,-0.213673,-0.04038393,0.9657591,0.1415004,345.164,206.0254,351.7642,1.368169,0.7215597,-1.385415,0.0004131472,0.03130161,0.9988928,-0.03511596,4.024328,180.0789,3.592473,1.498441,1.266079,-1.222041,-0.08671376,0.008975979,0.9954907,0.03739532,355.6407,189.9316,0.6542554,1.300474,0.9106135,-2.402074,-0.2136729,-0.04038406,0.9657591,0.1415004,345.164,206.0254,351.7642,1.368169,0.7215597,-1.385415,0.0003662109,0.03130122,0.9988928,-0.03511617,4.024183,180.0842,3.592616,B8,False,False,1.501652,1.267534,-1.197467,-0.1492452,-0.05537269,-0.9872448,-0.03623962,-0.1330109,0.990448,0.7315038,1,1,-3.5
