TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,vrtracker_xPos,vrtracker_yPos,vrtracker_zPos,vrtracker_wQuat,vrtracker_xQuat,vrtracker_yQuat,vrtracker_zQuat,vrtracker_xrot,vrtracker_yrot,vrtracker_zrot,rtracker_xPos,rtracker_yPos,rtracker_zPos,rtracker_wQuat,rtracker_xQuat,rtracker_yQuat,rtracker_zQuat,rtracker_xrot,rtracker_yrot,rtracker_zrot,FocusedObject,LeftBlink,RightBlink,RayOrigin_x,RayOrigin_y,RayOrigin_z,RayDirection_x,RayDirection_y,RayDirection_z,ConvergenceDistance,foc_Objectpos_X,foc_Objectpos_Y,foc_Objectpos_Z
4.48995,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.061057,1.250944,-1.381149,-0.0230368,-0.005883261,0.9994513,-0.02306229,2.657777,182.6266,359.3864,2.054908,1.354487,-1.376772,0.4527014,-0.8911735,0.02951427,0.0002441406,306.2072,177.4494,185.0876,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.054452,1.252283,-1.354578,0.0027763,-0.003952303,-0.9999804,3.11486,0,0,0
4.512105,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.060891,1.251026,-1.381139,-0.02333914,-0.006117487,0.9994396,-0.02320387,2.67481,182.6606,359.3607,2.054626,1.354582,-1.376748,0.4526401,-0.891198,0.02971127,0.0005593965,306.2139,177.4874,185.0934,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.055053,1.252379,-1.354599,0.002303032,-0.004108209,-0.9999882,3.261188,0,0,0
4.523517,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.061164,1.25086,-1.381111,-0.02345285,-0.005968135,0.9994346,-0.02334055,2.690146,182.6739,359.3785,2.054582,1.354307,-1.376662,0.4526167,-0.8912077,0.02977515,0.0006459354,306.2166,177.4971,185.0966,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.055702,1.252285,-1.354613,0.001893409,-0.004115068,-0.9999866,3.252362,0,0,0
4.54541,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.061388,1.250731,-1.381159,-0.0234892,-0.005761059,0.9994268,-0.02368845,2.72948,182.6785,359.4033,2.054402,1.354265,-1.376637,0.4522988,-0.8913693,0.02976789,0.0006103516,306.2575,177.4959,185.0944,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.054871,1.252171,-1.354616,0.001945467,-0.004189533,-0.9999784,3.163576,0,0,0
4.556686,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.061153,1.250594,-1.381085,-0.02336674,-0.00566998,0.9994292,-0.02373221,2.734178,182.6647,359.4135,2.054174,1.354282,-1.376706,0.452151,-0.8914437,0.02978866,0.0005725605,306.2767,177.4895,185.0995,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.054072,1.252133,-1.354567,0.002016123,-0.004159944,-0.999984,3.147418,0,0,0
4.578857,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.060994,1.250593,-1.381045,-0.02338629,-0.005876234,0.9994236,-0.02389642,2.753557,182.6663,359.3904,2.054272,1.354181,-1.376614,0.452056,-0.8914973,0.02962539,0.0006103516,306.2883,177.5116,185.0668,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.05357,1.252033,-1.35445,0.003158155,-0.00440654,-0.9999768,3.698914,0,0,0
4.60097,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.06076,1.250633,-1.380992,-0.02322965,-0.00601864,0.9994285,-0.02380873,2.74379,182.648,359.3734,2.054263,1.354123,-1.37662,0.4520717,-0.8914976,0.02937586,0.0006573687,306.2853,177.5413,185.0198,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.055096,1.252089,-1.354497,0.002308328,-0.00373084,-0.9999781,3.531064,0,0,0
4.623333,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.060418,1.250683,-1.380896,-0.02315522,-0.006200943,0.999432,-0.02368624,2.730188,182.639,359.3519,2.054676,1.354097,-1.376614,0.4521254,-0.8914624,0.02960979,0.0008368719,306.278,177.5511,185.0452,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.055406,1.25213,-1.354454,0.001222522,-0.003127326,-0.9999892,3.506727,0,0,0
4.645438,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.060524,1.250668,-1.380898,-0.02301458,-0.006054482,0.9994383,-0.02359805,2.719607,182.6233,359.3681,2.054196,1.354069,-1.376726,0.4521,-0.8914717,0.02971804,0.000791106,306.2819,177.5341,185.0676,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.054581,1.252059,-1.354422,0.001414172,-0.004538939,-0.9999873,3.691483,0,0,0
4.66762,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.061133,1.25053,-1.381018,-0.0229662,-0.005886088,0.9994422,-0.0235229,2.710524,182.6182,359.3871,2.054204,1.354069,-1.376632,0.4522447,-0.8914041,0.02954783,0.0006103516,306.2639,177.5159,185.0557,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.055808,1.251976,-1.354489,0.001242491,-0.004306563,-0.9999884,3.721133,0,0,0
