TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,vrtracker_xPos,vrtracker_yPos,vrtracker_zPos,vrtracker_wQuat,vrtracker_xQuat,vrtracker_yQuat,vrtracker_zQuat,vrtracker_xrot,vrtracker_yrot,vrtracker_zrot,rtracker_xPos,rtracker_yPos,rtracker_zPos,rtracker_wQuat,rtracker_xQuat,rtracker_yQuat,rtracker_zQuat,rtracker_xrot,rtracker_yrot,rtracker_zrot
0,1.25,1,-1.64,0,0,1,0,0,180,0,0.75,1,-1.64,0,0,1,0,0,180,0,1.355887,0.8293537,-2.504102,0.1971878,-0.005579412,0.9797283,0.03490538,355.9518,157.2347,0.1627375,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0
0,1.25,1,-1.64,0,0,1,0,0,180,0,0.75,1,-1.64,0,0,1,0,0,180,0,1.355986,0.829594,-2.504106,0.1972463,-0.005198615,0.9797131,0.03505768,355.9433,157.2262,0.2092931,1.974953,0.7797906,-2.191243,0.1714231,-0.1895858,0.6500001,0.7156614,275.5224,329.7306,180.6549,1.885888,0.7808904,-2.248218,0.2107674,-0.2002009,0.663629,0.6892701,272.2473,5.499111,140.7066
0.02,1.25,1,-1.64,0,0,1,0,0,180,0,0.75,1,-1.64,0,0,1,0,0,180,0,1.354939,0.828481,-2.504231,0.1970489,-0.005835301,0.9797555,0.03488322,355.9485,157.252,0.132861,1.97467,0.7794766,-2.19138,0.1715466,-0.1895257,0.6500326,0.7156181,275.5125,329.8601,180.5201,1.886125,0.7810728,-2.248166,0.2107339,-0.2002597,0.6636352,0.6892573,272.243,5.336392,140.8672
0.0490303,1.623154,0.836965,-2.418208,0.1405966,-0.009445612,0.9831914,0.1160948,346.6474,163.6267,0.8286589,1.559681,0.846415,-2.45892,-0.01789196,-0.07937095,0.9898008,0.1169379,346.7824,183.1787,350.4623,1.355393,0.8287444,-2.504294,0.1969797,-0.005895992,0.9797736,0.03475571,355.9614,157.2606,0.122853,1.974632,0.7794056,-2.191444,0.1714612,-0.1895162,0.6500553,0.7156206,275.5125,329.798,180.5903,1.885944,0.7809433,-2.248113,0.2107723,-0.2003466,0.6636698,0.6891869,272.2337,5.320199,140.8729
0.0777193,1.623805,0.8375829,-2.417908,0.1397721,-0.01110316,0.9833163,0.115886,346.6435,163.7471,0.6218418,1.559603,0.846736,-2.458611,-0.01862479,-0.0834567,0.9894333,0.1170891,346.7856,183.3212,349.9724,1.355159,0.8291576,-2.504569,0.1973681,-0.00539729,0.9796911,0.03495759,355.9501,157.2128,0.1851654,1.974123,0.7791186,-2.191573,0.171516,-0.1895815,0.6500454,0.7155991,275.5119,329.7818,180.5964,1.885696,0.7807916,-2.248116,0.2108072,-0.2002965,0.6637571,0.6891068,272.2236,5.61755,140.5769
0.0927176,1.624534,0.8380077,-2.417453,0.1391171,-0.01094181,0.9833854,0.1161035,346.6209,163.8214,0.6351218,1.559638,0.8469497,-2.458327,-0.01887046,-0.08568653,0.9892258,0.1171925,346.7838,183.3813,349.707,1.355551,0.8295394,-2.504405,0.1976087,-0.004731371,0.9796333,0.03531402,355.9252,157.1814,0.2692096,1.974228,0.7792881,-2.191484,0.1714171,-0.1895866,0.6500646,0.715604,275.5129,329.6981,180.6879,1.885786,0.7807935,-2.247977,0.2107632,-0.2002086,0.6638044,0.6891003,272.2211,5.750889,140.4547
0.1120225,1.624459,0.8378667,-2.417405,0.1386748,-0.01072874,0.983455,0.1160624,346.6288,163.871,0.6529761,1.55912,0.8466139,-2.458561,-0.01893038,-0.08671441,0.9891425,0.1171297,346.7952,183.4015,349.586,1.356079,0.8290602,-2.503877,0.1971818,-0.005333781,0.9797329,0.03484698,355.9639,157.2346,0.1890307,1.973966,0.77915,-2.191556,0.1714734,-0.1896273,0.6501386,0.7155125,275.4997,329.6694,180.7086,1.886039,0.7810104,-2.248028,0.210725,-0.2002751,0.6638225,0.6890752,272.2146,5.582079,140.6212
0.1347789,1.624796,0.8382273,-2.417159,0.1414988,-0.0106424,0.9830657,0.1159595,346.6439,163.5366,0.7003142,1.558987,0.846623,-2.458696,-0.01903393,-0.08667699,0.989153,0.1170518,346.8051,183.4121,349.5894,1.356099,0.8294609,-2.504016,0.1973028,-0.004915429,0.9797019,0.0350971,355.9453,157.2184,0.2422922,1.973516,0.778835,-2.191693,0.1712125,-0.1896884,0.6502416,0.7154652,275.4949,329.3816,181.0133,1.886083,0.7810494,-2.248027,0.2107576,-0.2003604,0.663755,0.6891054,272.2203,5.39713,140.7961
0.1564016,1.625518,0.8385452,-2.416943,0.1427325,-0.01102323,0.9828748,0.1160307,346.6303,163.3955,0.6745513,1.558439,0.8464034,-2.458936,-0.01933696,-0.08806077,0.9890308,0.1170023,346.8188,183.4656,349.4234,1.356115,0.8289169,-2.503941,0.1968121,-0.005896905,0.9798195,0.03440946,356.0003,157.2808,0.1142163,1.973834,0.7789665,-2.191614,0.1711865,-0.189754,0.650337,0.7153674,275.482,329.2607,181.1309,1.886153,0.7812374,-2.248079,0.2107721,-0.2003478,0.6637599,0.6890999,272.2203,5.457645,140.7354
0.1677121,1.625839,0.8386831,-2.416884,0.1421681,-0.01167532,0.9829592,0.1159445,346.6289,163.4713,0.5897864,1.55839,0.8463507,-2.45893,-0.01932976,-0.08829381,0.989013,0.1169785,346.8222,183.4676,349.3963,1.356192,0.8289109,-2.503914,0.1968523,-0.005872759,0.9798112,0.03441967,355.9997,157.276,0.1173294,1.973621,0.7787292,-2.191637,0.1712375,-0.1897317,0.6503828,0.7153195,275.473,329.2976,181.0918,1.886474,0.7813362,-2.247943,0.2107521,-0.2003617,0.6637759,0.6890866,272.2171,5.41569,140.7779
0.1788858,1.625553,0.8385059,-2.417006,0.1422282,-0.01158114,0.9829618,0.1158583,346.6404,163.4633,0.6000348,1.558435,0.8463597,-2.45895,-0.019355,-0.08825947,0.9890103,0.1170231,346.8173,183.4706,349.3997,1.355642,0.8292074,-2.504286,0.196988,-0.005745522,0.9797818,0.03450094,355.9935,157.2594,0.134046,1.973534,0.7786233,-2.191664,0.1712022,-0.1897422,0.6503708,0.715336,275.4762,329.2678,181.1237,1.886451,0.7813671,-2.247986,0.210751,-0.2003161,0.6636935,0.6891795,272.2317,5.364554,140.8329
0.201157,1.625579,0.8384938,-2.417084,0.1422821,-0.01121687,0.9829515,0.1159155,346.6399,163.4519,0.6439176,1.557586,0.8459883,-2.459329,-0.01942146,-0.08871131,0.9889848,0.1168851,346.8354,183.4828,349.3466,1.355375,0.8292483,-2.504501,0.1971207,-0.005425455,0.9797497,0.03470675,355.9776,157.2424,0.1752795,1.973626,0.778807,-2.191641,0.1711874,-0.1897835,0.6503621,0.7153365,275.4782,329.2231,181.1661,1.886357,0.7812904,-2.24792,0.210757,-0.2002019,0.6636712,0.6892324,272.2409,5.54085,140.6657
0.2125835,1.625927,0.8386393,-2.416955,0.1420948,-0.01051774,0.9829804,0.1159656,346.6456,163.4645,0.723092,1.557686,0.8461553,-2.459175,-0.01940256,-0.08909667,0.9889411,0.116965,346.8274,183.4868,349.3012,1.35538,0.8292495,-2.504514,0.1970026,-0.005325471,0.9797744,0.03469473,355.9812,157.2558,0.1857738,1.973672,0.7788177,-2.191617,0.1711818,-0.1898521,0.6503895,0.7152948,275.4744,329.1438,181.2401,1.886365,0.781303,-2.247909,0.210749,-0.2001797,0.663685,0.6892279,272.24,5.583633,140.6255
0.2342638,1.629921,0.8395671,-2.41601,0.1409379,-0.008386471,0.9830654,0.1168276,346.5815,163.5687,0.9685416,1.55655,0.8456496,-2.459649,-0.01980722,-0.09054793,0.9888066,0.1169199,346.8421,183.553,349.1258,1.356091,0.8289934,-2.503873,0.1968529,-0.00568621,0.9798087,0.03451931,355.9927,157.275,0.1405845,1.973812,0.7788787,-2.191542,0.1712877,-0.1898426,0.6503599,0.7152988,275.4745,329.2418,181.1341,1.886298,0.7811853,-2.248088,0.210846,-0.2001977,0.663666,0.6892113,272.2426,5.728158,140.4712
0.2568667,1.629397,0.8402939,-2.415407,0.1409016,-0.009392039,0.9830199,0.1171764,346.5251,163.5848,0.8576125,1.556325,0.845405,-2.459671,-0.01970855,-0.09069565,0.9887847,0.1170072,346.8315,183.5446,349.1092,1.356066,0.8292997,-2.504016,0.1969466,-0.005362578,0.9797878,0.03462942,355.9877,157.2626,0.1798868,1.973892,0.7790335,-2.191527,0.1712305,-0.1897686,0.6504011,0.7152947,275.4706,329.2505,181.1364,1.886179,0.7811941,-2.248021,0.2108214,-0.2002385,0.6636037,0.689267,272.2494,5.509097,140.6889
0.2795108,1.629392,0.8404435,-2.41534,0.1409082,-0.009888439,0.9830158,0.1171622,346.5185,163.5907,0.7999868,1.555974,0.8452411,-2.459826,-0.01942373,-0.08980679,0.9888793,0.1169413,346.8328,183.4986,349.2177,1.35586,0.8292859,-2.504177,0.1970905,-0.005270959,0.9797555,0.03473967,355.9774,157.2452,0.193289,1.973737,0.778869,-2.191566,0.1711974,-0.1897775,0.650435,0.7152693,275.467,329.2034,181.1856,1.886222,0.7811351,-2.248035,0.2108243,-0.2002156,0.663667,0.6892119,272.2413,5.652677,140.547
0.4457985,1.629242,0.8406081,-2.415578,0.1409159,-0.01013391,0.9831165,0.1162841,346.6147,163.5972,0.7566499,1.55525,0.8448694,-2.460186,-0.0191143,-0.08962817,0.9889438,0.116584,346.8699,183.4559,349.245,1.355868,0.8293818,-2.504276,0.1972845,-0.004918828,0.9797118,0.03491978,355.9651,157.2208,0.2378058,1.974255,0.7792959,-2.191466,0.1712227,-0.1896611,0.6505144,0.7152219,275.4539,329.2935,181.1033,1.886367,0.7813308,-2.247914,0.2108233,-0.20019,0.6634848,0.6893951,272.2694,5.413522,140.7883
0.4745995,1.628146,0.8398896,-2.416075,0.1409837,-0.009290956,0.9830999,0.1164126,346.614,163.5774,0.8573599,1.555409,0.8450551,-2.460021,-0.01901063,-0.08918381,0.9889871,0.116574,346.8683,183.4377,349.2986,1.35619,0.828815,-2.503947,0.1971774,-0.005957798,0.9797472,0.03436537,356.0039,157.2383,0.1078567,1.974163,0.7793386,-2.19152,0.1712336,-0.1896751,0.6505537,0.71518,275.4476,329.271,181.1238,1.886301,0.7812333,-2.247916,0.2107659,-0.2001835,0.6635173,0.6893831,272.2646,5.354379,140.8528
0.4914661,1.628534,0.8401065,-2.415936,0.1411076,-0.00834145,0.9830824,0.1164823,346.6218,163.5498,0.9701706,1.555344,0.8450462,-2.460135,-0.01895132,-0.08876795,0.9890351,0.1164929,346.8756,183.4243,349.3486,1.353506,0.8279524,-2.505408,0.1973464,-0.006034643,0.9797069,0.03453198,355.9835,157.2185,0.1036828,1.974074,0.7792628,-2.19151,0.1711799,-0.1896767,0.6504976,0.7152434,275.4582,329.2558,181.1433,1.886479,0.7813727,-2.247892,0.2107684,-0.2001399,0.6635665,0.6893477,272.2595,5.509635,140.7011
0.505318,1.62829,0.8400338,-2.416031,0.1412428,-0.007926217,0.9830565,0.1165661,346.6192,163.5279,1.021545,1.555212,0.8449851,-2.460204,-0.01895225,-0.08845984,0.9890659,0.1164661,346.8776,183.4199,349.3849,1.354084,0.8287357,-2.504954,0.1976121,-0.005440104,0.9796436,0.03490349,355.9552,157.1845,0.1801271,1.974298,0.7793251,-2.191435,0.1712354,-0.189605,0.6504345,0.7153065,275.4652,329.3899,181.0104,1.886475,0.781382,-2.247952,0.2108066,-0.2001637,0.6635599,0.6893355,272.2598,5.53864,140.6669
0.5234565,1.628415,0.8400664,-2.41587,0.141395,-0.007408631,0.9830198,0.1167251,346.6098,163.5022,1.086302,1.55545,0.8449546,-2.46023,-0.01892561,-0.08816472,0.989091,0.1164806,346.8746,183.413,349.4198,1.354816,0.8286068,-2.504361,0.197288,-0.005719665,0.9797162,0.03465554,355.9767,157.224,0.141695,1.974252,0.7792377,-2.191429,0.1712143,-0.1896925,0.6504698,0.7152562,275.4609,329.2783,181.1165,1.8862,0.7811605,-2.247975,0.2107658,-0.2002041,0.6635715,0.689325,272.2555,5.401671,140.8039
0.534722,1.628562,0.8401568,-2.415808,0.1414144,-0.007149759,0.9830196,0.1167192,346.6148,163.4965,1.116429,1.555841,0.8452294,-2.459999,-0.01903446,-0.08799669,0.9891009,0.116506,346.8723,183.4237,349.4379,1.355017,0.8290612,-2.504435,0.1974172,-0.005256598,0.9796833,0.03491962,355.9575,157.2066,0.2003387,1.974166,0.779274,-2.191436,0.1711718,-0.1897406,0.6504535,0.7152684,275.4652,329.2107,181.1835,1.886096,0.781086,-2.248038,0.2108188,-0.2002819,0.6636036,0.6892554,272.247,5.428568,140.7659
0.5562002,1.627843,0.8397286,-2.41612,0.1413842,-0.007468531,0.9830368,0.1165907,346.6241,163.505,1.076898,1.555487,0.8449676,-2.460165,-0.01909456,-0.08807028,0.989103,0.1164233,346.8827,183.4307,349.429,1.355047,0.8293191,-2.504507,0.1975478,-0.004907568,0.9796524,0.03510068,355.9451,157.1897,0.2442741,1.974192,0.7792428,-2.191457,0.1712024,-0.1896882,0.6505396,0.7151968,275.451,329.2427,181.1536,1.886141,0.7811527,-2.24807,0.2107651,-0.200134,0.6635991,0.689319,272.2552,5.56317,140.6484
0.5674553,1.627886,0.8398399,-2.416085,0.1413603,-0.007799134,0.9830391,0.1165791,346.62,163.5122,1.038106,1.555476,0.84495,-2.460188,-0.01905755,-0.08822117,0.9890907,0.1164193,346.8832,183.4284,349.4118,1.355049,0.8292062,-2.504445,0.1975128,-0.004932373,0.9796617,0.0350335,355.9521,157.194,0.2398098,1.974138,0.7791573,-2.191465,0.1711544,-0.189673,0.6504961,0.7152519,275.4594,329.2415,181.16,1.88613,0.7811579,-2.248068,0.2108119,-0.2002027,0.6636136,0.6892708,272.2498,5.565823,140.6359
0.5897609,1.62712,0.8394008,-2.416339,0.1413073,-0.00763594,0.983048,0.1165787,346.6227,163.5163,1.056251,1.555936,0.8451246,-2.46004,-0.01896663,-0.08805942,0.9891056,0.1164302,346.8805,183.4157,349.4319,1.355389,0.8290417,-2.504303,0.1974374,-0.005260418,0.9796817,0.03485117,355.9651,157.2044,0.1984364,1.974225,0.7792695,-2.191493,0.1712179,-0.1897072,0.6505743,0.7151564,275.4453,329.2207,181.1727,1.886573,0.7814234,-2.247982,0.2107921,-0.2003677,0.6635049,0.6893336,272.257,5.073507,141.1159
0.6017732,1.627192,0.8394935,-2.416302,0.1413572,-0.007650393,0.9830405,0.116581,346.6222,163.5106,1.055309,1.555954,0.8451355,-2.460049,-0.01902646,-0.08802684,0.9891018,0.1164776,346.8755,183.4228,349.4347,1.355204,0.8289132,-2.504411,0.1973417,-0.005496292,0.9797038,0.03473504,355.9728,157.2167,0.1688591,1.974178,0.7791972,-2.191521,0.1712391,-0.1897175,0.650552,0.7151689,275.4477,329.2365,181.1543,1.886579,0.7814252,-2.247983,0.2108112,-0.2004136,0.6634524,0.6893649,272.2625,4.955513,141.2284
0.6231503,1.627114,0.8393235,-2.416454,0.1413674,-0.007655575,0.9830399,0.1165732,346.623,163.5095,1.054717,1.556162,0.8452682,-2.459918,-0.01885076,-0.08809298,0.9890943,0.1165199,346.8691,183.4038,349.429,1.351509,0.8273909,-2.506316,0.1979428,-0.005205349,0.9795626,0.03533833,355.9117,157.1441,0.2178207,1.97413,0.7790692,-2.191501,0.1712856,-0.1896634,0.6505699,0.7151558,275.4431,329.3121,181.0793,1.886659,0.7814485,-2.247921,0.2108493,-0.2004133,0.663398,0.6894057,272.2707,4.954198,141.2265
0.6453865,1.627429,0.8394797,-2.416272,0.1413341,-0.007664272,0.9830435,0.1165824,346.6218,163.5135,1.053407,1.55605,0.8452804,-2.459908,-0.01871059,-0.08815413,0.9890832,0.1165904,346.8597,183.3891,349.4232,1.353247,0.8278203,-2.505059,0.1975473,-0.005376209,0.9796522,0.03504146,355.9412,157.1916,0.1901872,1.974051,0.7789932,-2.191523,0.1712162,-0.1896804,0.6505191,0.7152141,275.4535,329.269,181.1268,1.886172,0.7810871,-2.247987,0.2107503,-0.2004216,0.6633872,0.6894439,272.2712,4.717293,141.4711
0.6567004,1.627167,0.8393534,-2.416496,0.1414208,-0.007653878,0.983045,0.1164649,346.6355,163.5037,1.053783,1.556088,0.845271,-2.459908,-0.01870168,-0.08813435,0.9890868,0.1165757,346.8612,183.3876,349.4258,1.353513,0.8273225,-2.504656,0.1973231,-0.005839056,0.9797006,0.03487745,355.9491,157.2199,0.1334428,1.974114,0.7791843,-2.191437,0.1712442,-0.1896561,0.6505363,0.7151982,275.4497,329.304,181.0915,1.886167,0.7810836,-2.247971,0.2107714,-0.2004712,0.6633873,0.689423,272.2688,4.675773,141.5066
0.6679632,1.626412,0.8389057,-2.416734,0.1412063,-0.007789511,0.983081,0.1164131,346.6389,163.5311,1.034223,1.555496,0.84504,-2.460139,-0.01873226,-0.08827777,0.9890664,0.116636,346.8551,183.3938,349.4082,1.354283,0.8277701,-2.504275,0.197093,-0.006235815,0.9797615,0.03439374,355.9944,157.2492,0.07686701,1.974302,0.7793064,-2.191408,0.171216,-0.1896491,0.6505398,0.7152038,275.4503,329.2885,181.11,1.886069,0.7810441,-2.24799,0.2107204,-0.2004968,0.6633763,0.6894417,272.2688,4.508849,141.6757
0.6895765,1.626629,0.8391154,-2.416683,0.1411919,-0.00782581,0.983094,0.1163178,346.6492,163.5338,1.028183,1.555665,0.8451364,-2.460015,-0.01869793,-0.08838935,0.9890589,0.1166198,346.857,183.3911,349.3956,1.354361,0.8279855,-2.504326,0.1968216,-0.006622297,0.9798238,0.03409841,356.0189,157.2829,0.02557188,1.974399,0.7792688,-2.191395,0.1713092,-0.1895763,0.6505278,0.7152117,275.4482,329.4284,180.9683,1.885859,0.7810012,-2.248086,0.2107186,-0.2005213,0.6633547,0.6894559,272.2707,4.430984,141.7516
0.701271,1.626633,0.8391547,-2.416686,0.1411809,-0.00777166,0.9830958,0.1163198,346.6499,163.5344,1.034331,1.556027,0.8453346,-2.459819,-0.01862978,-0.08833031,0.9890493,0.1167575,346.8403,183.384,349.4026,1.354444,0.8282799,-2.504518,0.1968809,-0.006657421,0.9798141,0.03403103,356.0257,157.2762,0.02033462,1.974396,0.7793031,-2.191385,0.1712835,-0.1896213,0.6505369,0.7151975,275.448,329.3642,181.0309,1.88587,0.7809092,-2.248117,0.2107831,-0.2004355,0.6634721,0.6893482,272.2583,4.888385,141.2961
0.7229331,1.626323,0.8388548,-2.416682,0.1411879,-0.007771538,0.9830918,0.1163449,346.647,163.5334,1.034874,1.555951,0.8452118,-2.459992,-0.01871966,-0.08834306,0.9890519,0.1167114,346.8466,183.3941,349.4002,1.354388,0.8292186,-2.504984,0.1972461,-0.005957558,0.9797351,0.03431571,356.0095,157.2303,0.1070371,1.974556,0.7792793,-2.19144,0.1713393,-0.1895895,0.6505797,0.7151536,275.4392,329.415,180.9782,1.885801,0.7808009,-2.248151,0.2107589,-0.2004217,0.6635031,0.6893298,272.2542,4.907682,141.28
0.7454075,1.626097,0.838721,-2.416837,0.1411681,-0.007713591,0.9831024,0.1162831,346.655,163.5353,1.040241,1.555943,0.8452153,-2.460044,-0.01871637,-0.08827534,0.9890599,0.1166954,346.8481,183.3926,349.4083,1.354659,0.8295825,-2.504912,0.1973853,-0.005602726,0.9797029,0.03449331,355.9976,157.2124,0.1515695,1.974505,0.7792537,-2.191391,0.1713197,-0.1896193,0.6505153,0.715209,275.4497,329.4017,180.9905,1.885862,0.7808897,-2.248162,0.2106855,-0.2005127,0.6634629,0.6893644,272.2549,4.535485,141.6507
0.756922,1.626085,0.8386875,-2.416858,0.1411989,-0.007741458,0.9831002,0.1162621,346.657,163.5321,1.037082,1.555679,0.8452082,-2.460149,-0.01872442,-0.08830094,0.989059,0.1166821,346.8498,183.3938,349.4053,1.354677,0.8293295,-2.504744,0.1973214,-0.005602752,0.9797158,0.03449584,355.9973,157.2199,0.1513624,1.974459,0.7791564,-2.191403,0.1712893,-0.1896352,0.650525,0.7152032,275.4496,329.3607,181.0327,1.886145,0.7811232,-2.248127,0.2107492,-0.2004196,0.6634321,0.6894016,272.2648,4.784941,141.4037
0.7784614,1.625738,0.8384769,-2.417017,0.1411898,-0.007909855,0.9830969,0.1162898,346.651,163.5353,1.017945,1.555767,0.845132,-2.460062,-0.01862434,-0.08825421,0.9890648,0.1166839,346.8484,183.3815,349.4121,1.355427,0.8297666,-2.504467,0.1975185,-0.004878921,0.9796669,0.03486388,355.9724,157.1934,0.2419903,1.974264,0.7792696,-2.191466,0.1712469,-0.1895254,0.6505715,0.7152002,275.4442,329.411,180.9953,1.885851,0.780907,-2.248114,0.210771,-0.2004114,0.6634597,0.6893708,272.2612,4.885945,141.3016
0.7900355,1.625698,0.8384217,-2.417068,0.1411779,-0.00782082,0.9831046,0.1162456,346.6575,163.5358,1.027322,1.555788,0.8451209,-2.460075,-0.01861883,-0.08825665,0.9890701,0.1166383,346.8536,183.3804,349.4121,1.355491,0.8295856,-2.504322,0.1974947,-0.004903643,0.9796712,0.03487287,355.9708,157.1963,0.2393151,1.974197,0.7791876,-2.191494,0.1712472,-0.1895122,0.6505575,0.7152163,275.4463,329.4296,180.9778,1.885736,0.7809343,-2.248089,0.2107705,-0.2004658,0.6634337,0.6893802,272.2622,4.752025,141.4309
0.8012911,1.625334,0.8381407,-2.417199,0.1411265,-0.007943481,0.983107,0.1162795,346.6516,163.5433,1.013,1.555306,0.8449605,-2.460158,-0.01848592,-0.08823165,0.9890715,0.1166663,346.8489,183.3649,349.4167,1.355674,0.8290817,-2.504025,0.1972131,-0.005396813,0.9797364,0.03455987,355.9948,157.2317,0.1755483,1.974191,0.7792063,-2.191477,0.1712725,-0.1894337,0.6505457,0.7152418,275.4469,329.5257,180.8861,1.885776,0.7809373,-2.248024,0.2107007,-0.2004209,0.6634017,0.6894454,272.2688,4.636052,141.5566
0.8232607,1.624741,0.8378635,-2.417496,0.1410977,-0.007962761,0.9831132,0.1162601,346.6534,163.547,1.010038,1.554608,0.8446593,-2.460516,-0.01857,-0.08837555,0.9890683,0.1165717,346.8611,183.3755,349.3993,1.355548,0.8293415,-2.504328,0.1974056,-0.005098231,0.9796926,0.03474903,355.9803,157.2077,0.2142355,1.974037,0.7790551,-2.191491,0.1712609,-0.1895104,0.6505253,0.7152429,275.4505,329.4554,180.9509,1.885977,0.7809521,-2.248117,0.2107577,-0.2003858,0.6634188,0.6894217,272.2684,4.841314,141.3495
0.8457938,1.624916,0.8378905,-2.41742,0.1411194,-0.008020427,0.9831131,0.1162309,346.6558,163.5454,1.003163,1.554555,0.8446432,-2.460542,-0.01856467,-0.08834236,0.9890715,0.11657,346.8611,183.3744,349.4032,1.355682,0.8294051,-2.50431,0.1974899,-0.004698194,0.9796702,0.03495879,355.9658,157.1959,0.2643687,1.974314,0.7793025,-2.191441,0.1713257,-0.1895191,0.650515,0.7152344,275.4494,329.4987,180.9014,1.885977,0.7810017,-2.248109,0.2107601,-0.2003844,0.663419,0.6894212,272.2686,4.849066,141.3417
0.8674764,1.624954,0.8380297,-2.41738,0.1411006,-0.007957369,0.9831019,0.1163527,346.6429,163.5462,1.012296,1.554352,0.8443936,-2.46073,-0.01859158,-0.08829419,0.9890817,0.1165157,346.8675,183.3763,349.4088,1.356023,0.8295205,-2.504165,0.1976435,-0.004373608,0.9796413,0.03494107,355.9752,157.1767,0.301124,1.974302,0.7792507,-2.191491,0.1713634,-0.1895425,0.6505736,0.715166,275.4391,329.4787,180.9165,1.885868,0.7808399,-2.248182,0.2108063,-0.2003282,0.6634889,0.689356,272.2616,5.147528,141.0441
0.8794859,1.624877,0.8379855,-2.417421,0.1411204,-0.007989503,0.9830994,0.1163478,346.643,163.5443,1.008767,1.554336,0.8443747,-2.460752,-0.01859618,-0.08831457,0.9890798,0.1165156,346.8676,183.3771,349.4064,1.356017,0.829685,-2.504285,0.1977205,-0.004088837,0.9796167,0.03522808,355.9494,157.1661,0.3400217,1.974267,0.7791523,-2.191499,0.1714143,-0.1896426,0.650561,0.7151387,275.4391,329.4285,180.954,1.885841,0.7808506,-2.248186,0.2106858,-0.200299,0.6635274,0.6893643,272.2565,5.003011,141.2013
0.8912259,1.624715,0.8379492,-2.417422,0.1411131,-0.007947004,0.9831013,0.1163434,346.6442,163.5446,1.013508,1.55497,0.844768,-2.460464,-0.01856591,-0.08826008,0.9890773,0.1165829,346.8594,183.3736,349.4128,1.356051,0.829615,-2.504186,0.1977317,-0.004093102,0.9796135,0.03525234,355.9466,157.1647,0.3401411,1.974233,0.7792554,-2.191333,0.1713794,-0.1895502,0.6505671,0.715166,275.4395,329.486,180.9072,1.885787,0.7808523,-2.248123,0.2106979,-0.2002258,0.6635333,0.6893762,272.2595,5.163621,141.0459
0.9125889,1.623878,0.8375852,-2.417709,0.1411764,-0.008012138,0.9830884,0.1163711,346.64,163.5378,1.007323,1.554634,0.8445921,-2.460564,-0.01847577,-0.08818006,0.9890792,0.1166416,346.8514,183.3627,349.423,1.356677,0.8292705,-2.503608,0.1975596,-0.004226043,0.9796504,0.03517803,355.9519,157.1855,0.3227763,1.975489,0.7800033,-2.191,0.1715544,-0.1895265,0.6500966,0.715558,275.5026,329.8379,180.5418,1.88558,0.780912,-2.248093,0.2107267,-0.2003193,0.6635249,0.6893483,272.2561,5.050036,141.1491
0.9339914,1.624005,0.8375608,-2.417726,0.141119,-0.007971975,0.9831066,0.1162903,346.6498,163.5445,1.009787,1.555292,0.8449363,-2.460308,-0.0184782,-0.08808669,0.9890993,0.1165418,346.8626,183.3606,349.4345,1.356616,0.8287641,-2.50358,0.1971954,-0.0047919,0.9797372,0.03473065,355.9893,157.2312,0.247428,1.975566,0.7799894,-2.191046,0.1715804,-0.1895867,0.6501648,0.7154738,275.4914,329.7722,180.6003,1.885802,0.7809261,-2.248043,0.2107974,-0.2003875,0.6635329,0.6892993,272.2518,5.092831,141.0945
0.945427,1.623481,0.8373708,-2.417929,0.1411824,-0.007999974,0.9830928,0.1163273,346.6452,163.5372,1.00806,1.555296,0.8448932,-2.46031,-0.01844412,-0.0881265,0.989089,0.1166044,346.8552,183.3579,349.4299,1.356659,0.8289412,-2.503646,0.1971943,-0.004860802,0.9797322,0.03486626,355.9724,157.2313,0.2427486,1.975333,0.7800188,-2.191284,0.1713236,-0.1895728,0.6503028,0.7154136,275.4812,329.5407,180.8547,1.885814,0.7809305,-2.248039,0.2107641,-0.2003502,0.6634905,0.6893611,272.2598,5.023343,141.1699
0.9672579,1.622876,0.8370444,-2.418091,0.1411081,-0.008004092,0.9831041,0.1163225,346.6456,163.546,1.006473,1.555249,0.8448529,-2.46036,-0.01844393,-0.08813959,0.9890929,0.1165612,346.8602,183.3575,349.4287,1.35617,0.8291728,-2.503987,0.1973105,-0.004618479,0.9797071,0.03494681,355.9689,157.2166,0.2723273,1.975391,0.7800354,-2.191218,0.171352,-0.1895629,0.6503319,0.7153829,275.4758,329.5574,180.8365,1.885857,0.7808822,-2.248072,0.2107333,-0.2003077,0.6635001,0.6893736,272.2604,5.046553,141.153
