TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,lshoulder_xPos,lshoulder_yPos,lshoulder_zPos,lshoulder_wQuat,lshoulder_xQuat,lshoulder_yQuat,lshoulder_zQuat,lshoulder_xrot,lshoulder_yrot,lshoulder_zrot,rshoulder_xPos,rshoulder_yPos,rshoulder_zPos,rshoulder_wQuat,rshoulder_xQuat,rshoulder_yQuat,rshoulder_zQuat,rshoulder_xrot,rshoulder_yrot,rshoulder_zrot
3.520274,1.625636,0.8689515,-2.410761,0.1582833,0.003866931,0.9819269,0.1036877,348.3225,161.4439,2.365405,1.781272,0.8341212,-2.565654,-0.1873562,-0.1559143,0.9444638,0.2204007,339.0288,206.9113,336.181,1.272472,0.8678312,-2.463376,-0.04066918,0.006679969,0.9987408,0.02860549,356.6932,184.6454,0.6322584,1.9962,0.8164749,-2.18589,0.249251,-0.2816381,0.6616123,0.6487088,272.8252,226.2212,269.6672,1.858123,0.8109323,-2.236973,0.107315,-0.1161209,0.6785323,0.7173516,273.2258,338.1251,183.6868
3.531582,1.625628,0.8689599,-2.410774,0.1582848,0.003850058,0.9819237,0.1037161,348.3189,161.4437,2.364039,1.781274,0.8341188,-2.565648,-0.1873783,-0.1559392,0.9444632,0.2203672,339.0337,206.9132,336.1789,1.272475,0.8678032,-2.463348,-0.04070348,0.006704354,0.9987371,0.02868037,356.6845,184.6492,0.6345941,1.996289,0.8164142,-2.185935,0.2492978,-0.2817473,0.6616279,0.6486275,272.8328,226.1046,269.7701,1.857919,0.8108216,-2.237006,0.1073201,-0.1161183,0.6784938,0.7173877,273.2316,338.1595,183.6522
3.553576,1.625623,0.8688378,-2.410877,0.1581868,0.003939369,0.9819526,0.1035883,348.3349,161.455,2.370628,1.78148,0.8341949,-2.565645,-0.1873948,-0.155878,0.9444594,0.2204124,339.0275,206.9156,336.1841,1.272511,0.8677934,-2.463311,-0.04059368,0.006716004,0.99874,0.0287326,356.6785,184.6366,0.6360539,1.996419,0.8163941,-2.185859,0.2493663,-0.2817417,0.6615419,0.6486914,272.8227,226.2853,269.584,1.858566,0.8110904,-2.236704,0.1079765,-0.1166766,0.6784185,0.7172699,273.2264,338.2338,183.4781
3.575495,1.625602,0.8688959,-2.41082,0.1582679,0.003907334,0.9819437,0.1035505,348.3388,161.4461,2.367191,1.780887,0.8339701,-2.56567,-0.1874534,-0.155913,0.94445,0.2203781,339.0337,206.9221,336.18,1.272653,0.8678319,-2.46331,-0.04072343,0.006714829,0.9987353,0.02871149,356.6809,184.6515,0.6355848,1.996385,0.8164719,-2.185851,0.2494405,-0.2817611,0.6613967,0.6488023,272.811,226.6412,269.22,1.858278,0.810867,-2.23685,0.1089589,-0.1166853,0.6787709,0.7167863,273.1437,339.3269,182.3041
3.597848,1.624911,0.8686361,-2.411016,0.1582534,0.003865844,0.9819317,0.1036872,348.3224,161.4474,2.364913,1.780882,0.8340046,-2.565706,-0.1874541,-0.1559589,0.9444492,0.2203486,339.0382,206.922,336.1757,1.272744,0.8678768,-2.463251,-0.04071291,0.006744507,0.9987377,0.02863614,356.6894,184.6502,0.6393704,1.996454,0.8164845,-2.185823,0.2494947,-0.281701,0.661356,0.6488491,272.7997,226.7079,269.1539,1.858608,0.8109079,-2.236632,0.1099579,-0.1159603,0.6796331,0.7159339,272.9816,341.4155,180.1936
3.620199,1.624616,0.8684843,-2.411089,0.1583119,0.003898562,0.9819198,0.10371,348.3206,161.44,2.369816,1.780842,0.8339856,-2.565684,-0.1874405,-0.1559208,0.944457,0.2203537,339.0362,206.9198,336.1803,1.272668,0.8678499,-2.463277,-0.0406845,0.006773825,0.9987392,0.02861763,356.6914,184.6468,0.6429114,1.996528,0.8163695,-2.185733,0.2495367,-0.2815333,0.6613505,0.6489113,272.7818,226.692,269.181,1.859268,0.8111759,-2.236448,0.1107476,-0.1170678,0.6800051,0.7152784,272.9039,340.5685,180.8852
3.642591,1.62431,0.8682743,-2.411215,0.1582967,0.003952457,0.9819095,0.1038288,348.308,161.4404,2.378135,1.781219,0.8341842,-2.565702,-0.1874033,-0.1559153,0.9444574,0.2203875,339.0315,206.9165,336.1804,1.272657,0.8678035,-2.463335,-0.04068066,0.00672699,0.9987376,0.02869032,356.6833,184.6465,0.6372191,1.996692,0.8163072,-2.185779,0.2496293,-0.2813889,0.6614509,0.6488361,272.7693,226.276,269.6017,1.859743,0.8114244,-2.236239,0.1115893,-0.1178363,0.6799197,0.7151026,272.8957,340.5925,180.729
3.664579,1.624053,0.8681047,-2.411333,0.1583669,0.003970679,0.9818947,0.1038606,348.305,161.4317,2.381693,1.781443,0.8342694,-2.565717,-0.1873971,-0.1558569,0.944477,0.2203503,339.0338,206.9131,336.1889,1.27269,0.8678131,-2.463279,-0.040652,0.006808355,0.9987388,0.02866934,356.6853,184.643,0.6467392,1.996629,0.8162831,-2.185954,0.2497479,-0.2813334,0.6613511,0.6489162,272.7507,226.447,269.4253,1.859807,0.8117395,-2.236129,0.107798,-0.119362,0.6776505,0.7175807,273.369,334.6013,186.9041
3.675909,1.623997,0.8680847,-2.411362,0.1583158,0.003978699,0.9819007,0.1038815,348.3026,161.4375,2.382406,1.78144,0.8343062,-2.56571,-0.1874213,-0.1558475,0.9444687,0.2203721,339.0317,206.9166,336.1887,1.272704,0.8678292,-2.463297,-0.04070118,0.006771593,0.9987355,0.02872097,356.6795,184.6487,0.6421226,1.996598,0.8162645,-2.185938,0.2497348,-0.2812767,0.6612744,0.649024,272.7419,226.7139,269.1646,1.859718,0.8111625,-2.236191,0.1084411,-0.1166482,0.6799819,0.7157222,272.9717,337.906,183.7712
3.697753,1.623989,0.8681696,-2.411376,0.1583273,0.003955578,0.981897,0.1039,348.3001,161.4363,2.380249,1.781356,0.8343158,-2.565666,-0.1874406,-0.1558359,0.9444826,0.2203041,339.0393,206.9162,336.1923,1.272603,0.8678252,-2.463333,-0.04070351,0.006866476,0.9987347,0.02872465,356.6787,184.6487,0.6529757,1.996582,0.8163872,-2.185947,0.2498802,-0.2812205,0.6612548,0.6490124,272.7266,226.5985,269.2724,1.861152,0.8120658,-2.235753,0.109967,-0.1168186,0.6798605,0.7155769,272.9471,339.9097,181.6284
3.709072,1.623958,0.868142,-2.411466,0.158255,0.003988913,0.9818936,0.1040405,348.2846,161.4436,2.385939,1.781336,0.8343266,-2.565655,-0.1874063,-0.1558858,0.9444593,0.2203977,339.0296,206.9166,336.1834,1.272603,0.867826,-2.463329,-0.04068973,0.00685901,0.998735,0.02873544,356.6775,184.6471,0.6521158,1.99662,0.816484,-2.185988,0.2497927,-0.281172,0.6612497,0.6490723,272.7275,226.7316,269.1512,1.861204,0.8121528,-2.235748,0.1090833,-0.1181782,0.6789967,0.7163088,273.1122,337.0502,184.4481
3.73127,1.623586,0.8680953,-2.411444,0.1582953,0.003976227,0.981869,0.1042119,348.265,161.4379,2.388308,1.781335,0.8343115,-2.565682,-0.1873999,-0.1558475,0.9444717,0.220377,339.0307,206.9143,336.1889,1.272628,0.8678085,-2.463231,-0.04071957,0.006815508,0.9987354,0.02869056,356.6828,184.6507,0.6472365,1.996786,0.8163678,-2.185957,0.2498954,-0.2811567,0.6612564,0.6490325,272.72,226.5811,269.2941,1.860878,0.8121903,-2.235873,0.1095517,-0.1175619,0.6795713,0.7157936,273.0063,338.2857,183.2252
3.753245,1.623961,0.8682107,-2.411212,0.1583414,0.003985646,0.9818594,0.1042316,348.263,161.4322,2.390332,1.781337,0.8342386,-2.565609,-0.1874321,-0.1558685,0.9444564,0.2204005,339.0295,206.9194,336.1848,1.272413,0.8677735,-2.463145,-0.04062195,0.006802715,0.9987424,0.02858717,356.6948,184.6396,0.6465713,1.99685,0.8164734,-2.185923,0.2498852,-0.2811155,0.6612894,0.6490207,272.7191,226.4927,269.387,1.860648,0.812305,-2.235961,0.1093271,-0.1176922,0.6797494,0.7156375,272.9861,337.6387,183.88
3.764553,1.623701,0.8679579,-2.411417,0.1583356,0.004061404,0.9818676,0.1041607,348.2725,161.4325,2.397582,1.78143,0.834252,-2.565638,-0.1873814,-0.1558531,0.9444706,0.2203935,339.0286,206.9128,336.188,1.272437,0.8677778,-2.463113,-0.04071235,0.006795284,0.9987388,0.02858619,356.6949,184.65,0.6454244,1.996857,0.816417,-2.185961,0.2499136,-0.2811328,0.6612405,0.6490522,272.7156,226.6117,269.264,1.860598,0.8122897,-2.235968,0.1090022,-0.1179943,0.6794712,0.7159014,273.0408,336.8948,184.6255
3.786855,1.623787,0.868053,-2.411369,0.1584188,0.003946999,0.9818504,0.1042002,348.2661,161.4237,2.38622,1.781629,0.8342826,-2.565594,-0.1874002,-0.1558111,0.9444678,0.2204193,339.0251,206.9151,336.1916,1.27251,0.8677985,-2.46314,-0.04069138,0.006784724,0.9987395,0.02859555,356.6938,184.6476,0.6442399,1.996946,0.8163365,-2.186027,0.250035,-0.2809604,0.6612356,0.649085,272.6925,226.4904,269.39,1.860893,0.8124183,-2.23606,0.1091416,-0.1179853,0.6795404,0.715816,273.0256,337.0538,184.4559
3.809008,1.624089,0.8682032,-2.411219,0.1583705,0.00393129,0.9818483,0.1042946,348.2549,161.429,2.385668,1.781605,0.8343704,-2.565642,-0.1874649,-0.1558167,0.9444597,0.2203951,339.0294,206.9221,336.1905,1.272574,0.8678157,-2.463107,-0.04074496,0.006835595,0.9987371,0.02858951,356.6943,184.6536,0.6499224,1.996943,0.8162943,-2.185944,0.2501326,-0.2811511,0.6611844,0.6490169,272.7,226.509,269.346,1.86077,0.8122144,-2.235989,0.1090961,-0.1178365,0.6797481,0.7156502,272.9944,337.0804,184.4454
3.83119,1.624397,0.8683267,-2.411105,0.1582901,0.003929229,0.9818538,0.1043647,348.2467,161.438,2.385823,1.78166,0.8343867,-2.565628,-0.1873938,-0.1558057,0.9444739,0.2204027,339.0266,206.9136,336.193,1.272546,0.8678628,-2.463223,-0.04072783,0.006845373,0.9987388,0.02855073,356.6987,184.6516,0.6512793,1.996902,0.8163787,-2.185986,0.2502073,-0.2811092,0.6612486,0.6489408,272.6954,226.2094,269.6429,1.860468,0.8119345,-2.236113,0.1091451,-0.117759,0.6797726,0.7156322,272.9886,337.2569,184.2713
3.853352,1.624154,0.8681723,-2.411267,0.1582872,0.003936469,0.9818532,0.1043738,348.2458,161.4382,2.386798,1.781541,0.8343574,-2.565628,-0.1873646,-0.1558584,0.9444632,0.2204361,339.0236,206.9124,336.1861,1.272529,0.8678547,-2.463253,-0.04078277,0.006873485,0.9987364,0.02855295,356.6982,184.6578,0.6543101,1.996968,0.8163962,-2.185897,0.2501813,-0.2810956,0.6612694,0.6489356,272.6972,226.1774,269.6783,1.860198,0.8117042,-2.236125,0.1092304,-0.1176758,0.6797984,0.7156084,272.9816,337.4939,184.0341
3.864708,1.624144,0.868175,-2.411283,0.1583167,0.003943263,0.9818484,0.1043741,348.246,161.4347,2.387941,1.781549,0.8343698,-2.565622,-0.1873748,-0.155838,0.9444658,0.2204307,339.0239,206.913,336.1885,1.272501,0.8678618,-2.463255,-0.04072224,0.006878334,0.9987381,0.02857753,356.6955,184.6508,0.6549526,1.996877,0.8164504,-2.185976,0.2500859,-0.2811092,0.6612937,0.6489416,272.7059,226.2211,269.6417,1.860192,0.8118396,-2.236056,0.1091698,-0.117663,0.6797433,0.715672,272.9918,337.4669,184.0671
3.886787,1.624247,0.8682606,-2.411172,0.1582612,0.003967535,0.9818411,0.104526,348.229,161.44,2.393015,1.781572,0.8343982,-2.565617,-0.1873712,-0.1557889,0.9444784,0.2204144,339.0243,206.911,336.195,1.272513,0.8678519,-2.46325,-0.04078389,0.006885126,0.9987342,0.02862567,356.6899,184.6579,0.6553044,1.997297,0.8155782,-2.185366,0.2484408,-0.281853,0.662547,0.6479719,272.9541,224.4017,271.5374,1.860157,0.8118443,-2.236169,0.1091411,-0.1176779,0.6797564,0.7156615,272.9908,337.3932,184.1419
3.908957,1.624423,0.8683726,-2.411222,0.1583191,0.004033857,0.9818466,0.1043846,348.2465,161.4333,2.39858,1.781676,0.8344001,-2.565629,-0.1873817,-0.1558425,0.9444603,0.2204451,339.0226,206.9145,336.1873,1.272542,0.8678162,-2.463232,-0.04075354,0.006839793,0.9987351,0.02864512,356.6879,184.6545,0.6501179,1.997669,0.8152065,-2.184952,0.2473077,-0.2823624,0.6633253,0.647387,273.1206,223.5461,272.4457,1.859516,0.8117524,-2.236893,0.1091269,-0.1176804,0.6799361,0.7154925,272.9635,337.2419,184.2943
3.930984,1.624422,0.8683808,-2.411198,0.15832,0.004083413,0.9818565,0.104288,348.2584,161.4332,2.402401,1.78175,0.8344263,-2.565641,-0.1873738,-0.1558193,0.9444765,0.2203986,339.0269,206.9113,336.192,1.272454,0.8677942,-2.463192,-0.04074298,0.006833117,0.9987375,0.02857989,356.6954,184.6534,0.6496892,1.997811,0.8153319,-2.185048,0.2476616,-0.2823062,0.6632765,0.6473262,273.0909,223.2618,272.7043,1.859921,0.8126105,-2.2384,0.1089011,-0.1176286,0.6800026,0.7154723,272.9601,336.9562,184.6028
3.953125,1.62395,0.8682592,-2.411415,0.1582347,0.00398929,0.9818717,0.1042775,348.2576,161.4444,2.390352,1.781565,0.8343118,-2.565686,-0.187374,-0.1558609,0.9444723,0.220387,339.0293,206.9118,336.1875,1.272418,0.8677887,-2.463225,-0.04071807,0.006774805,0.9987379,0.02861303,356.6919,184.6507,0.6429335,1.997796,0.8154449,-2.185171,0.2478089,-0.2823724,0.6632197,0.6472992,273.0837,223.2423,272.7053,1.860538,0.8136593,-2.239197,0.1087375,-0.1177446,0.6799968,0.7154835,272.9669,336.5395,185.0234
3.964443,1.623932,0.8682562,-2.411442,0.1582813,0.003951035,0.9818668,0.1042549,348.2596,161.4395,2.386082,1.781312,0.8341693,-2.565688,-0.1873429,-0.1558322,0.9444815,0.2203945,339.0269,206.9077,336.1913,1.272353,0.867745,-2.46318,-0.0408203,0.006847018,0.998735,0.02855183,356.6985,184.6622,0.651157,1.997737,0.8154326,-2.185196,0.2478675,-0.2823463,0.6632748,0.6472317,273.0818,223.0197,272.9251,1.860506,0.8135606,-2.239082,0.1087944,-0.1176433,0.6799799,0.7155077,272.967,336.7972,184.7694
3.98647,1.624354,0.8682849,-2.411183,0.1583215,0.004019561,0.981867,0.1041893,348.2684,161.4344,2.393162,1.781261,0.8341767,-2.565645,-0.1873479,-0.1558636,0.9444703,0.2204161,339.0255,206.9098,336.1866,1.272263,0.8677726,-2.463157,-0.04074062,0.006856089,0.998737,0.02859453,356.6936,184.653,0.652263,1.997562,0.8153536,-2.185193,0.2479163,-0.2821593,0.663251,0.6473189,273.0606,223.0276,272.9295,1.860868,0.814279,-2.239409,0.1087942,-0.1176511,0.6798639,0.7156166,272.9849,336.8693,184.6966
4.009067,1.624492,0.868348,-2.411298,0.1582811,0.00399376,0.9818871,0.1040623,348.2823,161.4403,2.387236,1.781045,0.8341409,-2.565574,-0.1873766,-0.1558881,0.9444551,0.2204394,339.0244,206.9146,336.1822,1.272317,0.8678375,-2.463176,-0.04078663,0.006839826,0.9987363,0.02855851,356.6978,184.6584,0.6504129,1.997993,0.8156852,-2.185063,0.2481549,-0.2822816,0.6632721,0.6471525,273.0586,222.6792,273.2464,1.861048,0.8146858,-2.2396,0.108765,-0.1175018,0.6798655,0.7156441,272.9845,337.0677,184.5127
4.031081,1.624719,0.868401,-2.411108,0.1582341,0.00410033,0.9818971,0.1040348,348.2872,161.4448,2.398373,1.780999,0.8340877,-2.56557,-0.1873949,-0.155844,0.9444582,0.2204419,339.0233,206.916,336.187,1.27228,0.8678128,-2.46316,-0.04077263,0.006800275,0.9987358,0.02860522,356.6926,184.6569,0.6457087,1.997789,0.8156334,-2.185109,0.2482522,-0.2823437,0.6632957,0.6470639,273.0599,222.4954,273.4162,1.861277,0.8143689,-2.23934,0.1090802,-0.1175703,0.6800506,0.715409,272.9466,337.2726,184.2766
4.042202,1.624669,0.8684383,-2.410971,0.1582585,0.004057864,0.9818797,0.1041638,348.2719,161.4416,2.396302,1.780898,0.8340641,-2.565625,-0.1873858,-0.155829,0.9444622,0.2204429,339.0226,206.9146,336.1889,1.272356,0.867869,-2.463174,-0.04076879,0.006848452,0.9987363,0.02858215,356.695,184.6563,0.6513514,1.997707,0.8156205,-2.185113,0.2483632,-0.2822647,0.6631989,0.6471549,273.0394,222.6285,273.2805,1.861164,0.8145491,-2.239588,0.1091015,-0.1175409,0.6799551,0.7155013,272.9607,337.419,184.1308
4.064194,1.625172,0.8685666,-2.410975,0.1582919,0.004119338,0.9818994,0.1039246,348.3003,161.4385,2.399106,1.780709,0.8339038,-2.565709,-0.1873547,-0.1558386,0.9444798,0.2203874,339.0282,206.909,336.1906,1.272346,0.8678462,-2.463184,-0.04072053,0.006844445,0.998738,0.02859227,356.6939,184.6508,0.6510052,1.997475,0.8149304,-2.184913,0.2481173,-0.2825017,0.6634927,0.6468447,273.0959,222.1196,273.7896,1.861245,0.8146839,-2.239723,0.1090212,-0.1175073,0.6799225,0.71555,272.9679,337.382,184.1771
4.086491,1.624574,0.8683292,-2.411135,0.158276,0.004074198,0.981886,0.1040773,348.282,161.4399,2.396706,1.780677,0.8339583,-2.565665,-0.187372,-0.1557935,0.944483,0.2203908,339.027,206.9103,336.1954,1.272376,0.8678277,-2.463174,-0.04071695,0.006822962,0.9987373,0.02862547,356.6902,184.6504,0.6484007,1.997473,0.815536,-2.185537,0.2482217,-0.2824562,0.6635947,0.6467198,273.093,221.7123,274.1917,1.861514,0.8143361,-2.239435,0.1094318,-0.1178028,0.6802158,0.7151599,272.9119,337.2791,184.2223
4.108655,1.624815,0.8684534,-2.411042,0.1582344,0.004058199,0.9818978,0.1040295,348.287,161.4453,2.393434,1.780219,0.8336744,-2.565714,-0.1874529,-0.1558674,0.9444534,0.2203965,339.0304,206.9217,336.1847,1.272333,0.8677877,-2.463167,-0.04073023,0.006926409,0.9987344,0.02868323,356.6831,184.6516,0.6599491,1.997195,0.8150421,-2.185506,0.2484319,-0.2824357,0.6634506,0.646796,273.0685,221.8489,274.0388,1.86147,0.8143219,-2.239376,0.1100827,-0.1179089,0.6803976,0.7148696,272.8646,337.9286,183.5108
4.119713,1.624644,0.8684219,-2.411053,0.1582826,0.004059491,0.9818841,0.1040856,348.2808,161.4392,2.395257,1.780204,0.8336632,-2.565717,-0.1874156,-0.1558234,0.9444675,0.2203986,339.028,206.9164,336.1906,1.272293,0.8678195,-2.463186,-0.04076182,0.006941021,0.9987335,0.02866656,356.6849,184.6552,0.6615964,1.997205,0.8147994,-2.185364,0.2480947,-0.2827081,0.6639059,0.6463391,273.1456,221.0379,274.8547,1.861411,0.8143313,-2.239505,0.110106,-0.1179154,0.6803574,0.7149031,272.87,337.9802,183.4567
4.142055,1.624311,0.8683615,-2.411082,0.1583524,0.003979686,0.9818688,0.1041267,348.2748,161.4316,2.387737,1.780472,0.8338074,-2.565668,-0.1874028,-0.1558297,0.9444686,0.2204008,339.0276,206.9151,336.1901,1.272186,0.8677878,-2.463111,-0.04077056,0.006959853,0.9987352,0.02858734,356.6939,184.6561,0.664093,1.997082,0.8145665,-2.185196,0.2477216,-0.28291,0.6641307,0.6461627,273.2019,220.9036,275.0033,1.86112,0.8146238,-2.239762,0.1098602,-0.1178911,0.6802658,0.7150321,272.8916,337.7224,183.7366
4.164368,1.624441,0.868394,-2.411151,0.1582401,0.003953948,0.9818636,0.1043481,348.2489,161.4438,2.387733,1.7805,0.8338209,-2.565662,-0.1874248,-0.1558211,0.9444571,0.2204374,339.0239,206.9189,336.1892,1.272174,0.8677912,-2.463075,-0.04078185,0.006852983,0.9987357,0.02858124,356.6951,184.6578,0.6518319,1.997306,0.8145337,-2.185253,0.247307,-0.2829611,0.664414,0.6460081,273.2516,220.6646,275.2735,1.860996,0.814567,-2.239657,0.1096149,-0.117727,0.6801445,0.7152121,272.9168,337.7213,183.7712
4.186568,1.624089,0.8682479,-2.411351,0.1582208,0.003873862,0.9818651,0.1043651,348.2455,161.4469,2.378631,1.780444,0.8337568,-2.565669,-0.1874186,-0.1558085,0.944472,0.2203879,339.0289,206.9161,336.1927,1.272204,0.8678021,-2.463089,-0.04076931,0.006918582,0.9987345,0.02862484,356.6898,184.6561,0.659192,1.99801,0.8145639,-2.185295,0.2467419,-0.2831883,0.6644878,0.6460485,273.3101,221.1473,274.8196,1.861111,0.8146118,-2.239708,0.1094592,-0.1175479,0.6800015,0.7154014,272.9425,337.889,183.6309
4.208628,1.624478,0.8683455,-2.411183,0.1582521,0.003993742,0.9818699,0.1042679,348.2588,161.4424,2.390887,1.780546,0.833802,-2.565677,-0.1874196,-0.1558112,0.9444721,0.2203842,339.0294,206.9161,336.1925,1.272161,0.8677686,-2.463008,-0.04075292,0.006913879,0.9987366,0.02857778,356.6953,184.6543,0.6589249,1.998822,0.815073,-2.185799,0.2467322,-0.2834195,0.6646612,0.6457726,273.344,220.7318,275.2155,1.861243,0.8147289,-2.239673,0.1093059,-0.1175623,0.6800109,0.7154136,272.9459,337.6382,183.8931
4.230951,1.62445,0.8683586,-2.411077,0.1582557,0.003903685,0.9818513,0.1044415,348.2374,161.4419,2.383969,1.780313,0.8337301,-2.565687,-0.1873906,-0.155814,0.9444745,0.2203969,339.0273,206.9132,336.1923,1.272119,0.8677911,-2.463055,-0.04078637,0.006920648,0.9987351,0.02857894,356.6951,184.6581,0.6595849,1.999077,0.814746,-2.185576,0.2460726,-0.2836411,0.6651273,0.6454469,273.437,220.3442,275.6403,1.861129,0.8146625,-2.239507,0.1093271,-0.117542,0.6798593,0.7155578,272.9685,337.8064,183.7248
4.253233,1.624619,0.8684396,-2.411047,0.1582521,0.0039449,0.9818613,0.1043511,348.2485,161.4424,2.386898,1.780461,0.8338314,-2.56567,-0.187416,-0.1557505,0.9444913,0.2203482,339.0316,206.9131,336.2012,1.272151,0.8677604,-2.463063,-0.04079271,0.006948889,0.9987326,0.02865003,356.6868,184.6587,0.6624722,1.999194,0.8147738,-2.185692,0.2458287,-0.283833,0.6653677,0.6452076,273.4864,220.0496,275.9387,1.861105,0.8146579,-2.239612,0.1092408,-0.1174803,0.6796451,0.7157845,273.0038,337.9281,183.615
4.275229,1.6248,0.8684938,-2.411036,0.1583035,0.003997451,0.9818667,0.1042208,348.2644,161.4366,2.391018,1.780706,0.8340056,-2.565646,-0.1874608,-0.1557606,0.9444637,0.2204213,339.0249,206.9214,336.1962,1.272202,0.8677804,-2.463044,-0.04088143,0.006945342,0.9987293,0.02863975,356.6879,184.6689,0.6618187,1.999336,0.8151037,-2.186057,0.2463832,-0.2837105,0.6651775,0.6452461,273.4292,219.8751,276.0762,1.861071,0.8145504,-2.239574,0.1091444,-0.1175084,0.6794283,0.7160003,273.0402,337.8922,183.6564
4.297751,1.624822,0.8684739,-2.410861,0.1583735,0.003949351,0.9818401,0.1043656,348.2472,161.428,2.389164,1.780982,0.8341091,-2.565615,-0.1874352,-0.1557365,0.9444779,0.2203989,339.0261,206.917,336.2005,1.272156,0.8678242,-2.463058,-0.04076207,0.006799947,0.9987358,0.02862081,356.6908,184.6557,0.645634,1.999628,0.8147702,-2.185868,0.2462579,-0.2838996,0.6654259,0.6449546,273.4724,219.4333,276.5119,1.861073,0.8145517,-2.239604,0.109046,-0.1174495,0.6794222,0.7160308,273.0438,337.8525,183.709
4.319638,1.62463,0.8685107,-2.411063,0.1582673,0.003939582,0.9818671,0.1042736,348.2572,161.4412,2.384962,1.781001,0.8341428,-2.56559,-0.1873768,-0.1557511,0.9444776,0.2204396,339.0206,206.9118,336.1984,1.272108,0.8678117,-2.46306,-0.0407542,0.006866139,0.9987338,0.02868637,356.683,184.6545,0.6529455,1.999705,0.8151801,-2.186173,0.2465138,-0.2838136,0.6651706,0.6451581,273.4304,219.7504,276.1804,1.861052,0.8146278,-2.239571,0.1090202,-0.1173558,0.6793045,0.7161618,273.0622,338.042,183.5293
4.331048,1.624621,0.8685185,-2.411068,0.1582889,0.003903221,0.9818648,0.1042643,348.2576,161.4391,2.380867,1.78072,0.8338751,-2.565665,-0.1874298,-0.1557827,0.9444773,0.2203737,339.03,206.9164,336.1961,1.272206,0.8678551,-2.463073,-0.0408082,0.006811766,0.9987316,0.02869776,356.6819,184.6609,0.6464796,1.999987,0.8154371,-2.186285,0.2467892,-0.2836678,0.6650749,0.6452155,273.3944,219.6572,276.2627,1.861032,0.814694,-2.239598,0.1089003,-0.1173081,0.6792794,0.7162116,273.0694,337.9673,183.6176
4.342027,1.624193,0.868324,-2.41134,0.1582061,0.003830339,0.9818832,0.1042186,348.2613,161.45,2.370603,1.780711,0.8338748,-2.565667,-0.1874235,-0.1557848,0.9444663,0.2204247,339.0243,206.9175,336.194,1.272196,0.8678576,-2.463092,-0.0407984,0.006839367,0.99873,0.02876072,356.6746,184.6596,0.6493849,1.999905,0.8156292,-2.186578,0.246881,-0.2837129,0.6649691,0.6452696,273.3849,219.8139,276.0941,1.861014,0.8147063,-2.239596,0.1089167,-0.117349,0.6792493,0.7162309,273.0738,337.9454,183.6348
4.364104,1.624585,0.8684738,-2.411143,0.1582044,0.003923134,0.9818993,0.1040668,348.2802,161.4501,2.378286,1.780438,0.8337308,-2.565756,-0.1873569,-0.1557934,0.9444921,0.2203643,339.0295,206.9075,336.1967,1.272248,0.8678963,-2.46314,-0.04071984,0.006827034,0.9987369,0.02863302,356.6893,184.6507,0.648823,1.999797,0.8150063,-2.186291,0.2466109,-0.2839586,0.6652119,0.6450146,273.4408,219.5506,276.3589,1.861188,0.8142108,-2.239367,0.1092914,-0.1174371,0.6793182,0.7160941,273.0524,338.282,183.2603
4.37593,1.623911,0.8682923,-2.411375,0.1582621,0.003867801,0.9818878,0.1040888,348.2769,161.4438,2.373056,1.780236,0.8336437,-2.565763,-0.1874039,-0.1558352,0.9444865,0.220319,339.0368,206.9124,336.1926,1.272225,0.8678748,-2.463112,-0.0407282,0.006770105,0.998735,0.02870218,356.6817,184.6518,0.641949,1.999703,0.8150364,-2.186308,0.2467694,-0.2838891,0.6651393,0.6450593,273.4202,219.5399,276.3621,1.861209,0.8145035,-2.239709,0.1091921,-0.117429,0.6793244,0.7161047,273.0543,338.1525,183.3986
4.3976,1.623766,0.8681203,-2.411397,0.1582878,0.003945961,0.9818776,0.1041436,348.2722,161.4395,2.383411,1.780225,0.833621,-2.565766,-0.1874163,-0.155818,0.9444885,0.2203118,339.0374,206.9132,336.1946,1.272223,0.8678815,-2.46316,-0.04077792,0.006808159,0.9987338,0.02866474,356.6858,184.6574,0.6463196,1.999744,0.8145937,-2.185857,0.2465371,-0.2839414,0.6653965,0.6448598,273.458,219.1898,276.7275,1.861382,0.8143139,-2.239668,0.1096645,-0.1176269,0.6795391,0.7157962,273.0082,338.3622,183.1341
4.419573,1.623871,0.8680921,-2.411427,0.1583278,0.004005956,0.9818947,0.1039184,348.299,161.4355,2.386399,1.780092,0.8336099,-2.565782,-0.1873716,-0.1558244,0.9444886,0.220345,339.0328,206.9092,336.1935,1.272174,0.867829,-2.463128,-0.04073235,0.006784477,0.9987364,0.02864483,356.6882,184.6523,0.6438481,1.999989,0.8142827,-2.185901,0.2460278,-0.2841583,0.6658435,0.6444973,273.5414,218.7299,277.2119,1.861217,0.8144998,-2.239725,0.1094141,-0.1178285,0.6794721,0.715865,273.027,337.7314,183.7687
