Time,X,Y,Z,wquat,xquat,yquat,zquat,xrot,yrot,zrot,,,,,,130.4695428,-16.75916874,22.05932882,,v_roll,v_pitch,v_yaw,V,,vxavg,vyavg,vzavg,avg speed,,Phase,GFO,Movement,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.8775,1.978224,1.782415,-2.098115,0.1468061,-0.6838717,0.280481,0.6573416,325.2821,263.5245,193.4096,,145.2821,83.5245,13.4096,,-14.81255721,100.2836687,-8.649728825,,3.672792793,-0.490540541,-5.147777778,6.342684997,,1.66395473,-11.61895992,1.267680532,11.80576083,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.8997,1.977026,1.782613,-2.098109,0.1469216,-0.6846498,0.2793958,0.6569679,325.3691,263.4672,193.3171,,145.3691,83.4672,13.3171,,-14.89955721,100.2263687,-8.742228825,,3.393550369,-5.935995086,-1.690151515,7.043353882,,0.935182164,-15.52293001,2.193746441,15.70504521,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.9217,1.975837,1.78279,-2.098289,0.1469183,-0.6859408,0.2789037,0.65583,325.4322,263.2628,193.3344,,145.4322,83.2628,13.3344,,-14.96265721,100.0219687,-8.724928825,,2.858535354,-12.67212121,1.928737374,13.1329322,,0.352771481,-19.8701022,3.07040639,20.10902297,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.9442,1.974757,1.78334,-2.098415,0.1469913,-0.6880015,0.2785178,0.653816,325.4963,262.9016,193.4035,,145.4963,82.9016,13.4035,,-15.02675721,99.66076874,-8.655828825,,5.121753861,-19.35177877,3.427932237,20.30946636,,-0.059920995,-25.02183168,3.963663288,25.33389583,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.9665,1.973671,1.783898,-2.098617,0.1466785,-0.691096,0.2775143,0.6510434,325.6612,262.3965,193.4879,,145.6612,82.3965,13.4879,,-15.19165721,99.15566874,-8.571428825,,5.427903024,-30.15844544,7.221143805,31.48235824,,-0.356327018,-31.17111026,4.851709144,31.54844157,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.9884,1.97261,1.784441,-2.099377,0.1468657,-0.6953962,0.2774755,0.6464224,325.737,261.5716,193.7213,,145.737,81.5716,13.7213,,-15.26745721,98.33076874,-8.338028825,,0.002523432,-39.3245614,10.61824081,40.73288811,,-0.82676615,-37.84963721,5.362951119,38.23662935,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.9998,1.972326,1.784863,-2.099633,0.1475741,-0.6976321,0.2778118,0.6437019,325.6976,261.1044,193.8419,,145.6976,81.1044,13.8419,,-15.22805721,97.86356874,-8.217428825,,-6.652848937,-43.43813073,10.26734979,45.12815165,,-1.627485383,-44.99191526,5.56935119,45.36451058,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.0111,1.971973,1.785259,-2.10009,0.1489259,-0.6999754,0.2783979,0.6405858,325.5863,260.5858,193.9544,,145.5863,80.5858,13.9544,,-15.11675721,97.34496874,-8.104928825,,-8.621207332,-47.89556337,9.433233249,49.57112159,,-2.494018908,-52.67370621,5.755123374,53.04583774,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.0335,1.971395,1.78606,-2.10091,0.1516176,-0.7052709,0.2789964,0.6338502,325.4207,259.4681,194.154,,145.4207,79.4681,14.154,,-14.95115721,96.22726874,-7.905328825,,-6.753950695,-54.19202355,9.063764223,55.35831544,,-3.002369679,-61.17621963,5.902460047,61.53359332,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.0561,1.971086,1.78703,-2.101762,0.154603,-0.7116632,0.2792087,0.6258401,325.2825,258.1463,194.3623,,145.2825,78.1463,14.3623,,-14.81295721,94.90546874,-7.697028825,,-4.315299902,-67.86558505,11.7506293,69.01041035,,-3.195391222,-70.73076923,6.339901083,71.08619125,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.0786,1.970574,1.787852,-2.103222,0.1574733,-0.7201416,0.2791272,0.6153748,325.2259,256.4083,194.6837,,145.2259,76.4083,14.6837,,-14.75635721,93.16746874,-7.375628825,,-2.768888889,-82.59111111,12.59111111,83.59123434,,-3.377019895,-81.36576962,7.41922,81.77308576,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.1011,1.970004,1.788572,-2.104737,0.1614395,-0.729881,0.2782512,0.6031477,325.1579,254.4297,194.9289,,145.1579,74.4297,14.9289,,-14.68835721,91.18886874,-7.130428825,,-4.636111111,-88.5425496,5.047103175,88.80737507,,-3.701503244,-92.14425473,8.176930868,92.58038132,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.1235,1.969382,1.789117,-2.106692,0.1673169,-0.7399415,0.2759237,0.5902184,325.0179,252.4328,194.9109,,145.0179,72.4328,14.9109,,-14.54835721,89.19196874,-7.148428825,,-7.886061947,-92.43649257,-2.109750316,92.79626166,,-4.34496048,-102.1393518,8.064992778,102.5493539,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.1348,1.969164,1.789288,-2.107816,0.1708533,-0.7452769,0.274569,0.5830809,324.9103,251.3511,194.8723,,144.9103,71.3511,14.8723,,-14.44075721,88.11026874,-7.187028825,,-7.592143028,-100.3538228,-2.732739377,100.677695,,-5.312752145,-112.0823174,7.801566033,112.4790453,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.157,1.968994,1.789733,-2.110145,0.1775058,-0.7567413,0.2712892,0.5676588,324.7846,249.0205,194.8268,,144.7846,69.0205,14.8268,,-14.31505721,85.77966874,-7.232528825,,-3.215009653,-116.4686696,0.225225225,116.5132525,,-6.698653751,-122.0569069,7.803469835,122.4894062,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.1682,1.968695,1.789767,-2.111886,0.1808085,-0.7636914,0.2692721,0.5581902,324.776,247.5874,194.8548,,144.776,67.5874,14.8548,,-14.30645721,84.34656874,-7.204528825,,0.349255285,-136.881266,7.615470852,137.0933928,,-8.24826377,-131.4847714,7.951440692,131.98297,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.1905,1.968879,1.79034,-2.114926,0.1868121,-0.7786554,0.2658295,0.536779,324.8087,244.3359,195.1387,,144.8087,64.3359,15.1387,,-14.33915721,81.09506874,-6.920628825,,2.760581117,-157.6067838,17.45907816,158.594888,,-9.37300508,-139.4961505,7.65669374,140.0201921,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.2124,1.969475,1.791273,-2.117874,0.1925018,-0.7947657,0.2626727,0.5121462,324.8975,240.6259,195.6246,,144.8975,60.6259,15.6246,,-14.42795721,77.38506874,-6.434728825,,1.209619482,-170.2787519,17.07138508,171.1366376,,-10.66037273,-145.6709161,6.886236254,146.2227054,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.2349,1.970251,1.792042,-2.121752,0.2003522,-0.8108162,0.2580936,0.4856169,324.8607,236.775,195.8936,,144.8607,56.775,15.8936,,-14.39115721,73.53416874,-6.165728825,,-8.362420635,-169.2608234,9.163045635,169.7148132,,-12.75461273,-150.5912891,6.286038095,151.2611344,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.2573,1.971492,1.792789,-2.125093,0.210662,-0.8249866,0.2535605,0.4590487,324.5227,233.0259,196.0363,,144.5227,53.0259,16.0363,,-14.05315721,69.78506874,-6.023028825,,-19.23414057,-172.6966834,6.842802104,173.8991678,,-14.4302189,-154.7910429,6.214947922,155.5863868,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.2792,1.973334,1.792967,-2.12822,0.2224722,-0.8382956,0.2489972,0.431007,324.0107,229.1272,196.1965,,144.0107,49.1272,16.1965,,-13.54115721,65.88636874,-5.862828825,,-26.63792821,-177.5652272,9.457982677,179.8011195,,-15.10466819,-158.3299784,6.569124053,159.1844416,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.3015,1.975137,1.792387,-2.131642,0.235164,-0.850142,0.2449692,0.4024258,323.344,225.1777,196.4552,,143.344,45.1777,16.4552,,-12.87445721,61.93686874,-5.604128825,,-26.89888094,-176.7542621,10.98738537,179.1266078,,-16.38447334,-160.0596572,6.729764008,161.0367491,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.3237,1.977134,1.792027,-2.134478,0.2467884,-0.8613356,0.2398582,0.3737171,322.8134,221.2616,196.6855,,142.8134,41.2616,16.6855,,-12.34385721,58.02076874,-5.373828825,,-18.93693694,-172.0135135,7.918918919,173.2338468,,-18.69466609,-159.1222658,6.045723379,160.3307107,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.3459,1.979094,1.791732,-2.137128,0.2565227,-0.8718379,0.2333388,0.3459013,322.5032,217.5403,196.8068,,142.5032,37.5403,16.8068,,-12.03365721,54.29946874,-5.252528825,,-19.5046683,-162.8630631,2.5751638,164.0470691,,-21.43818953,-155.9909143,4.814899573,157.5307735,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.3679,1.980822,1.790907,-2.139932,0.2678739,-0.8802813,0.2264934,0.3194514,321.9524,214.0621,196.7999,,141.9524,34.0621,16.7999,,-11.48285721,50.82126874,-5.259428825,,-31.86123115,-152.5073991,-2.75547289,155.8243802,,-23.97578314,-151.8123775,4.343628041,153.7553357,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.3902,1.982583,1.79002,-2.142679,0.2814126,-0.8866339,0.219364,0.2942222,321.0897,210.7859,196.684,,141.0897,30.7859,16.684,,-10.62015721,47.54506874,-5.375328825,,-29.66894218,-147.033292,-3.033922566,150.0274634,,-25.45368174,-147.3808922,4.918007256,149.6435903,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.4126,1.983317,1.789243,-2.146538,0.2913533,-0.8933344,0.2117312,0.2687691,320.6271,207.4897,196.6645,,140.6271,27.4897,16.6645,,-10.15755721,44.24886874,-5.394828825,,-16.35998377,-146.3599838,1.871550325,147.2833888,,-25.82692967,-141.9809462,5.560481851,144.4179295,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.4346,1.983656,1.788864,-2.150184,0.2990728,-0.8994911,0.204647,0.2441124,320.3616,204.2872,196.766,,140.3616,24.2872,16.766,,-9.892057206,41.04636874,-5.293328825,,-19.85247656,-138.9544945,2.313544639,140.3845606,,-24.99446666,-135.7855178,5.98692857,138.1965033,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.4569,1.984792,1.789244,-2.152659,0.3092065,-0.9035562,0.1975422,0.2212569,319.7453,201.336,196.7663,,139.7453,21.336,16.7663,,-9.275757206,38.09516874,-5.293028825,,-29.68325052,-124.6951784,-1.277057326,128.1858563,,-23.56310153,-129.4255888,6.244471408,131.7011625,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.4791,1.983872,1.788924,-2.156931,0.3193848,-0.9062164,0.190652,0.2010398,319.0409,198.7375,196.7093,,139.0409,18.7375,16.7093,,-8.571357206,35.49666874,-5.350028825,,-32.90522361,-116.8992142,1.458368683,121.4508414,,-22.94082924,-122.254351,6.037655386,124.5345786,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.5014,1.982556,1.788068,-2.161361,0.3295663,-0.9079337,0.1848403,0.1813194,318.2809,196.134,196.8316,,138.2809,16.134,16.8316,,-7.811357206,32.89316874,-5.227728825,,-31.77909748,-115.9577728,10.94485517,120.7307167,,-22.72905754,-113.9346727,4.991999543,116.2868856,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.5236,1.982216,1.787579,-2.164448,0.3383646,-0.9090785,0.1806576,0.1626299,317.6265,193.5773,197.1958,,137.6265,13.5773,17.1958,,-7.156957206,30.33646874,-4.863528825,,-27.57510238,-111.6515152,16.62997543,116.2024233,,-21.52971175,-105.1291267,3.402511716,107.3649796,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.5456,1.981451,1.786559,-2.167955,0.3461173,-0.9098607,0.1767158,0.1453544,317.0617,191.1983,197.5666,,137.0617,11.1983,17.5666,,-6.592157206,27.95746874,-4.492728825,,-24.08636364,-102.4973854,15.19497184,106.3802335,,-20.18445698,-96.75842897,2.100001108,98.86362265,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.5682,1.981605,1.786067,-2.170454,0.3531704,-0.910355,0.1725748,0.1293926,316.5532,189.0093,197.8725,,136.5532,9.0093,17.8725,,-6.083657206,25.76846874,-4.186828825,,-15.81590909,-97.02465809,15.00179002,99.44335554,,-19.63986354,-89.43684346,1.768039838,91.58492874,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.5902,1.980557,1.785516,-2.173692,0.3575829,-0.9114249,0.1688333,0.1137297,316.3523,186.8711,198.2348,,136.3523,6.8711,18.2348,,-5.882757206,23.63026874,-3.824528825,,-8.291134316,-94.07518428,14.33544226,95.52166304,,-18.54714613,-83.88527887,2.890108892,85.95981253,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.6124,1.979961,1.785444,-2.176183,0.3615952,-0.9123615,0.1646342,0.09869662,316.1869,184.8518,198.5057,,136.1869,4.8518,18.5057,,-5.717357206,21.61096874,-3.553628825,,-10.84739717,-78.78742204,5.230310627,79.70244693,,-16.58776485,-79.51274029,4.468645291,81.34739456,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.6345,1.978748,1.785334,-2.178343,0.3662273,-0.9125812,0.1595777,0.08722409,315.8721,183.3796,198.4672,,135.8721,3.3796,18.4672,,-5.402557206,20.13876874,-3.592128825,,-16.75163623,-54.70724588,-11.01836215,58.26580792,,-14.49609813,-74.16731903,4.344073737,75.69543613,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.6569,1.977432,1.785671,-2.180254,0.3713093,-0.9124784,0.1527345,0.07864323,315.4407,182.4209,198.0126,,135.4407,2.4209,18.0126,,-4.971157206,19.18006874,-4.046728825,,-16.26973578,-38.03530018,-23.41881464,47.53766129,,-12.53033943,-66.31779237,1.075559134,67.4997468,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.679,1.974952,1.785765,-2.183189,0.3749932,-0.9127538,0.1455599,0.07122423,315.1472,181.6856,197.426,,135.1472,1.6856,17.426,,-4.677657206,18.44476874,-4.633328825,,-12.18063024,-38.21422194,-19.96656048,44.80354951,,-10.81278224,-56.79220686,-4.485476033,57.98612347,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.7013,1.973372,1.786367,-2.185226,0.378338,-0.9128702,0.1399147,0.0628674,314.9001,180.7232,197.1274,,134.9001,0.7232,17.1274,,-4.430557206,17.48236874,-4.931928825,,-9.280269058,-51.1793722,-2.443946188,52.07133958,,-9.228824032,-47.38823054,-10.30514672,49.36609804,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.7236,1.971746,1.787265,-2.186989,0.3811655,-0.9127567,0.1369671,0.05318022,314.7333,179.403,197.317,,134.7333,-0.597,17.317,,-4.263757206,16.16216874,-4.742328825,,-5.647150133,-66.78415478,16.90044234,69.1204643,,-8.103027798,-39.10794122,-15.03286557,42.67408081,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.7457,1.970668,1.788718,-2.187766,0.3835599,-0.9124955,0.1358843,0.04206328,314.649,177.7595,197.8761,,134.649,-2.2405,17.8761,,-4.179457206,14.51866874,-4.183228825,,-4.211293873,-67.85217684,19.24391586,70.65395386,,-7.524009504,-32.59085469,-17.8167557,37.89737869,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.7679,1.968061,1.789475,-2.190013,0.3858778,-0.9122564,0.1335691,0.03234242,314.5467,176.3978,198.1689,,134.5467,-3.6022,18.1689,,-4.077157206,13.15696874,-3.890428825,,-5.713556316,-47.40873792,-0.161061514,47.75205857,,-6.869647326,-28.46106904,-18.43922931,34.60100697,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.79,1.965163,1.790448,-2.192043,0.3879941,-0.9122893,0.1285723,0.02565075,314.396,175.6579,197.8703,,134.396,-4.3421,17.8703,,-3.926457206,12.41706874,-4.189028825,,-6.224234405,-13.91392615,-31.54583468,35.03538383,,-5.712772943,-26.80868585,-16.991387,32.24978518,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.8124,1.961905,1.791248,-2.193935,0.389092,-0.9130512,0.1200545,0.02306192,314.2699,175.7845,196.7597,,134.2699,-4.2155,16.7597,,-3.800357206,12.54366874,-5.299628825,,-5.24685884,12.18109648,-55.66348174,57.22177766,,-4.436916976,-26.29296531,-14.6555301,30.42681087,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.8345,1.958759,1.791901,-2.195625,0.3897971,-0.9139859,0.1105007,0.02185434,314.1624,176.198,195.3951,,134.1624,-3.802,15.3951,,-3.692857206,12.95716874,-6.664228825,,-3.494906966,19.75430676,-60.46074711,63.70203256,,-3.33095136,-24.81521744,-13.5528963,28.47053304,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.8568,1.955019,1.791946,-2.197942,0.3899926,-0.9149614,0.1015155,0.02111958,314.115,176.6618,194.0755,,134.115,-3.3382,14.0755,,-3.645457206,13.42096874,-7.983828825,,-1.180558047,10.61910314,-46.45855506,47.67133737,,-2.412950591,-21.10431116,-15.07210695,26.04578062,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.8793,1.952568,1.792261,-2.198784,0.390158,-0.9155945,0.09548186,0.01862003,314.1097,176.6717,193.3163,,134.1097,-3.3283,13.3163,,-3.640157206,13.43086874,-8.743028825,,-0.763896499,-9.353059361,-21.85512938,23.7846576,,-1.553196901,-15.54247798,-18.81084191,24.45053815,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.9012,1.950524,1.792696,-2.199234,0.3907583,-0.9157394,0.09229032,0.01455455,314.0814,176.2524,193.098,,134.0814,-3.7476,13.098,,-3.611857206,13.01156874,-8.961328825,,-2.340688857,-25.10020868,-2.861846319,25.37103594,,-0.418408068,-9.812906514,-22.85070654,24.87213278,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.9233,1.948094,1.793015,-2.200031,0.3918928,-0.9154856,0.0906455,0.009468911,314.0065,175.5661,193.1918,,134.0065,-4.4339,13.1918,,-3.536957206,12.32526874,-8.867528825,,-1.712269251,-33.22626437,7.803587875,34.17327162,,0.820742729,-5.776651616,-25.17456428,25.84186544,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.9346,1.946998,1.793436,-2.200032,0.3922026,-0.9154111,0.09030233,0.006712758,314.0061,175.1661,193.3202,,134.0061,-4.8339,13.3202,,-3.536557206,11.92526874,-8.739128825,,0.316391794,-31.33093323,6.94732502,32.09350099,,1.67613556,-4.463835728,-24.70364069,25.15959306,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.9566,1.944339,1.793739,-2.200758,0.3925523,-0.9154397,0.08870514,0.002096626,314.0208,174.5663,193.3759,,134.0208,-5.4337,13.3759,,-3.551257206,11.32546874,-8.683428825,,2.196922768,-19.0034996,-5.632320998,19.9419785,,1.907061569,-5.255619879,-21.91266678,22.614672,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.9679,1.943094,1.793989,-2.200725,0.392312,-0.9157013,0.08707593,0.000545915,314.0629,174.4449,193.22,,134.0629,-5.5551,13.22,,-3.593357206,11.20406874,-8.839328825,,2.653740949,-2.937590507,-22.19368463,22.54398848,,1.590818268,-6.816155211,-18.16653916,19.46827727,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.9899,1.94033,1.794149,-2.201101,0.3919548,-0.9163143,0.08208909,-0.00093764,314.0977,174.552,192.547,,134.0977,-5.448,12.547,,-3.628157206,11.31116874,-9.512328825,,5.52964783,5.519676495,-31.7031122,32.65166393,,0.868053827,-7.886642891,-14.80901649,16.800584,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.0121,1.93791,1.794345,-2.200997,0.3901726,-0.9175228,0.07688211,-0.002540119,314.3081,174.689,191.8185,,134.3081,-5.311,11.8185,,-3.838557206,11.44816874,-10.24082882,,10.54096096,6.632252252,-33.27432432,35.52857001,,0.203541819,-7.186833276,-13.09007948,14.93459684,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.0346,1.935067,1.793972,-2.201145,0.3879634,-0.9188861,0.07152601,-0.004087077,314.5692,174.8486,191.0595,,134.5692,-5.1514,11.0595,,-4.099657206,11.60776874,-10.99982882,,10.39540404,5.062575758,-30.37121212,32.49776337,,-0.219153384,-4.434327762,-13.26634462,13.98953861,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.0566,1.93291,1.793824,-2.200478,0.3862814,-0.9199178,0.06711925,-0.005742497,314.7713,174.9153,190.4653,,134.7713,-5.0847,10.4653,,-4.301757206,11.67446874,-11.59402882,,4.895872401,3.152680391,-25.42382797,26.08217761,,-0.697497989,-0.495481035,-14.52634138,14.55151535,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.0789,1.931131,1.79382,-2.19898,0.3861023,-0.9202685,0.06310622,-0.006959078,314.7848,174.9883,189.9337,,134.7848,-5.0117,9.9337,,-4.315257206,11.74746874,-12.12562882,,-2.244820729,1.887902522,-19.38082097,19.6015208,,-1.412055102,3.334012959,-15.52942486,15.94592671,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.101,1.929584,1.793911,-2.196942,0.3869764,-0.920074,0.06042308,-0.00788937,314.6722,174.9994,189.6039,,134.6722,-5.0006,9.6039,,-4.202657206,11.75856874,-12.45542882,,-7.606069871,-0.532652562,-11.76108801,14.01639072,,-2.417845146,5.92312422,-15.10506474,16.40403476,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.1232,1.927776,1.793812,-2.194956,0.3887778,-0.9194235,0.05863189,-0.008631675,314.4476,174.9646,189.413,,134.4476,-5.0354,9.413,,-3.978057206,11.72376874,-12.64632882,,-10.57649578,-3.297236699,-2.810760312,11.42954095,,-3.602449964,6.665911195,-12.80349593,14.87755107,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.1455,1.926216,1.793746,-2.192779,0.3908081,-0.9185581,0.0586268,-0.009105496,314.2015,174.8525,189.4794,,134.2015,-5.1475,9.4794,,-3.731957206,11.61166874,-12.57992882,,-9.402552604,-0.255534363,0.491051681,9.418833529,,-5.307229009,6.30869843,-9.330280825,12.45072271,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.1676,1.924899,1.793636,-2.190562,0.3921255,-0.9180118,0.05850493,-0.008316922,314.0298,174.9523,189.4353,,134.0298,-5.0477,9.4353,,-3.560257206,11.71146874,-12.62402882,,-7.835726496,10.682363,-5.153293112,14.21505958,,-7.892074757,6.344406687,-6.15904788,11.85201295,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.1901,1.923866,1.793434,-2.188093,0.3933408,-0.9175308,0.05819669,-0.00578,313.852,175.3314,189.2483,,133.852,-4.6686,9.2483,,-3.382457206,12.09056874,-12.81102882,,-7.93074912,17.97874309,-8.576370035,21.44029169,,-11.16358972,8.095899782,-4.685662453,14.56450347,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.2122,1.922404,1.792988,-2.186234,0.3945239,-0.9170498,0.05798199,-0.002934769,313.6761,175.7537,189.0529,,133.6761,-4.2463,9.0529,,-3.206557206,12.51286874,-13.00642882,,-8.972850679,18.45248869,-6.092760181,21.40392755,,-14.46482765,11.17084199,-4.638033544,18.85551126,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.2343,1.92167,1.792874,-2.183742,0.3960836,-0.916341,0.05862566,0.00012207,313.4554,176.147,188.979,,133.4554,-3.853,8.979,,-2.985857206,12.90616874,-13.08032882,,-10.8783478,14.6549468,-0.115639395,18.2515558,,-17.06874552,14.30690701,-5.002264306,22.82657027,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.2565,1.920876,1.792848,-2.181383,0.3980348,-0.9154074,0.05992435,0.00259812,313.1941,176.4026,189.0481,,133.1941,-3.5974,9.0481,,-2.724557206,13.16176874,-13.01122882,,-12.74612168,6.718640165,7.726709894,16.34948896,,-18.5900416,17.38947535,-5.765360549,26.10024678,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.2788,1.920483,1.793414,-2.178604,0.4004416,-0.9142056,0.06211016,0.004128793,312.8881,176.4455,189.3233,,132.8881,-3.5545,9.3233,,-2.418557206,13.20466874,-12.73602882,,-16.63247976,0.875910557,13.44868413,21.40732835,,-18.62222549,20.08402428,-6.639951164,28.18233959,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.3009,1.91955,1.794424,-2.176202,0.4038641,-0.9125305,0.06442885,0.005559228,312.4562,176.4417,189.645,,132.4562,-3.5583,9.645,,-1.986657206,13.20086874,-12.41432882,,-23.06203375,7.096459582,7.951703966,25.40564377,,-17.5430747,21.2657594,-6.500350225,28.3239571,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.3231,1.918076,1.795853,-2.174307,0.4083656,-0.9104255,0.06548216,0.008660113,311.8661,176.7606,189.6749,,131.8661,-3.2394,9.6749,,-1.396557206,13.51976874,-12.38442882,,-32.13429054,27.831986,-11.21720158,43.96655189,,-15.59330641,19.31618054,-3.807512016,25.11499917,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.3455,1.917634,1.797476,-2.171231,0.4145816,-0.9076279,0.06416708,0.01470884,311.0219,177.6857,189.1422,,131.0219,-2.3143,9.1422,,-0.552357206,14.44486874,-12.91712882,,-38.02022059,43.12692914,-24.80465215,62.61581237,,-13.03792885,14.99706494,0.532393557,19.87920995,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.3676,1.916906,1.798552,-2.168776,0.4208149,-0.9047162,0.06293017,0.02105315,310.1743,178.6792,188.5714,,130.1743,-1.3208,8.5714,,0.295242794,15.43836874,-13.48792882,,-36.0957531,42.65674776,-24.11582087,60.86110694,,-10.1732962,10.55136845,4.328522739,15.2827825,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.3899,1.916178,1.799049,-2.166863,0.4263741,-0.9020181,0.06207045,0.02675513,309.4197,179.5792,188.0718,,129.4197,-0.4208,8.0718,,1.049842794,16.33836874,-13.98752882,,-27.38291887,39.54073583,-21.68133918,52.75769617,,-6.9505511,7.3514681,6.151640619,11.84047829,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.4119,1.916017,1.799335,-2.165046,0.4296532,-0.9003289,0.06150866,0.03198056,308.9593,180.4311,187.6107,,128.9593,0.4311,7.6107,,1.510242794,17.19026874,-14.44862882,,-10.99488636,31.73189935,-14.18043831,36.45388585,,-3.741942554,6.179166147,5.499033083,9.078744032,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.4343,1.916011,1.799109,-2.16425,0.4295905,-0.9001651,0.06227931,0.03572429,308.9355,180.9853,187.4449,,128.9355,0.9853,7.4449,,1.534042794,17.74446874,-14.61442882,,4.626407658,15.1070222,2.3058639,15.96692757,,-0.712989848,5.956174407,3.708484707,7.052462471,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.4565,1.915453,1.798423,-2.164699,0.4276366,-0.9008372,0.06486966,0.03756534,309.1645,181.1068,187.7116,,129.1645,1.1068,7.7116,,1.305042794,17.86596874,-14.34772882,,17.51126126,-14.66216216,29.8536036,37.58804223,,2.269667771,4.534258061,3.046714039,5.9155181,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
