Time,x,y,z,wquat,xquat,yquat,zquat,xrot,yrot,zrot,,,,,,127.1532442,-1.122246215,4.673249402,,v_roll,v_pitch,v_yaw,V,,vxavg,vyavg,vzavg,avg speed,,Phase,GFO,Movement,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.2622,1.973124,1.775377,-2.030199,0.4303209,-0.9003525,0.05981744,0.02472278,308.9369,179.3652,187.9053,,128.9369,-0.6348,7.9053,,-1.783655777,0.487446215,3.232050598,,-0.009426703,-1.744940362,2.939245864,3.418197182,,-0.389669389,3.470569341,-1.911706257,3.981370944,,4,B5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.2737,1.973201,1.775456,-2.030179,0.4303515,-0.9003335,0.05983127,0.02484993,308.9319,179.3845,187.898,,128.9319,-0.6155,7.898,,-1.778655777,0.506746215,3.224750598,,-0.142829901,2.716323417,-2.05423341,3.40861969,,-0.096121757,2.81088169,-1.139985638,3.03477553,,4,B5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.2851,1.972707,1.775265,-2.030626,0.4303248,-0.900351,0.05968115,0.02503632,308.9336,179.4273,187.8584,,128.9336,-0.5727,7.8584,,-1.780355777,0.549546215,3.185150598,,0.114035088,4.820175439,-4.004385965,6.267551533,,0.215505678,2.349504455,-0.640278234,2.444702456,,4,B5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.2965,1.972771,1.775281,-2.03058,0.4302938,-0.9003667,0.05952815,0.02536978,308.9345,179.4944,187.8067,,128.9345,-0.5056,7.8067,,-1.781255777,0.616646215,3.133450598,,0.600343249,6.382112891,-5.158848207,8.228334692,,0.507493306,2.353367926,-0.567078301,2.473351542,,4,B5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.308,1.9724,1.775123,-2.031034,0.4301667,-0.9004317,0.05930545,0.02573369,308.9474,179.5735,187.7402,,128.9474,-0.4265,7.7402,,-1.794155777,0.695746215,3.066950598,,1.131666025,6.096210081,-4.81165833,7.848343853,,0.711226391,2.804949061,-0.859123383,3.018555152,,4,B5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.3306,1.972533,1.775084,-2.031054,0.4299214,-0.9005461,0.05908141,0.02633807,308.9732,179.6936,187.6534,,128.9732,-0.3064,7.6534,,-1.819955777,0.815846215,2.980150598,,1.539823009,4.519911504,-2.482300885,5.381679347,,0.818417762,3.819334139,-1.699799191,4.259863635,,4,B5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.3419,1.972618,1.775098,-2.031028,0.4297308,-0.9006249,0.05914568,0.02660993,308.9951,179.7357,187.6407,,128.9951,-0.2643,7.6407,,-1.841855777,0.857946215,2.967450598,,1.774336283,2.066371681,0.526548673,2.774061044,,0.78176259,5.567321086,-3.130522428,6.434779522,,4,B5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.3532,1.972546,1.775035,-2.031205,0.4295792,-0.9006795,0.0593612,0.02672838,309.0133,179.7403,187.6653,,129.0133,-0.2597,7.6653,,-1.860055777,0.862546215,2.992050598,,1.336011489,1.536873156,0.965688558,2.253765779,,0.723424909,7.102171643,-4.169202554,8.267190308,,4,B5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.3646,1.972602,1.775077,-2.031195,0.429469,-0.9007192,0.05945614,0.02695018,309.0254,179.7707,187.6625,,129.0254,-0.2293,7.6625,,-1.872155777,0.892946215,2.989250598,,1.719298246,3.263157895,-1.070175439,3.84050275,,0.670682633,7.792535217,-4.233314682,8.893501757,,4,B5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.376,1.972666,1.775101,-2.031181,0.4292382,-0.9008215,0.05945889,0.02720115,309.0525,179.8147,187.6409,,129.0525,-0.1853,7.6409,,-1.899255777,0.936946215,2.967650598,,1.561403509,5.25,-2.087719298,5.861659559,,0.552677017,8.228475359,-3.986273092,9.159892564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.3874,1.972985,1.775182,-2.030958,0.4291382,-0.9008487,0.05953954,0.02769355,309.061,179.8904,187.6149,,129.061,-0.1096,7.6149,,-1.907755777,1.012646215,2.941650598,,0.933617828,6.484589853,-2.743954481,7.102875052,,0.282514129,9.077768584,-4.059334087,9.948059606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.4096,1.973247,1.775325,-2.0306,0.4288875,-0.9009442,0.05951213,0.02851929,309.0859,180.0309,187.5437,,129.0859,0.0309,7.5437,,-1.932655777,1.153146215,2.870450598,,0.280267824,11.61011577,-7.345685052,13.74163117,,-0.084974549,10.53503901,-4.642186901,11.51278276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.4317,1.973126,1.77534,-2.030629,0.4288574,-0.9009328,0.05891104,0.03051025,309.0735,180.4042,187.2899,,129.0735,0.4042,7.2899,,-1.920255777,1.526446215,2.616650598,,-0.675632272,19.37427279,-13.36931359,23.54904395,,-0.460255026,12.22732171,-5.441193716,13.39125909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.4541,1.972795,1.775211,-2.031002,0.4288411,-0.9009052,0.05805352,0.03308916,309.0558,180.8938,186.9482,,129.0558,0.8938,6.9482,,-1.902555777,2.016046215,2.274950598,,-0.767816558,18.20811688,-10.56359578,21.06453461,,-0.966592111,14.03026434,-6.267028715,15.39669662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.4761,1.972833,1.775254,-2.03103,0.4288463,-0.9008138,0.05823458,0.03513123,309.0394,181.2141,186.819,,129.0394,1.2141,6.819,,-1.886155777,2.336346215,2.145750598,,-0.828479485,11.69104988,-2.88769107,12.07086514,,-1.6767561,15.79919665,-6.814207613,17.2875548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.4874,1.972826,1.775229,-2.031064,0.4288758,-0.9007438,0.0586146,0.03592312,309.0291,181.3138,186.8201,,129.0291,1.3138,6.8201,,-1.875855777,2.436046215,2.146850598,,-1.420037927,10.48739728,-0.792845291,10.61275709,,-2.685689899,17.36951288,-6.938169031,18.89579576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.5098,1.972775,1.775284,-2.031164,0.4290883,-0.900513,0.05933195,0.03793933,308.9859,181.586,186.7824,,128.9859,1.586,6.7824,,-1.832655777,2.708246215,2.109150598,,-2.911774299,17.42292482,-6.108641145,18.69096668,,-4.039536026,18.8595695,-6.948563543,20.50082312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.5317,1.973117,1.775642,-2.030899,0.4295808,-0.9001405,0.05937363,0.04101418,308.9006,182.083,186.5517,,128.9006,2.083,6.5517,,-1.747355777,3.205246215,1.878450598,,-3.645686783,25.04072566,-12.38874491,28.17463352,,-5.636071813,20.31325865,-6.942816045,22.19451457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.5428,1.972887,1.775734,-2.031309,0.4297777,-0.8999692,0.05926951,0.04282268,308.8629,182.387,186.3936,,128.8629,2.387,6.3936,,-1.709655777,3.509246215,1.720350598,,-3.338823198,26.51958655,-12.86938948,29.66576135,,-7.613293963,21.34068356,-6.565781581,23.5901782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.5652,1.973741,1.776513,-2.030695,0.4301584,-0.8996015,0.05940211,0.04639395,308.7894,182.9616,186.1361,,128.7894,2.9616,6.1361,,-1.636155777,4.083846215,1.462850598,,-4.808045814,25.50462589,-10.20930632,27.88966084,,-9.948344237,21.61985025,-5.586230967,24.44572466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.5873,1.974369,1.777444,-2.030319,0.43105,-0.8989388,0.05996349,0.05009317,308.6494,183.522,185.9389,,128.6494,3.522,5.9389,,-1.496155777,4.644246215,1.265650598,,-7.896120366,24.53299312,-6.147637116,26.49546962,,-12.69061242,22.20805707,-4.960653535,26.05489447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.6096,1.97548,1.778788,-2.029598,0.4324602,-0.8979383,0.06137916,0.05401415,308.4385,184.0507,185.8637,,128.4385,4.0507,5.8637,,-1.285255777,5.172946215,1.190450598,,-11.39684114,23.67726894,-2.681673876,26.41386809,,-16.08448588,24.9659759,-6.346008481,30.36910374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.6209,1.975611,1.779203,-2.029868,0.4335092,-0.8972484,0.06222665,0.05606151,308.2878,184.3179,185.8412,,128.2878,4.3179,5.8412,,-1.134555777,5.440146215,1.167950598,,-16.03859614,24.62073612,-2.222847949,29.46791927,,-19.64716196,29.60522633,-9.507218288,36.78134852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.6429,1.976456,1.780188,-2.029761,0.4364579,-0.8954139,0.06399128,0.06036189,307.8755,184.881,185.7872,,127.8755,4.881,5.7872,,-0.722255777,6.003246215,1.113950598,,-19.8213474,25.3825487,-2.669237013,32.3153898,,-22.99313645,35.32838182,-13.57542713,44.28398252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.6541,1.977104,1.780696,-2.02946,0.438149,-0.8943794,0.06484979,0.06249285,307.6414,185.1629,185.7549,,127.6414,5.1629,5.7549,,-0.488155777,6.285146215,1.081650598,,-25.42362013,24.96663961,-2.444237013,35.71649267,,-25.66278128,42.35694939,-18.6344377,52.91438153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.6761,1.978075,1.781253,-2.029488,0.4430075,-0.8915399,0.06671766,0.06670559,306.9826,185.7077,185.7108,,126.9826,5.7077,5.7108,,0.170644223,6.829946215,1.037550598,,-31.03128583,23.0034398,-0.63515561,38.63291816,,-27.16647273,50.6235438,-24.51869991,62.46540701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.6983,1.979431,1.78207,-2.029287,0.4482709,-0.8884463,0.0688272,0.07056414,306.2696,186.1793,185.7271,,126.2696,6.1793,5.7271,,0.883644223,7.301546215,1.053850598,,-36.41730295,25.85480548,-2.431089161,44.72807972,,-27.76926458,59.2508174,-30.32270746,72.11974768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.7206,1.980854,1.783046,-2.029132,0.4549811,-0.8844711,0.07076184,0.07547105,305.3616,186.8587,185.6023,,125.3616,6.8587,5.6023,,1.791644223,7.980946215,0.929050598,,-44.94883448,47.54399467,-20.89730538,68.68425236,,-27.92184037,67.04420893,-35.28258696,80.74290101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.7428,1.981482,1.783661,-2.029957,0.4630828,-0.8795484,0.07068061,0.08338528,304.2698,188.2933,184.7987,,124.2698,8.2933,4.7987,,2.883444223,9.415546215,0.125450598,,-47.73482693,70.79765292,-41.88857278,95.10822199,,-27.47587957,73.01050543,-38.24989951,86.88217696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.7542,1.982286,1.784064,-2.029985,0.467006,-0.8770604,0.07030827,0.08790521,303.7421,189.1708,184.2563,,123.7421,9.1708,4.2563,,3.411144223,10.29304622,-0.416949402,,-46.40944272,91.82394618,-58.99535604,118.5998546,,-26.02502414,75.70608192,-37.51263686,88.40763907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.7763,1.983838,1.784352,-2.031161,0.4747193,-0.8718084,0.06870325,0.09935556,302.7138,191.5283,182.7002,,122.7138,11.5283,2.7002,,4.439444223,12.65054622,-1.973049402,,-38.35106952,116.4121041,-78.15588235,145.3647979,,-23.4794362,73.86426957,-31.63128102,83.71231798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.7983,1.985631,1.784569,-2.033001,0.4798766,-0.8675767,0.06644741,0.1123114,302.05,194.3036,180.8104,,122.05,14.3036,0.8104,,5.103244223,15.42584622,-3.862849402,,-22.88681207,133.9853139,-89.36479821,162.6712564,,-19.38102516,66.90776277,-19.80666326,72.41945018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.8206,1.987156,1.784455,-2.036277,0.4828632,-0.8639919,0.06446064,0.1273031,301.7021,197.4662,178.7403,,121.7021,17.4662,-1.2597,,5.451144223,18.58844622,-5.932949402,,-12.64433983,137.6591827,-85.66140454,162.6278148,,-13.7294387,57.20998655,-4.701253376,59.02187587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.8427,1.989224,1.784401,-2.040437,0.4848523,-0.8606039,0.06414879,0.1420004,301.488,200.4165,177.0056,,121.488,20.4165,-2.9944,,5.665244223,21.53874622,-7.667649402,,-9.879605688,125.8470831,-70.62607062,144.648321,,-6.845756934,47.63450346,10.4732137,49.25036562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.8539,1.990783,1.784606,-2.042227,0.4858418,-0.8588502,0.0646528,0.1488426,301.3752,201.7403,176.3027,,121.3752,21.7403,-3.6973,,5.778044223,22.86254622,-8.370549402,,-5.599350649,101.2391234,-41.25673701,109.4661189,,0.901843518,38.66185852,25.11248766,46.11062418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.8759,1.993696,1.784796,-2.047449,0.4855292,-0.8564962,0.06929971,0.1608517,301.3504,203.5945,175.8681,,121.3504,23.5945,-4.1319,,5.802844223,24.71674622,-8.805149402,,2.822524351,59.66323052,7.361566558,60.18189414,,8.180438777,31.61160742,37.82612966,49.97028505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.8983,1.996844,1.785094,-2.053181,0.4827838,-0.8554911,0.0781251,0.1701506,301.5021,204.3795,176.6404,,121.5021,24.3795,-3.3596,,5.651144223,25.50174622,-8.032849402,,13.27129585,1.438988095,73.78838884,74.98616077,,13.5128522,29.46476353,45.00786534,55.46600227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.9205,1.999966,1.785365,-2.059916,0.4762632,-0.8565037,0.09316301,0.175771,301.941,203.6654,179.1512,,121.941,23.6654,-0.8488,,5.212244223,24.78764622,-5.522049402,,27.85572337,-65.46794872,151.2757939,167.1716467,,17.07204271,31.38272617,47.28791841,59.26615705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.9426,2.002066,1.785087,-2.06818,0.465827,-0.8593669,0.1143874,0.1772268,302.7353,201.4826,183.3381,,122.7353,21.4826,3.3381,,4.417944223,22.60484622,-1.335149402,,42.43933824,-103.0676511,195.7351729,225.2471888,,19.40152028,33.71147195,48.66196041,62.29661886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.9538,2.003518,1.784983,-2.071766,0.4594376,-0.8611293,0.1258447,0.1775856,303.2834,200.2801,185.6007,,123.2834,20.2801,5.6007,,3.869844223,21.40234622,0.927450598,,53.07055995,-98.62647463,194.8369829,224.7334326,,20.3971129,35.60177846,50.20624505,64.83977087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.9759,2.005154,1.784204,-2.079591,0.4457146,-0.8644815,0.1479421,0.1792299,304.5476,198.2936,189.7479,,124.5476,18.2936,9.7479,,2.605644223,19.41584622,5.074650598,,55.76997139,-69.10038959,169.4132561,191.2746844,,20.9761182,35.55767268,53.81035502,67.82256209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.9982,2.00596,1.782974,-2.086965,0.4325568,-0.8664697,0.1683138,0.1838348,305.7593,197.2162,193.119,,125.7593,17.2162,13.119,,1.393944223,18.33844622,8.445750598,,46.88691143,-20.85561139,123.3887732,133.6343083,,21.46203117,32.22531588,60.87736635,72.14668045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.0206,2.006605,1.781969,-2.09296,0.4220017,-0.8664796,0.1844599,0.1926196,306.6427,197.3641,195.2606,,126.6427,17.3641,15.2606,,0.510544223,18.48634622,10.5873506,,22.91193182,63.91497565,34.36720779,76.09984036,,21.82986217,29.85105354,66.70789192,76.2730039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.0426,2.006509,1.780991,-2.097576,0.4176039,-0.863314,0.1896628,0.2105325,306.7832,200.0311,194.6694,,126.7832,20.0311,14.6694,,0.370044223,21.15334622,9.996150598,,7.918407043,141.3456183,-48.51519247,149.6496204,,21.97379124,32.80380298,66.66702799,77.48180181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.0648,2.00685,1.780549,-2.1007,0.4130454,-0.8598162,0.1907322,0.2317992,306.993,203.6156,193.1119,,126.993,23.6156,13.1119,,0.160244223,24.73784622,8.438650598,,7.396396396,164.259009,-71.50225225,179.2994724,,21.00247388,43.8985674,57.98800764,75.70202877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.0759,2.006827,1.78035,-2.102088,0.4111738,-0.8575593,0.1912682,0.2427851,307.0523,205.4699,192.3033,,127.0523,25.4699,12.3033,,0.100944223,26.59214622,7.630050598,,0.298364154,162.2331674,-65.58570413,174.9890688,,18.54283435,61.94161876,42.11899919,77.16612555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.0873,2.006316,1.780026,-2.103436,0.4100212,-0.8545715,0.1928054,0.2538038,306.9982,207.2644,191.6384,,126.9982,27.2644,11.6384,,0.155044223,28.38664622,6.965150598,,-2.352536747,125.2737079,-23.77264106,127.5310738,,14.47971435,83.56742519,22.82973717,87.83150676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.1095,2.004979,1.779149,-2.10638,0.4059059,-0.8494368,0.2019446,0.2700297,306.9991,209.332,191.8777,,126.9991,29.332,11.8777,,0.154144223,30.45424622,7.204450598,,0.717517977,57.918485,50.61441028,76.92128616,,9.56858555,106.3287597,2.663010887,106.791641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.1313,2.003156,1.778245,-2.108465,0.4000294,-0.844753,0.2182143,0.2806268,307.0295,209.8269,193.8495,,127.0295,29.8269,13.8495,,0.123744223,30.94914622,9.176250598,,7.604327352,28.79782009,83.15839896,88.33153205,,5.21683848,126.6537148,-14.63766181,127.6034483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.1426,2.00143,1.777527,-2.110179,0.3959555,-0.8427379,0.225655,0.2865168,307.1856,210.2212,194.7068,,127.1856,30.2212,14.7068,,-0.032355777,31.34344622,10.0335506,,15.14237376,39.82473071,73.25715773,84.74616108,,2.82871911,140.4831761,-24.6271021,142.6534913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.1647,1.999701,1.777172,-2.109719,0.3871861,-0.8384854,0.2399248,0.2991076,307.5496,211.2103,196.2681,,127.5496,31.2103,16.2681,,-0.396355777,32.33254622,11.5948506,,15.22859769,78.76398877,38.44852941,88.96047172,,1.923715118,146.7593576,-26.31823881,149.1129083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.1871,1.997824,1.777036,-2.107551,0.3790403,-0.8326274,0.2488766,0.3179946,307.8629,213.7364,196.4081,,127.8629,33.7364,16.4081,,-0.709655777,34.85864622,11.7348506,,10.46402429,131.4920166,-10.56193694,132.3298936,,1.405539388,148.8462554,-23.49581791,150.6958418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.2093,1.995363,1.776878,-2.10484,0.3722869,-0.8249953,0.2551283,0.3401394,308.017,217.0711,195.8004,,128.017,37.0711,15.8004,,-0.863755777,38.19334622,11.1271506,,0.25,182.509009,-55.92342342,190.884861,,1.483630779,149.4727066,-19.36625137,150.7293696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.2315,1.993168,1.777245,-2.099837,0.3684887,-0.8138903,0.2574375,0.3681367,307.874,221.8398,193.9251,,127.874,41.8398,13.9251,,-0.720755777,42.96204622,9.251850598,,-8.074703022,226.7969585,-92.7541856,245.164027,,1.590161614,152.3029466,-17.86759515,153.3556882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.2428,1.992043,1.777572,-2.097188,0.3669734,-0.8071842,0.2582889,0.3834984,307.7643,224.5381,192.7834,,127.7643,44.5381,12.7834,,-0.611055777,45.66034622,8.110150598,,-9.685800483,243.3688053,-101.5199718,263.8721183,,1.444488448,160.68639,-22.73208334,162.2927912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.2648,1.990024,1.778162,-2.091482,0.3639869,-0.7924612,0.2606073,0.4142496,307.5517,229.993,190.5393,,127.5517,49.993,10.5393,,-0.398455777,51.11524622,5.866050598,,-8.133619984,243.697973,-95.49551597,261.8668581,,0.672887573,172.5894636,-31.73317316,175.483817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.287,1.98778,1.77842,-2.085967,0.3602578,-0.7765233,0.2643428,0.4442397,307.4051,235.3087,188.5638,,127.4051,55.3087,8.5638,,-0.251855777,56.43094622,3.890550598,,-3.846644851,222.9359775,-70.4999697,233.8492943,,-0.726561633,184.0735341,-40.84792469,188.5527693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.3093,1.985083,1.778415,-2.080746,0.3543097,-0.7607497,0.2709999,0.4714696,307.3808,239.912,187.4039,,127.3808,59.912,7.4039,,-0.227555777,61.03424622,2.730650598,,0.660111906,191.3886802,-34.81078051,194.5298257,,-1.959756015,191.2130868,-47.10633711,196.9398187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.3315,1.983193,1.778727,-2.074747,0.3461784,-0.7453508,0.2801941,0.4960886,307.4343,243.827,187.013,,127.4343,63.827,7.013,,-0.281055777,64.94924622,2.339750598,,1.31355224,170.3770331,-11.90133912,170.7972503,,-2.821453135,193.2465036,-49.35059125,199.4684251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.3536,1.981203,1.778868,-2.068907,0.3377108,-0.7296133,0.2901361,0.5190731,307.4391,247.4603,186.8761,,127.4391,67.4603,6.8761,,-0.285855777,68.58254622,2.202850598,,-0.967635899,162.0668283,-4.29011018,162.1264883,,-3.119429495,190.982807,-48.47214486,197.0627115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.3759,1.979383,1.778782,-2.062829,0.3290929,-0.7131041,0.3003695,0.5412565,307.3911,251.0223,186.8229,,127.3911,71.0223,6.8229,,-0.237855777,72.14454622,2.149650598,,-1.176233184,166.9032486,-12.62393622,167.3841142,,-2.703372281,184.9769932,-45.28505425,190.458742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.3984,1.977222,1.778798,-2.056595,0.3211989,-0.6955675,0.3083415,0.5638641,307.3866,254.939,186.3085,,127.3866,74.939,6.3085,,-0.233355777,76.06124622,1.635250598,,-2.426484018,183.5377778,-33.85576865,186.6499846,,-1.482366175,177.3419431,-41.54507224,182.1492663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.4203,1.97553,1.779031,-2.0504,0.3152738,-0.6766914,0.3146783,0.5862327,307.2847,259.1657,185.3263,,127.2847,79.1657,5.3263,,-0.131455777,80.28794622,0.653050598,,-3.050465919,189.1176471,-45.23461229,194.4761166,,0.453704826,168.5463841,-37.91523846,172.7589499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.4424,1.974953,1.780292,-2.042449,0.3093785,-0.6580628,0.3201227,0.607256,307.2527,263.2594,184.3181,,127.2527,83.2594,4.3181,,-0.099455777,84.38164622,-0.355149402,,-0.802929269,171.5781734,-42.91083194,176.8645068,,2.447595922,159.8139857,-34.96390823,163.6122723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.4538,1.97403,1.780549,-2.039409,0.3067891,-0.6497309,0.3223566,0.6162925,307.2509,265.0597,183.8598,,127.2509,85.0597,3.8598,,-0.097655777,86.18194622,-0.813449402,,-0.738038278,157.9264354,-39.73724083,162.8507047,,3.777899502,152.2973989,-33.59542162,156.0045596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.4758,1.97342,1.78138,-2.03166,0.3018246,-0.6331455,0.3269001,0.6333759,307.2219,268.5342,182.9958,,127.2219,88.5342,2.9958,,-0.068655777,89.65644622,-1.677449402,,-3.623692679,153.0809533,-44.50362027,159.4599688,,4.65615099,146.4073729,-34.13345245,150.405755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.4871,1.972542,1.781176,-2.028684,0.3005351,-0.625246,0.3285803,0.640922,307.1549,270.2092,182.4338,,127.1549,90.2092,2.4338,,-0.001655777,91.33144622,-2.239449402,,-2.665959236,148.7213791,-51.32200777,157.3502603,,5.522035083,141.8452953,-35.8699432,146.4145945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.5092,1.97086,1.780756,-2.022442,0.2975913,-0.6099898,0.3308101,0.6556802,307.1681,273.5068,181.2645,,127.1681,93.5068,1.2645,,-0.014855777,94.62904622,-3.408749402,,6.187278898,144.113153,-52.90020568,153.640213,,6.289442871,137.2414716,-37.41932004,142.390253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.5312,1.96915,1.78015,-2.016014,0.2941144,-0.5963525,0.3310908,0.6695069,307.4272,276.5651,180.1009,,127.4272,96.5651,0.1009,,-0.273955777,97.68734622,-4.572349402,,17.03530303,129.3557071,-48.30767677,139.1284735,,7.207190677,131.0305676,-37.40527876,136.4555171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.5537,1.967324,1.779508,-2.009575,0.2895749,-0.5845608,0.3299123,0.6823437,307.9288,279.2583,179.1171,,127.9288,99.2583,-0.8829,,-0.775555777,100.3805462,-5.556149402,,22.07393939,109.414798,-32.13267677,116.1523385,,8.346088597,123.3431433,-35.67257629,128.6690363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.5757,1.965444,1.779179,-2.003658,0.2836034,-0.5739143,0.3301725,0.6936697,308.4096,281.4392,178.6652,,128.4096,101.4392,-1.3348,,-1.256355777,102.5614462,-6.008049402,,17.95405844,93.67305195,-17.02045455,96.88490465,,9.247021516,115.4013237,-32.68348395,120.2962304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.5869,1.964485,1.778957,-2.001127,0.2808985,-0.5687122,0.3308868,0.6986963,308.567,282.4272,178.514,,128.567,102.4272,-1.486,,-1.413755777,103.5494462,-6.159249402,,12.73082159,93.80669443,-18.89573991,96.53402884,,10.03176482,107.6495508,-29.12247072,111.9695512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.6092,1.96321,1.778718,-1.995924,0.2765881,-0.5572342,0.3320361,0.7090424,308.8214,284.6438,177.9723,,128.8214,104.6438,-2.0277,,-1.668155777,105.7660462,-6.700949402,,10.2888573,102.7598194,-26.86448991,106.7105519,,11.14928351,100.4637742,-25.38120357,104.2184338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.6316,1.9621,1.778481,-1.991044,0.2728355,-0.5447699,0.3332645,0.7195286,309.0268,287.0209,177.3129,,129.0268,107.0209,-2.6871,,-1.873555777,108.1431462,-7.360349402,,8.800068065,107.0535414,-32.7658352,112.3009434,,12.07044066,94.17423344,-21.82545926,97.42090358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.6539,1.960957,1.778106,-1.987188,0.2700605,-0.5322673,0.333975,0.7295338,309.2148,289.429,176.508,,129.2148,109.429,-3.492,,-2.061555777,110.5512462,-8.165249402,,9.504237462,102.7960258,-33.67323199,108.5874763,,12.10326663,88.42716742,-18.31630406,91.11168968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.6757,1.960044,1.777847,-1.984175,0.2672079,-0.5210655,0.3343219,0.7384575,309.4454,291.5568,175.8267,,129.4454,111.5568,-4.1733,,-2.292155777,112.6790462,-8.846549402,,11.75520704,89.18113067,-22.70948012,92.77488587,,11.30717321,83.2128987,-14.40591581,85.20427857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
